County,Precinct,Race,District,Candidate,Party,Votes,VTD
MONTGOMERY,Coffeyville Ward 1 Precinct 05,Kansas House of Representatives,11,"Kelly, Jim  ",Republican,152,150
MONTGOMERY,Coffeyville Ward 1 Precinct 06,Kansas House of Representatives,11,"Kelly, Jim  ",Republican,43,160
MONTGOMERY,Coffeyville Ward 1 Precinct 07,Kansas House of Representatives,11,"Kelly, Jim  ",Republican,74,170
MONTGOMERY,Coffeyville Ward 1 Precinct 08,Kansas House of Representatives,11,"Kelly, Jim  ",Republican,77,180
MONTGOMERY,Coffeyville Ward 1 Precinct 09,Kansas House of Representatives,11,"Kelly, Jim  ",Republican,25,190
MONTGOMERY,Coffeyville Ward 1 Precinct 10,Kansas House of Representatives,11,"Kelly, Jim  ",Republican,138,200
MONTGOMERY,Coffeyville Ward 1 Precinct 11,Kansas House of Representatives,11,"Kelly, Jim  ",Republican,217,210
MONTGOMERY,Coffeyville Ward 1 Precinct 12,Kansas House of Representatives,11,"Kelly, Jim  ",Republican,370,220
MONTGOMERY,Coffeyville Ward 1 Precinct 13,Kansas House of Representatives,11,"Kelly, Jim  ",Republican,308,230
MONTGOMERY,Drum Creek Township,Kansas House of Representatives,11,"Kelly, Jim  ",Republican,217,240
MONTGOMERY,Fawn Creek Township Dearing,Kansas House of Representatives,11,"Kelly, Jim  ",Republican,530,250
MONTGOMERY,Independence City Ward 1 Precinct 1,Kansas House of Representatives,11,"Kelly, Jim  ",Republican,109,270
MONTGOMERY,Independence City Ward 1 Precinct 2,Kansas House of Representatives,11,"Kelly, Jim  ",Republican,202,280
MONTGOMERY,Independence City Ward 2 Precinct 1,Kansas House of Representatives,11,"Kelly, Jim  ",Republican,78,290
MONTGOMERY,Independence City Ward 3 Precinct 1,Kansas House of Representatives,11,"Kelly, Jim  ",Republican,153,310
MONTGOMERY,Independence City Ward 3 Precinct 2 Exclave,Kansas House of Representatives,11,"Kelly, Jim  ",Republican,1,00032B
MONTGOMERY,Independence City Ward 4 Precinct 1,Kansas House of Representatives,11,"Kelly, Jim  ",Republican,180,330
MONTGOMERY,Independence City Ward 4 Precinct 2,Kansas House of Representatives,11,"Kelly, Jim  ",Republican,105,340
MONTGOMERY,Independence Township 2 Part C,Kansas House of Representatives,11,"Kelly, Jim  ",Republican,45,00040C
MONTGOMERY,Parker Township 2 Enclave A,Kansas House of Representatives,11,"Kelly, Jim  ",Republican,0,00044B
MONTGOMERY,Parker Township 2 Enclave B,Kansas House of Representatives,11,"Kelly, Jim  ",Republican,0,00044C
MONTGOMERY,West Cherry Township,Kansas House of Representatives,11,"Kelly, Jim  ",Republican,103,470
MONTGOMERY,Independence City Ward 6 Precinct 1 H11,Kansas House of Representatives,11,"Kelly, Jim  ",Republican,16,120020
MONTGOMERY,Independence City Ward 6 Precinct 2 H11 A,Kansas House of Representatives,11,"Kelly, Jim  ",Republican,89,12004A
MONTGOMERY,Independence City Ward 6 Precinct 2 H11,Kansas House of Representatives,11,"Kelly, Jim  ",Republican,254,120040
MONTGOMERY,Independence Township 1 H11,Kansas House of Representatives,11,"Kelly, Jim  ",Republican,554,120060
MONTGOMERY,Independence Township 2 Part A H11,Kansas House of Representatives,11,"Kelly, Jim  ",Republican,0,120080
MONTGOMERY,Sycamore Township H11,Kansas House of Representatives,11,"Kelly, Jim  ",Republican,306,120100
MONTGOMERY,Parker Township 2 Enclave,Kansas House of Representatives,11,"Kelly, Jim  ",Republican,2,900040
BUTLER,Whitewater / Milton Township H72,Kansas House of Representatives,72,"Kelly, Steven G. ",Republican,189,120080
HARVEY,Newton City Ward 1 Precinct 1,Kansas House of Representatives,72,"Kelly, Steven G. ",Republican,179,150
HARVEY,Newton City Ward 1 Precinct 2,Kansas House of Representatives,72,"Kelly, Steven G. ",Republican,127,160
HARVEY,Newton City Ward 1 Precinct 3,Kansas House of Representatives,72,"Kelly, Steven G. ",Republican,117,170
HARVEY,Newton City Ward 2 Precinct 1,Kansas House of Representatives,72,"Kelly, Steven G. ",Republican,135,180
HARVEY,Newton City Ward 2 Precinct 2,Kansas House of Representatives,72,"Kelly, Steven G. ",Republican,446,00019A
HARVEY,Newton City Ward 3 Precinct 1,Kansas House of Representatives,72,"Kelly, Steven G. ",Republican,166,200
HARVEY,Newton City Ward 3 Precinct 2,Kansas House of Representatives,72,"Kelly, Steven G. ",Republican,291,210
HARVEY,Newton City Ward 3 Precinct 3 Part A,Kansas House of Representatives,72,"Kelly, Steven G. ",Republican,227,00022A
HARVEY,Newton City Ward 4 Precinct 1,Kansas House of Representatives,72,"Kelly, Steven G. ",Republican,229,230
HARVEY,Newton City Ward 4 Precinct 2,Kansas House of Representatives,72,"Kelly, Steven G. ",Republican,401,240
HARVEY,Newton City Ward 4 Precinct 3,Kansas House of Representatives,72,"Kelly, Steven G. ",Republican,299,250
HARVEY,Newton City Ward 4 Precinct 4,Kansas House of Representatives,72,"Kelly, Steven G. ",Republican,134,260
HARVEY,Newton Township Part A,Kansas House of Representatives,72,"Kelly, Steven G. ",Republican,2,00027A
HARVEY,Newton Township Part B,Kansas House of Representatives,72,"Kelly, Steven G. ",Republican,104,00027B
HARVEY,Newton Township Part B Exclave,Kansas House of Representatives,72,"Kelly, Steven G. ",Republican,0,00027C
HARVEY,Newton Township Part C,Kansas House of Representatives,72,"Kelly, Steven G. ",Republican,1,00027D
HARVEY,North Newton City,Kansas House of Representatives,72,"Kelly, Steven G. ",Republican,317,280
HARVEY,Pleasant Township,Kansas House of Representatives,72,"Kelly, Steven G. ",Republican,202,290
HARVEY,Richland Township,Kansas House of Representatives,72,"Kelly, Steven G. ",Republican,151,300
HARVEY,Darlington Township H72,Kansas House of Representatives,72,"Kelly, Steven G. ",Republican,48,120020
HARVEY,Newton City Ward 3 Precinct 4,Kansas House of Representatives,72,"Kelly, Steven G. ",Republican,673,800010
HARVEY,Newton Township Part D,Kansas House of Representatives,72,"Kelly, Steven G. ",Republican,37,900050
HARVEY,Newton Township Part E,Kansas House of Representatives,72,"Kelly, Steven G. ",Republican,1,900060
HARVEY,Newton Township Part F,Kansas House of Representatives,72,"Kelly, Steven G. ",Republican,0,900070
HARVEY,Newton Township Part G,Kansas House of Representatives,72,"Kelly, Steven G. ",Republican,0,900080
JOHNSON,Lenexa Ward 1 Precinct 03,Kansas House of Representatives,17,"Kerner, Michael",Libertarian,47,
JOHNSON,Shawnee Ward 4 Precinct 07,Kansas House of Representatives,17,"Kerner, Michael",Libertarian,20,
JOHNSON,Lenexa Ward 1 Precinct 02,Kansas House of Representatives,17,"Kerner, Michael",Libertarian,36,
JOHNSON,Lenexa Ward 3 Precinct 08,Kansas House of Representatives,17,"Kerner, Michael",Libertarian,27,
JOHNSON,Shawnee Ward 1 Precinct 07,Kansas House of Representatives,17,"Kerner, Michael",Libertarian,31,
JOHNSON,Lake Quivira Precinct 01,Kansas House of Representatives,17,"Kerner, Michael",Libertarian,14,
JOHNSON,Shawnee Ward 4 Precinct 05,Kansas House of Representatives,17,"Kerner, Michael",Libertarian,16,
JOHNSON,Lenexa Ward 3 Precinct 07,Kansas House of Representatives,17,"Kerner, Michael",Libertarian,30,
JOHNSON,Shawnee Ward 4 Precinct 06,Kansas House of Representatives,17,"Kerner, Michael",Libertarian,19,
JOHNSON,Lenexa Ward 3 Precinct 09,Kansas House of Representatives,17,"Kerner, Michael",Libertarian,53,
JOHNSON,Lenexa Ward 1 Precinct 04,Kansas House of Representatives,17,"Kerner, Michael",Libertarian,45,
JOHNSON,Lenexa Ward 3 Precinct 06,Kansas House of Representatives,17,"Kerner, Michael",Libertarian,28,
JOHNSON,Shawnee Ward 4 Precinct 02,Kansas House of Representatives,17,"Kerner, Michael",Libertarian,12,
JOHNSON,Shawnee Ward 4 Precinct 11,Kansas House of Representatives,17,"Kerner, Michael",Libertarian,14,
JOHNSON,Shawnee Ward 4 Precinct 08,Kansas House of Representatives,17,"Kerner, Michael",Libertarian,8,
JOHNSON,Shawnee Ward 1 Precinct 09,Kansas House of Representatives,17,"Kerner, Michael",Libertarian,2,
JOHNSON,Lenexa Ward 1 Precinct 09,Kansas House of Representatives,17,"Kerner, Michael",Libertarian,0,
JOHNSON,Shawnee Ward 1 Precinct 12,Kansas House of Representatives,17,"Kerner, Michael",Libertarian,0,
JOHNSON,Overland Park Ward 2 Precinct 24,Kansas House of Representatives,20,"Kessinger, Jan H.",Republican,535,
JOHNSON,Overland Park Ward 5 Precinct 13,Kansas House of Representatives,20,"Kessinger, Jan H.",Republican,526,
JOHNSON,Overland Park Ward 5 Precinct 14,Kansas House of Representatives,20,"Kessinger, Jan H.",Republican,461,
JOHNSON,Overland Park Ward 3 Precinct 20,Kansas House of Representatives,20,"Kessinger, Jan H.",Republican,397,
JOHNSON,Leawood Ward 2 Precinct 03,Kansas House of Representatives,20,"Kessinger, Jan H.",Republican,499,
JOHNSON,Overland Park Ward 5 Precinct 10,Kansas House of Representatives,20,"Kessinger, Jan H.",Republican,474,
JOHNSON,Leawood Ward 3 Precinct 02,Kansas House of Representatives,20,"Kessinger, Jan H.",Republican,565,
JOHNSON,Overland Park Ward 2 Precinct 25,Kansas House of Representatives,20,"Kessinger, Jan H.",Republican,415,
JOHNSON,Overland Park Ward 3 Precinct 16,Kansas House of Representatives,20,"Kessinger, Jan H.",Republican,332,
JOHNSON,Leawood Ward 3 Precinct 01,Kansas House of Representatives,20,"Kessinger, Jan H.",Republican,497,
JOHNSON,Leawood Ward 2 Precinct 01,Kansas House of Representatives,20,"Kessinger, Jan H.",Republican,411,
JOHNSON,Overland Park Ward 2 Precinct 01,Kansas House of Representatives,20,"Kessinger, Jan H.",Republican,295,
JOHNSON,Leawood Ward 2 Precinct 04,Kansas House of Representatives,20,"Kessinger, Jan H.",Republican,655,
JOHNSON,Leawood Ward 2 Precinct 07,Kansas House of Representatives,20,"Kessinger, Jan H.",Republican,281,
JOHNSON,Leawood Ward 2 Precinct 05,Kansas House of Representatives,20,"Kessinger, Jan H.",Republican,318,
JOHNSON,Leawood Ward 4 Precinct 02,Kansas House of Representatives,20,"Kessinger, Jan H.",Republican,481,
JOHNSON,Leawood Ward 3 Precinct 03,Kansas House of Representatives,20,"Kessinger, Jan H.",Republican,382,
JOHNSON,Leawood Ward 2 Precinct 06,Kansas House of Representatives,20,"Kessinger, Jan H.",Republican,279,
JOHNSON,Leawood Ward 4 Precinct 01,Kansas House of Representatives,20,"Kessinger, Jan H.",Republican,179,
SEDGWICK,226,Kansas House of Representatives,99,"Kirk, Kristi",Democratic,647,
SEDGWICK,227,Kansas House of Representatives,99,"Kirk, Kristi",Democratic,290,
SEDGWICK,228,Kansas House of Representatives,99,"Kirk, Kristi",Democratic,408,
SEDGWICK,239,Kansas House of Representatives,99,"Kirk, Kristi",Democratic,8,
SEDGWICK,241,Kansas House of Representatives,99,"Kirk, Kristi",Democratic,41,
SEDGWICK,242,Kansas House of Representatives,99,"Kirk, Kristi",Democratic,71,
SEDGWICK,MI01,Kansas House of Representatives,99,"Kirk, Kristi",Democratic,294,
SEDGWICK,MI03,Kansas House of Representatives,99,"Kirk, Kristi",Democratic,4,
SEDGWICK,MI08,Kansas House of Representatives,99,"Kirk, Kristi",Democratic,8,
SEDGWICK,MI14,Kansas House of Representatives,99,"Kirk, Kristi",Democratic,33,
BUTLER,Andover Ward 01,Kansas House of Representatives,99,"Kirk, Kristi  ",Democratic,843,00001A
BUTLER,Andover Exclave A,Kansas House of Representatives,99,"Kirk, Kristi  ",Democratic,0,00001L
BUTLER,Andover Exclave C,Kansas House of Representatives,99,"Kirk, Kristi  ",Democratic,0,00001N
BUTLER,Andover Exclave D Sewage Plant,Kansas House of Representatives,99,"Kirk, Kristi  ",Democratic,0,00001O
BUTLER,Bruno Township Enclave B,Kansas House of Representatives,99,"Kirk, Kristi  ",Democratic,0,00009C
BUTLER,Bruno Township Enclave D Part A,Kansas House of Representatives,99,"Kirk, Kristi  ",Democratic,0,00009E
BUTLER,Bruno Township Enclave D Part B,Kansas House of Representatives,99,"Kirk, Kristi  ",Democratic,0,00009F
BUTLER,Bruno Township Enclave D Part C,Kansas House of Representatives,99,"Kirk, Kristi  ",Democratic,0,00009G
BUTLER,Bruno Township Enclave D Part D,Kansas House of Representatives,99,"Kirk, Kristi  ",Democratic,0,00009H
BUTLER,Bruno Township Enclave D Part E,Kansas House of Representatives,99,"Kirk, Kristi  ",Democratic,0,00009I
BUTLER,Bruno Township Enclave C,Kansas House of Representatives,99,"Kirk, Kristi  ",Democratic,0,90
BUTLER,Andover Ward 02,Kansas House of Representatives,99,"Kirk, Kristi  ",Democratic,545,140010
BUTLER,Andover Ward 03,Kansas House of Representatives,99,"Kirk, Kristi  ",Democratic,287,140020
BUTLER,Bruno Township North H99,Kansas House of Representatives,99,"Kirk, Kristi  ",Democratic,84,140050
BUTLER,Bruno Township South H99,Kansas House of Representatives,99,"Kirk, Kristi  ",Democratic,29,140070
BUTLER,Andover Sewage Plant,Kansas House of Representatives,99,"Kirk, Kristi  ",Democratic,0,800060
SHAWNEE,Ward 8 Precinct 5,Kansas House of Representatives,55,"Kuether, Annie",Democratic,384,
SHAWNEE,Ward 7 Precinct 11,Kansas House of Representatives,55,"Kuether, Annie",Democratic,326,
SHAWNEE,Ward 8 Precinct 3,Kansas House of Representatives,55,"Kuether, Annie",Democratic,312,
SHAWNEE,Ward 8 Precinct 11,Kansas House of Representatives,55,"Kuether, Annie",Democratic,298,
SHAWNEE,Ward 7 Precinct 1,Kansas House of Representatives,55,"Kuether, Annie",Democratic,284,
SHAWNEE,Ward 8 Precinct 4,Kansas House of Representatives,55,"Kuether, Annie",Democratic,283,
SHAWNEE,Ward 8 Precinct 9,Kansas House of Representatives,55,"Kuether, Annie",Democratic,279,
SHAWNEE,Ward 7 Precinct 3,Kansas House of Representatives,55,"Kuether, Annie",Democratic,257,
SHAWNEE,Ward 7 Precinct 4,Kansas House of Representatives,55,"Kuether, Annie",Democratic,252,
SHAWNEE,Ward 8 Precinct 7,Kansas House of Representatives,55,"Kuether, Annie",Democratic,244,
SHAWNEE,Ward 8 Precinct 8,Kansas House of Representatives,55,"Kuether, Annie",Democratic,239,
SHAWNEE,Ward 7 Precinct 2,Kansas House of Representatives,55,"Kuether, Annie",Democratic,234,
SHAWNEE,Ward 8 Precinct 2,Kansas House of Representatives,55,"Kuether, Annie",Democratic,233,
SHAWNEE,Ward 7 Precinct 10,Kansas House of Representatives,55,"Kuether, Annie",Democratic,223,
SHAWNEE,Ward 3 Precinct 2,Kansas House of Representatives,55,"Kuether, Annie",Democratic,218,
SHAWNEE,Ward 3 Precinct 1,Kansas House of Representatives,55,"Kuether, Annie",Democratic,211,
SHAWNEE,Ward 7 Precinct 5,Kansas House of Representatives,55,"Kuether, Annie",Democratic,209,
SHAWNEE,Ward 8 Precinct 10,Kansas House of Representatives,55,"Kuether, Annie",Democratic,205,
SHAWNEE,Ward 7 Precinct 7,Kansas House of Representatives,55,"Kuether, Annie",Democratic,198,
SHAWNEE,Ward 8 Precinct 1,Kansas House of Representatives,55,"Kuether, Annie",Democratic,196,
SHAWNEE,Ward 8 Precinct 6,Kansas House of Representatives,55,"Kuether, Annie",Democratic,195,
SHAWNEE,Ward 7 Precinct 6,Kansas House of Representatives,55,"Kuether, Annie",Democratic,189,
SHAWNEE,Ward 3 Precinct 4,Kansas House of Representatives,55,"Kuether, Annie",Democratic,187,
SHAWNEE,Ward 7 Precinct 9,Kansas House of Representatives,55,"Kuether, Annie",Democratic,174,
SHAWNEE,Ward 3 Precinct 7,Kansas House of Representatives,55,"Kuether, Annie",Democratic,169,
SHAWNEE,Ward 3 Precinct 3,Kansas House of Representatives,55,"Kuether, Annie",Democratic,143,
SHAWNEE,Ward 3 Precinct 6,Kansas House of Representatives,55,"Kuether, Annie",Democratic,138,
SHAWNEE,Ward 3 Precinct 5,Kansas House of Representatives,55,"Kuether, Annie",Democratic,135,
SEDGWICK,503,Kansas House of Representatives,105,"Landwehr, Brenda K.",Republican,665,
SEDGWICK,504,Kansas House of Representatives,105,"Landwehr, Brenda K.",Republican,444,
SEDGWICK,506,Kansas House of Representatives,105,"Landwehr, Brenda K.",Republican,806,
SEDGWICK,507,Kansas House of Representatives,105,"Landwehr, Brenda K.",Republican,736,
SEDGWICK,603,Kansas House of Representatives,105,"Landwehr, Brenda K.",Republican,491,
SEDGWICK,604,Kansas House of Representatives,105,"Landwehr, Brenda K.",Republican,745,
SEDGWICK,612,Kansas House of Representatives,105,"Landwehr, Brenda K.",Republican,970,
SEDGWICK,616,Kansas House of Representatives,105,"Landwehr, Brenda K.",Republican,382,
BARTON,Comanche Township,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,157,70
BARTON,Lakin Township,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,677,290
BARTON,Pawnee Rock Township,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,93,330
PAWNEE,Logan Township,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,25,130
PAWNEE,River Township,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,25,200
PAWNEE,Valley Center Township,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,16,240
PRATT,Pratt Ward 1,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,308,00001A
PRATT,Pratt Ward 2,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,190,00002A
PRATT,Pratt Ward 2 Exclave Airport,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,0,00002B
PRATT,Pratt Ward 3,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,461,30
PRATT,Pratt Ward 4,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,334,00004A
PRATT,Pratt Ward 4 Exclave Sewer Plant,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,0,00004B
PRATT,Pratt Ward 4 Exclave Withers,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,0,00004C
PRATT,Pratt Ward 5,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,335,00005A
PRATT,Pratt Ward Exclave Pratt College,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,0,00005B
PRATT,Township 6,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,179,60
PRATT,Township 7,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,91,70
PRATT,Township 8,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,51,80
PRATT,Township 9,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,88,90
PRATT,Township 10,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,40,100
PRATT,Township 11,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,98,110
PRATT,Township 12,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,424,00012A
PRATT,Township 12 Enclave,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,0,00012B
RICE,Atlanta Township,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,37,10
RICE,Bell Township,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,2,20
RICE,Center Township,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,44,30
RICE,Harrison Township,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,57,80
RICE,Lincoln Township,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,124,90
RICE,Lyons Ward 1,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,231,100
RICE,Lyons Ward 2,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,157,110
RICE,Lyons Ward 3,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,120,120
RICE,Lyons Ward 4,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,185,130
RICE,Pioneer Township,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,27,160
RICE,Raymond Township,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,24,170
RICE,Valley Township,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,49,230
STAFFORD,Albano Township,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,19,10
STAFFORD,Byron Township,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,29,20
STAFFORD,Clear Creek Township,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,15,30
STAFFORD,Cleveland Township,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,26,40
STAFFORD,Douglas Township,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,36,50
STAFFORD,East Cooper Township,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,14,60
STAFFORD,East St. John,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,193,70
STAFFORD,Fairview Township,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,51,80
STAFFORD,Farmington Township,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,141,90
STAFFORD,Hayes Township,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,72,100
STAFFORD,Lincoln Township,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,45,110
STAFFORD,North Seward Township,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,59,120
STAFFORD,North Stafford,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,186,130
STAFFORD,Ohio Township,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,34,140
STAFFORD,Putnam Township,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,11,150
STAFFORD,Richland Township,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,20,160
STAFFORD,Rose Valley Township,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,25,170
STAFFORD,South Seward Township,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,24,180
STAFFORD,South St. John,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,83,190
STAFFORD,South Stafford,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,132,200
STAFFORD,Union Township,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,11,210
STAFFORD,West Cooper Township,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,33,220
STAFFORD,West St. John,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,160,230
STAFFORD,York Township,Kansas House of Representatives,113,"Lewis, Greg  ",Republican,13,240
JOHNSON,Overland Park Ward 6 Precinct 21,Kansas House of Representatives,8,"Lobitz, Michele",Democratic,605,
JOHNSON,Overland Park Ward 4 Precinct 03,Kansas House of Representatives,8,"Lobitz, Michele",Democratic,431,
JOHNSON,Overland Park Ward 4 Precinct 16,Kansas House of Representatives,8,"Lobitz, Michele",Democratic,488,
JOHNSON,Overland Park Ward 4 Precinct 17,Kansas House of Representatives,8,"Lobitz, Michele",Democratic,517,
JOHNSON,Overland Park Ward 4 Precinct 02,Kansas House of Representatives,8,"Lobitz, Michele",Democratic,470,
JOHNSON,Overland Park Ward 4 Precinct 15,Kansas House of Representatives,8,"Lobitz, Michele",Democratic,524,
JOHNSON,Olathe Ward 3 Precinct 05,Kansas House of Representatives,8,"Lobitz, Michele",Democratic,308,
JOHNSON,Overland Park Ward 4 Precinct 19,Kansas House of Representatives,8,"Lobitz, Michele",Democratic,384,
JOHNSON,Overland Park Ward 4 Precinct 09,Kansas House of Representatives,8,"Lobitz, Michele",Democratic,251,
JOHNSON,Overland Park Ward 4 Precinct 13,Kansas House of Representatives,8,"Lobitz, Michele",Democratic,296,
JOHNSON,Overland Park Ward 4 Precinct 10,Kansas House of Representatives,8,"Lobitz, Michele",Democratic,221,
JOHNSON,Overland Park Ward 6 Precinct 16,Kansas House of Representatives,8,"Lobitz, Michele",Democratic,232,
JOHNSON,Overland Park Ward 4 Precinct 01,Kansas House of Representatives,8,"Lobitz, Michele",Democratic,304,
JOHNSON,Overland Park Ward 4 Precinct 14,Kansas House of Representatives,8,"Lobitz, Michele",Democratic,193,
JOHNSON,Overland Park Ward 6 Precinct 07,Kansas House of Representatives,8,"Lobitz, Michele",Democratic,81,
JOHNSON,Overland Park Ward 4 Precinct 18,Kansas House of Representatives,8,"Lobitz, Michele",Democratic,154,
GRANT,Ulysses Ward 1,Kansas House of Representatives,124,"Long, Martin (Marty) ",Republican,195,20
GRANT,Ulysses Ward 2,Kansas House of Representatives,124,"Long, Martin (Marty) ",Republican,499,00003A
GRANT,Ulysses Ward 2 Exclave,Kansas House of Representatives,124,"Long, Martin (Marty) ",Republican,0,00003B
GRANT,Ulysses Ward 3,Kansas House of Representatives,124,"Long, Martin (Marty) ",Republican,491,40
GRANT,Precinct 4 H124,Kansas House of Representatives,124,"Long, Martin (Marty) ",Republican,381,120030
HASKELL,Satanta 1,Kansas House of Representatives,124,"Long, Martin (Marty) ",Republican,63,40
HASKELL,Satanta 2 H124,Kansas House of Representatives,124,"Long, Martin (Marty) ",Republican,255,120030
HASKELL,Sublette 1 H124,Kansas House of Representatives,124,"Long, Martin (Marty) ",Republican,317,120050
HASKELL,Sublette 3 H124,Kansas House of Representatives,124,"Long, Martin (Marty) ",Republican,172,120070
MORTON,Cimarron Township,Kansas House of Representatives,124,"Long, Martin (Marty) ",Republican,25,10
MORTON,East Richfield,Kansas House of Representatives,124,"Long, Martin (Marty) ",Republican,28,20
MORTON,Elkhart Ward 1,Kansas House of Representatives,124,"Long, Martin (Marty) ",Republican,179,30
MORTON,Elkhart Ward 2,Kansas House of Representatives,124,"Long, Martin (Marty) ",Republican,182,40
MORTON,Elkhart Ward 3,Kansas House of Representatives,124,"Long, Martin (Marty) ",Republican,172,50
MORTON,Jones Township,Kansas House of Representatives,124,"Long, Martin (Marty) ",Republican,7,60
MORTON,Rolla Township,Kansas House of Representatives,124,"Long, Martin (Marty) ",Republican,137,70
MORTON,Taloga Township,Kansas House of Representatives,124,"Long, Martin (Marty) ",Republican,41,80
MORTON,West Richfield,Kansas House of Representatives,124,"Long, Martin (Marty) ",Republican,34,90
MORTON,Westola Township,Kansas House of Representatives,124,"Long, Martin (Marty) ",Republican,22,100
SEWARD,Seward Township 1,Kansas House of Representatives,124,"Long, Martin (Marty) ",Republican,28,190
SEWARD,Seward Township 2,Kansas House of Representatives,124,"Long, Martin (Marty) ",Republican,26,200
SEWARD,Seward Township 3,Kansas House of Representatives,124,"Long, Martin (Marty) ",Republican,12,210
STANTON,Big Bow,Kansas House of Representatives,124,"Long, Martin (Marty) ",Republican,75,10
STANTON,Manter,Kansas House of Representatives,124,"Long, Martin (Marty) ",Republican,72,20
STANTON,Stanton,Kansas House of Representatives,124,"Long, Martin (Marty) ",Republican,387,30
STEVENS,Banner Township,Kansas House of Representatives,124,"Long, Martin (Marty) ",Republican,55,10
STEVENS,Center Precinct 1,Kansas House of Representatives,124,"Long, Martin (Marty) ",Republican,16,20
STEVENS,Center Precinct 2,Kansas House of Representatives,124,"Long, Martin (Marty) ",Republican,114,30
STEVENS,Harmony Township,Kansas House of Representatives,124,"Long, Martin (Marty) ",Republican,26,40
STEVENS,Hugoton Ward 1 Precinct 1,Kansas House of Representatives,124,"Long, Martin (Marty) ",Republican,117,50
STEVENS,Hugoton Ward 1 Precinct 2,Kansas House of Representatives,124,"Long, Martin (Marty) ",Republican,165,60
STEVENS,Hugoton Ward 2 Precinct 1,Kansas House of Representatives,124,"Long, Martin (Marty) ",Republican,36,70
STEVENS,Hugoton Ward 2 Precinct 2,Kansas House of Representatives,124,"Long, Martin (Marty) ",Republican,326,80
STEVENS,Hugoton Ward 03 Precinct 02,Kansas House of Representatives,124,"Long, Martin (Marty) ",Republican,47,90
STEVENS,Hugoton Ward 04 Precinct 02,Kansas House of Representatives,124,"Long, Martin (Marty) ",Republican,181,100
STEVENS,Hugoton Ward 05 Precinct 02,Kansas House of Representatives,124,"Long, Martin (Marty) ",Republican,11,110
STEVENS,Hugoton Ward 6 Precinct 2,Kansas House of Representatives,124,"Long, Martin (Marty) ",Republican,0,120
STEVENS,Hugoton Ward 7 Precinct 2,Kansas House of Representatives,124,"Long, Martin (Marty) ",Republican,5,130
