County,Precinct,Race,Candidate,Party,Votes,VTD
JOHNSON,Olathe Ward 3 Precinct 23,State Treasurer,"LaTurner, Jake  ",Republican,333,
JOHNSON,Olathe Ward 3 Precinct 24,State Treasurer,"LaTurner, Jake  ",Republican,196,
JOHNSON,Olathe Ward 4 Precinct 01,State Treasurer,"LaTurner, Jake  ",Republican,293,
JOHNSON,Olathe Ward 4 Precinct 02,State Treasurer,"LaTurner, Jake  ",Republican,553,
JOHNSON,Olathe Ward 4 Precinct 03,State Treasurer,"LaTurner, Jake  ",Republican,169,
JOHNSON,Olathe Ward 4 Precinct 04,State Treasurer,"LaTurner, Jake  ",Republican,202,
JOHNSON,Olathe Ward 4 Precinct 05,State Treasurer,"LaTurner, Jake  ",Republican,359,
JOHNSON,Olathe Ward 4 Precinct 06,State Treasurer,"LaTurner, Jake  ",Republican,445,
JOHNSON,Olathe Ward 4 Precinct 07,State Treasurer,"LaTurner, Jake  ",Republican,398,
JOHNSON,Olathe Ward 4 Precinct 08,State Treasurer,"LaTurner, Jake  ",Republican,359,
JOHNSON,Olathe Ward 4 Precinct 09,State Treasurer,"LaTurner, Jake  ",Republican,512,
JOHNSON,Olathe Ward 4 Precinct 10,State Treasurer,"LaTurner, Jake  ",Republican,246,
JOHNSON,Olathe Ward 4 Precinct 11,State Treasurer,"LaTurner, Jake  ",Republican,136,
JOHNSON,Olathe Ward 4 Precinct 12,State Treasurer,"LaTurner, Jake  ",Republican,549,
JOHNSON,Olathe Ward 4 Precinct 13,State Treasurer,"LaTurner, Jake  ",Republican,234,
JOHNSON,Olathe Ward 4 Precinct 14,State Treasurer,"LaTurner, Jake  ",Republican,524,
JOHNSON,Olathe Ward 4 Precinct 15,State Treasurer,"LaTurner, Jake  ",Republican,34,
JOHNSON,Olathe Ward 4 Precinct 16,State Treasurer,"LaTurner, Jake  ",Republican,113,
JOHNSON,Olathe Ward 4 Precinct 17,State Treasurer,"LaTurner, Jake  ",Republican,3,
JOHNSON,Olathe Ward 4 Precinct 18,State Treasurer,"LaTurner, Jake  ",Republican,375,
JOHNSON,Olathe Ward 4 Precinct 19,State Treasurer,"LaTurner, Jake  ",Republican,450,
JOHNSON,Spring Hill Precinct 01,State Treasurer,"LaTurner, Jake  ",Republican,881,
JOHNSON,Spring Hill Precinct 02,State Treasurer,"LaTurner, Jake  ",Republican,0,
JOHNSON,Spring Hill Precinct 03,State Treasurer,"LaTurner, Jake  ",Republican,70,
JOHNSON,Spring Hill Precinct 04,State Treasurer,"LaTurner, Jake  ",Republican,1,
JOHNSON,Fairway Ward 1 Precinct 01,State Treasurer,"LaTurner, Jake  ",Republican,146,
JOHNSON,Fairway Ward 1 Precinct 02,State Treasurer,"LaTurner, Jake  ",Republican,104,
JOHNSON,Fairway Ward 2 Precinct 01,State Treasurer,"LaTurner, Jake  ",Republican,93,
JOHNSON,Fairway Ward 2 Precinct 02,State Treasurer,"LaTurner, Jake  ",Republican,119,
JOHNSON,Fairway Ward 3 Precinct 01,State Treasurer,"LaTurner, Jake  ",Republican,153,
JOHNSON,Fairway Ward 3 Precinct 02,State Treasurer,"LaTurner, Jake  ",Republican,131,
JOHNSON,Fairway Ward 4 Precinct 01,State Treasurer,"LaTurner, Jake  ",Republican,43,
JOHNSON,Fairway Ward 4 Precinct 02,State Treasurer,"LaTurner, Jake  ",Republican,43,
JOHNSON,Fairway Ward 4 Precinct 03,State Treasurer,"LaTurner, Jake  ",Republican,32,
JOHNSON,Fairway Ward 4 Precinct 04,State Treasurer,"LaTurner, Jake  ",Republican,54,
JOHNSON,Leawood Ward 1 Precinct 01,State Treasurer,"LaTurner, Jake  ",Republican,226,
JOHNSON,Leawood Ward 1 Precinct 02,State Treasurer,"LaTurner, Jake  ",Republican,486,
JOHNSON,Leawood Ward 1 Precinct 03,State Treasurer,"LaTurner, Jake  ",Republican,403,
JOHNSON,Leawood Ward 1 Precinct 04,State Treasurer,"LaTurner, Jake  ",Republican,311,
JOHNSON,Leawood Ward 1 Precinct 05,State Treasurer,"LaTurner, Jake  ",Republican,286,
JOHNSON,Leawood Ward 1 Precinct 06,State Treasurer,"LaTurner, Jake  ",Republican,74,
JOHNSON,Leawood Ward 1 Precinct 07,State Treasurer,"LaTurner, Jake  ",Republican,362,
JOHNSON,Leawood Ward 2 Precinct 01,State Treasurer,"LaTurner, Jake  ",Republican,348,
JOHNSON,Leawood Ward 2 Precinct 02,State Treasurer,"LaTurner, Jake  ",Republican,441,
JOHNSON,Leawood Ward 2 Precinct 03,State Treasurer,"LaTurner, Jake  ",Republican,428,
JOHNSON,Leawood Ward 2 Precinct 04,State Treasurer,"LaTurner, Jake  ",Republican,589,
JOHNSON,Leawood Ward 2 Precinct 05,State Treasurer,"LaTurner, Jake  ",Republican,273,
JOHNSON,Leawood Ward 2 Precinct 06,State Treasurer,"LaTurner, Jake  ",Republican,240,
JOHNSON,Leawood Ward 2 Precinct 07,State Treasurer,"LaTurner, Jake  ",Republican,221,
JOHNSON,Leawood Ward 3 Precinct 01,State Treasurer,"LaTurner, Jake  ",Republican,432,
JOHNSON,Leawood Ward 3 Precinct 02,State Treasurer,"LaTurner, Jake  ",Republican,420,
JOHNSON,Leawood Ward 3 Precinct 03,State Treasurer,"LaTurner, Jake  ",Republican,319,
JOHNSON,Leawood Ward 3 Precinct 04,State Treasurer,"LaTurner, Jake  ",Republican,137,
JOHNSON,Leawood Ward 3 Precinct 05,State Treasurer,"LaTurner, Jake  ",Republican,752,
JOHNSON,Leawood Ward 3 Precinct 06,State Treasurer,"LaTurner, Jake  ",Republican,748,
JOHNSON,Leawood Ward 4 Precinct 01,State Treasurer,"LaTurner, Jake  ",Republican,158,
JOHNSON,Leawood Ward 4 Precinct 02,State Treasurer,"LaTurner, Jake  ",Republican,404,
JOHNSON,Leawood Ward 4 Precinct 03,State Treasurer,"LaTurner, Jake  ",Republican,340,
JOHNSON,Leawood Ward 4 Precinct 04,State Treasurer,"LaTurner, Jake  ",Republican,480,
JOHNSON,Leawood Ward 4 Precinct 05,State Treasurer,"LaTurner, Jake  ",Republican,438,
JOHNSON,Leawood Ward 4 Precinct 06,State Treasurer,"LaTurner, Jake  ",Republican,431,
JOHNSON,Leawood Ward 4 Precinct 07,State Treasurer,"LaTurner, Jake  ",Republican,773,
JOHNSON,Lenexa Ward 1 Precinct 01,State Treasurer,"LaTurner, Jake  ",Republican,848,
JOHNSON,Lenexa Ward 1 Precinct 02,State Treasurer,"LaTurner, Jake  ",Republican,466,
JOHNSON,Lenexa Ward 1 Precinct 03,State Treasurer,"LaTurner, Jake  ",Republican,535,
JOHNSON,Lenexa Ward 1 Precinct 04,State Treasurer,"LaTurner, Jake  ",Republican,334,
JOHNSON,Lenexa Ward 1 Precinct 05,State Treasurer,"LaTurner, Jake  ",Republican,2,
JOHNSON,Lenexa Ward 1 Precinct 06,State Treasurer,"LaTurner, Jake  ",Republican,596,
JOHNSON,Lenexa Ward 1 Precinct 07,State Treasurer,"LaTurner, Jake  ",Republican,94,
JOHNSON,Lenexa Ward 1 Precinct 08,State Treasurer,"LaTurner, Jake  ",Republican,190,
JOHNSON,Lenexa Ward 1 Precinct 09,State Treasurer,"LaTurner, Jake  ",Republican,6,
JOHNSON,Lenexa Ward 2 Precinct 01,State Treasurer,"LaTurner, Jake  ",Republican,338,
JOHNSON,Lenexa Ward 2 Precinct 02,State Treasurer,"LaTurner, Jake  ",Republican,575,
JOHNSON,Lenexa Ward 2 Precinct 03,State Treasurer,"LaTurner, Jake  ",Republican,644,
JOHNSON,Lenexa Ward 2 Precinct 04,State Treasurer,"LaTurner, Jake  ",Republican,736,
JOHNSON,Lenexa Ward 2 Precinct 05,State Treasurer,"LaTurner, Jake  ",Republican,255,
JOHNSON,Lenexa Ward 2 Precinct 06,State Treasurer,"LaTurner, Jake  ",Republican,341,
JOHNSON,Lenexa Ward 2 Precinct 07,State Treasurer,"LaTurner, Jake  ",Republican,616,
JOHNSON,Lenexa Ward 2 Precinct 08,State Treasurer,"LaTurner, Jake  ",Republican,0,
JOHNSON,Lenexa Ward 2 Precinct 09,State Treasurer,"LaTurner, Jake  ",Republican,0,
JOHNSON,Lenexa Ward 2 Precinct 10,State Treasurer,"LaTurner, Jake  ",Republican,83,
JOHNSON,Lenexa Ward 2 Precinct 11,State Treasurer,"LaTurner, Jake  ",Republican,236,
JOHNSON,Lenexa Ward 3 Precinct 01,State Treasurer,"LaTurner, Jake  ",Republican,219,
JOHNSON,Lenexa Ward 3 Precinct 02,State Treasurer,"LaTurner, Jake  ",Republican,395,
JOHNSON,Lenexa Ward 3 Precinct 03,State Treasurer,"LaTurner, Jake  ",Republican,483,
JOHNSON,Lenexa Ward 3 Precinct 04,State Treasurer,"LaTurner, Jake  ",Republican,363,
JOHNSON,Lenexa Ward 3 Precinct 05,State Treasurer,"LaTurner, Jake  ",Republican,177,
JOHNSON,Lenexa Ward 3 Precinct 06,State Treasurer,"LaTurner, Jake  ",Republican,289,
JOHNSON,Lenexa Ward 3 Precinct 07,State Treasurer,"LaTurner, Jake  ",Republican,409,
JOHNSON,Lenexa Ward 3 Precinct 08,State Treasurer,"LaTurner, Jake  ",Republican,424,
JOHNSON,Lenexa Ward 3 Precinct 09,State Treasurer,"LaTurner, Jake  ",Republican,363,
JOHNSON,Lenexa Ward 4 Precinct 01,State Treasurer,"LaTurner, Jake  ",Republican,164,
JOHNSON,Lenexa Ward 4 Precinct 02,State Treasurer,"LaTurner, Jake  ",Republican,348,
JOHNSON,Lenexa Ward 4 Precinct 03,State Treasurer,"LaTurner, Jake  ",Republican,145,
JOHNSON,Lenexa Ward 4 Precinct 04,State Treasurer,"LaTurner, Jake  ",Republican,183,
JOHNSON,Lenexa Ward 4 Precinct 05,State Treasurer,"LaTurner, Jake  ",Republican,143,
JOHNSON,Lenexa Ward 4 Precinct 06,State Treasurer,"LaTurner, Jake  ",Republican,303,
JOHNSON,Lenexa Ward 4 Precinct 07,State Treasurer,"LaTurner, Jake  ",Republican,276,
JOHNSON,Lenexa Ward 4 Precinct 08,State Treasurer,"LaTurner, Jake  ",Republican,273,
JOHNSON,Lenexa Ward 4 Precinct 09,State Treasurer,"LaTurner, Jake  ",Republican,277,
JOHNSON,Lenexa Ward 4 Precinct 10,State Treasurer,"LaTurner, Jake  ",Republican,168,
JOHNSON,Lenexa Ward 4 Precinct 11,State Treasurer,"LaTurner, Jake  ",Republican,37,
JOHNSON,Lenexa Ward 4 Precinct 12,State Treasurer,"LaTurner, Jake  ",Republican,252,
JOHNSON,Merriam Ward 1 Precinct 01,State Treasurer,"LaTurner, Jake  ",Republican,172,
JOHNSON,Merriam Ward 1 Precinct 02,State Treasurer,"LaTurner, Jake  ",Republican,192,
JOHNSON,Merriam Ward 2 Precinct 01,State Treasurer,"LaTurner, Jake  ",Republican,319,
JOHNSON,Merriam Ward 2 Precinct 02,State Treasurer,"LaTurner, Jake  ",Republican,3,
JOHNSON,Merriam Ward 2 Precinct 03,State Treasurer,"LaTurner, Jake  ",Republican,129,
JOHNSON,Merriam Ward 3 Precinct 01,State Treasurer,"LaTurner, Jake  ",Republican,199,
JOHNSON,Merriam Ward 3 Precinct 02,State Treasurer,"LaTurner, Jake  ",Republican,230,
JOHNSON,Merriam Ward 4 Precinct 01,State Treasurer,"LaTurner, Jake  ",Republican,313,
JOHNSON,Merriam Ward 4 Precinct 02,State Treasurer,"LaTurner, Jake  ",Republican,123,
JOHNSON,Merriam Ward 4 Precinct 03,State Treasurer,"LaTurner, Jake  ",Republican,154,
JOHNSON,Mission Ward 1 Precinct 01,State Treasurer,"LaTurner, Jake  ",Republican,147,
JOHNSON,Mission Ward 1 Precinct 02,State Treasurer,"LaTurner, Jake  ",Republican,117,
JOHNSON,Mission Ward 2 Precinct 01,State Treasurer,"LaTurner, Jake  ",Republican,220,
JOHNSON,Mission Ward 2 Precinct 02,State Treasurer,"LaTurner, Jake  ",Republican,219,
JOHNSON,Mission Ward 3 Precinct 01,State Treasurer,"LaTurner, Jake  ",Republican,187,
JOHNSON,Mission Ward 3 Precinct 02,State Treasurer,"LaTurner, Jake  ",Republican,126,
JOHNSON,Mission Ward 4 Precinct 01,State Treasurer,"LaTurner, Jake  ",Republican,146,
JOHNSON,Mission Ward 4 Precinct 02,State Treasurer,"LaTurner, Jake  ",Republican,247,
JOHNSON,Mission Ward 4 Precinct 03,State Treasurer,"LaTurner, Jake  ",Republican,138,
JOHNSON,Mission Hills Precinct 01,State Treasurer,"LaTurner, Jake  ",Republican,302,
JOHNSON,Mission Hills Precinct 02,State Treasurer,"LaTurner, Jake  ",Republican,323,
JOHNSON,Mission Hills Precinct 03,State Treasurer,"LaTurner, Jake  ",Republican,227,
JOHNSON,Mission Hills Precinct 04,State Treasurer,"LaTurner, Jake  ",Republican,379,
JOHNSON,Mission Woods Precinct 01,State Treasurer,"LaTurner, Jake  ",Republican,42,
JOHNSON,Overland Park Ward 1 Precinct 01,State Treasurer,"LaTurner, Jake  ",Republican,236,
JOHNSON,Overland Park Ward 1 Precinct 02,State Treasurer,"LaTurner, Jake  ",Republican,221,
JOHNSON,Overland Park Ward 1 Precinct 03,State Treasurer,"LaTurner, Jake  ",Republican,259,
JOHNSON,Overland Park Ward 1 Precinct 04,State Treasurer,"LaTurner, Jake  ",Republican,96,
JOHNSON,Overland Park Ward 1 Precinct 05,State Treasurer,"LaTurner, Jake  ",Republican,170,
JOHNSON,Overland Park Ward 1 Precinct 06,State Treasurer,"LaTurner, Jake  ",Republican,321,
JOHNSON,Overland Park Ward 1 Precinct 07,State Treasurer,"LaTurner, Jake  ",Republican,320,
JOHNSON,Overland Park Ward 1 Precinct 08,State Treasurer,"LaTurner, Jake  ",Republican,206,
JOHNSON,Overland Park Ward 1 Precinct 09,State Treasurer,"LaTurner, Jake  ",Republican,155,
JOHNSON,Overland Park Ward 1 Precinct 10,State Treasurer,"LaTurner, Jake  ",Republican,321,
JOHNSON,Overland Park Ward 1 Precinct 11,State Treasurer,"LaTurner, Jake  ",Republican,83,
JOHNSON,Overland Park Ward 1 Precinct 12,State Treasurer,"LaTurner, Jake  ",Republican,230,
JOHNSON,Overland Park Ward 1 Precinct 13,State Treasurer,"LaTurner, Jake  ",Republican,213,
JOHNSON,Overland Park Ward 1 Precinct 14,State Treasurer,"LaTurner, Jake  ",Republican,239,
JOHNSON,Overland Park Ward 1 Precinct 15,State Treasurer,"LaTurner, Jake  ",Republican,117,
JOHNSON,Overland Park Ward 1 Precinct 16,State Treasurer,"LaTurner, Jake  ",Republican,298,
JOHNSON,Overland Park Ward 1 Precinct 17,State Treasurer,"LaTurner, Jake  ",Republican,141,
JOHNSON,Overland Park Ward 1 Precinct 18,State Treasurer,"LaTurner, Jake  ",Republican,230,
JOHNSON,Overland Park Ward 1 Precinct 19,State Treasurer,"LaTurner, Jake  ",Republican,220,
JOHNSON,Overland Park Ward 1 Precinct 20,State Treasurer,"LaTurner, Jake  ",Republican,156,
JOHNSON,Overland Park Ward 1 Precinct 21,State Treasurer,"LaTurner, Jake  ",Republican,110,
JOHNSON,Overland Park Ward 1 Precinct 22,State Treasurer,"LaTurner, Jake  ",Republican,51,
JOHNSON,Overland Park Ward 2 Precinct 01,State Treasurer,"LaTurner, Jake  ",Republican,238,
JOHNSON,Overland Park Ward 2 Precinct 02,State Treasurer,"LaTurner, Jake  ",Republican,225,
JOHNSON,Overland Park Ward 2 Precinct 03,State Treasurer,"LaTurner, Jake  ",Republican,213,
JOHNSON,Overland Park Ward 2 Precinct 04,State Treasurer,"LaTurner, Jake  ",Republican,273,
JOHNSON,Overland Park Ward 2 Precinct 05,State Treasurer,"LaTurner, Jake  ",Republican,237,
JOHNSON,Overland Park Ward 2 Precinct 06,State Treasurer,"LaTurner, Jake  ",Republican,240,
JOHNSON,Overland Park Ward 2 Precinct 07,State Treasurer,"LaTurner, Jake  ",Republican,216,
JOHNSON,Overland Park Ward 2 Precinct 08,State Treasurer,"LaTurner, Jake  ",Republican,136,
JOHNSON,Overland Park Ward 2 Precinct 09,State Treasurer,"LaTurner, Jake  ",Republican,249,
JOHNSON,Overland Park Ward 2 Precinct 10,State Treasurer,"LaTurner, Jake  ",Republican,212,
JOHNSON,Overland Park Ward 2 Precinct 11,State Treasurer,"LaTurner, Jake  ",Republican,242,
JOHNSON,Overland Park Ward 2 Precinct 12,State Treasurer,"LaTurner, Jake  ",Republican,205,
JOHNSON,Overland Park Ward 2 Precinct 13,State Treasurer,"LaTurner, Jake  ",Republican,116,
JOHNSON,Overland Park Ward 2 Precinct 14,State Treasurer,"LaTurner, Jake  ",Republican,184,
JOHNSON,Overland Park Ward 2 Precinct 15,State Treasurer,"LaTurner, Jake  ",Republican,354,
JOHNSON,Overland Park Ward 2 Precinct 16,State Treasurer,"LaTurner, Jake  ",Republican,179,
JOHNSON,Overland Park Ward 2 Precinct 17,State Treasurer,"LaTurner, Jake  ",Republican,373,
JOHNSON,Overland Park Ward 2 Precinct 18,State Treasurer,"LaTurner, Jake  ",Republican,316,
JOHNSON,Overland Park Ward 2 Precinct 19,State Treasurer,"LaTurner, Jake  ",Republican,212,
JOHNSON,Overland Park Ward 2 Precinct 20,State Treasurer,"LaTurner, Jake  ",Republican,218,
JOHNSON,Overland Park Ward 2 Precinct 21,State Treasurer,"LaTurner, Jake  ",Republican,202,
JOHNSON,Overland Park Ward 2 Precinct 22,State Treasurer,"LaTurner, Jake  ",Republican,206,
JOHNSON,Overland Park Ward 2 Precinct 23,State Treasurer,"LaTurner, Jake  ",Republican,283,
JOHNSON,Overland Park Ward 2 Precinct 24,State Treasurer,"LaTurner, Jake  ",Republican,439,
JOHNSON,Overland Park Ward 2 Precinct 25,State Treasurer,"LaTurner, Jake  ",Republican,307,
JOHNSON,Overland Park Ward 2 Precinct 26,State Treasurer,"LaTurner, Jake  ",Republican,99,
JOHNSON,Overland Park Ward 3 Precinct 01,State Treasurer,"LaTurner, Jake  ",Republican,490,
JOHNSON,Overland Park Ward 3 Precinct 02,State Treasurer,"LaTurner, Jake  ",Republican,271,
JOHNSON,Overland Park Ward 3 Precinct 03,State Treasurer,"LaTurner, Jake  ",Republican,266,
JOHNSON,Overland Park Ward 3 Precinct 04,State Treasurer,"LaTurner, Jake  ",Republican,332,
JOHNSON,Overland Park Ward 3 Precinct 05,State Treasurer,"LaTurner, Jake  ",Republican,376,
JOHNSON,Overland Park Ward 3 Precinct 06,State Treasurer,"LaTurner, Jake  ",Republican,394,
JOHNSON,Overland Park Ward 3 Precinct 07,State Treasurer,"LaTurner, Jake  ",Republican,224,
JOHNSON,Overland Park Ward 3 Precinct 08,State Treasurer,"LaTurner, Jake  ",Republican,297,
JOHNSON,Overland Park Ward 3 Precinct 09,State Treasurer,"LaTurner, Jake  ",Republican,456,
JOHNSON,Overland Park Ward 3 Precinct 10,State Treasurer,"LaTurner, Jake  ",Republican,246,
JOHNSON,Overland Park Ward 3 Precinct 11,State Treasurer,"LaTurner, Jake  ",Republican,357,
JOHNSON,Overland Park Ward 3 Precinct 12,State Treasurer,"LaTurner, Jake  ",Republican,167,
JOHNSON,Overland Park Ward 3 Precinct 13,State Treasurer,"LaTurner, Jake  ",Republican,564,
JOHNSON,Overland Park Ward 3 Precinct 14,State Treasurer,"LaTurner, Jake  ",Republican,367,
JOHNSON,Overland Park Ward 3 Precinct 15,State Treasurer,"LaTurner, Jake  ",Republican,268,
JOHNSON,Overland Park Ward 3 Precinct 16,State Treasurer,"LaTurner, Jake  ",Republican,266,
JOHNSON,Overland Park Ward 3 Precinct 17,State Treasurer,"LaTurner, Jake  ",Republican,251,
JOHNSON,Overland Park Ward 3 Precinct 18,State Treasurer,"LaTurner, Jake  ",Republican,299,
JOHNSON,Overland Park Ward 3 Precinct 19,State Treasurer,"LaTurner, Jake  ",Republican,332,
JOHNSON,Overland Park Ward 3 Precinct 20,State Treasurer,"LaTurner, Jake  ",Republican,352,
JOHNSON,Overland Park Ward 3 Precinct 21,State Treasurer,"LaTurner, Jake  ",Republican,315,
JOHNSON,Overland Park Ward 3 Precinct 22,State Treasurer,"LaTurner, Jake  ",Republican,166,
JOHNSON,Overland Park Ward 4 Precinct 01,State Treasurer,"LaTurner, Jake  ",Republican,293,
JOHNSON,Overland Park Ward 4 Precinct 02,State Treasurer,"LaTurner, Jake  ",Republican,543,
JOHNSON,Overland Park Ward 4 Precinct 03,State Treasurer,"LaTurner, Jake  ",Republican,633,
JOHNSON,Overland Park Ward 4 Precinct 04,State Treasurer,"LaTurner, Jake  ",Republican,580,
JOHNSON,Overland Park Ward 4 Precinct 05,State Treasurer,"LaTurner, Jake  ",Republican,402,
JOHNSON,Overland Park Ward 4 Precinct 06,State Treasurer,"LaTurner, Jake  ",Republican,322,
JOHNSON,Overland Park Ward 4 Precinct 07,State Treasurer,"LaTurner, Jake  ",Republican,236,
JOHNSON,Overland Park Ward 4 Precinct 08,State Treasurer,"LaTurner, Jake  ",Republican,401,
JOHNSON,Overland Park Ward 4 Precinct 09,State Treasurer,"LaTurner, Jake  ",Republican,441,
JOHNSON,Overland Park Ward 4 Precinct 10,State Treasurer,"LaTurner, Jake  ",Republican,316,
JOHNSON,Overland Park Ward 4 Precinct 11,State Treasurer,"LaTurner, Jake  ",Republican,426,
JOHNSON,Overland Park Ward 4 Precinct 12,State Treasurer,"LaTurner, Jake  ",Republican,621,
JOHNSON,Overland Park Ward 4 Precinct 13,State Treasurer,"LaTurner, Jake  ",Republican,420,
JOHNSON,Overland Park Ward 4 Precinct 14,State Treasurer,"LaTurner, Jake  ",Republican,268,
JOHNSON,Overland Park Ward 4 Precinct 15,State Treasurer,"LaTurner, Jake  ",Republican,544,
JOHNSON,Overland Park Ward 4 Precinct 16,State Treasurer,"LaTurner, Jake  ",Republican,608,
JOHNSON,Overland Park Ward 4 Precinct 17,State Treasurer,"LaTurner, Jake  ",Republican,534,
JOHNSON,Overland Park Ward 4 Precinct 18,State Treasurer,"LaTurner, Jake  ",Republican,86,
JOHNSON,Overland Park Ward 4 Precinct 19,State Treasurer,"LaTurner, Jake  ",Republican,481,
JOHNSON,Overland Park Ward 5 Precinct 01,State Treasurer,"LaTurner, Jake  ",Republican,367,
JOHNSON,Overland Park Ward 5 Precinct 02,State Treasurer,"LaTurner, Jake  ",Republican,33,
JOHNSON,Overland Park Ward 5 Precinct 03,State Treasurer,"LaTurner, Jake  ",Republican,426,
JOHNSON,Overland Park Ward 5 Precinct 04,State Treasurer,"LaTurner, Jake  ",Republican,342,
JOHNSON,Overland Park Ward 5 Precinct 05,State Treasurer,"LaTurner, Jake  ",Republican,219,
JOHNSON,Overland Park Ward 5 Precinct 06,State Treasurer,"LaTurner, Jake  ",Republican,337,
JOHNSON,Overland Park Ward 5 Precinct 07,State Treasurer,"LaTurner, Jake  ",Republican,621,
JOHNSON,Overland Park Ward 5 Precinct 08,State Treasurer,"LaTurner, Jake  ",Republican,664,
JOHNSON,Overland Park Ward 5 Precinct 09,State Treasurer,"LaTurner, Jake  ",Republican,563,
JOHNSON,Overland Park Ward 5 Precinct 10,State Treasurer,"LaTurner, Jake  ",Republican,409,
JOHNSON,Overland Park Ward 5 Precinct 11,State Treasurer,"LaTurner, Jake  ",Republican,425,
JOHNSON,Overland Park Ward 5 Precinct 12,State Treasurer,"LaTurner, Jake  ",Republican,231,
JOHNSON,Overland Park Ward 5 Precinct 13,State Treasurer,"LaTurner, Jake  ",Republican,419,
JOHNSON,Overland Park Ward 5 Precinct 14,State Treasurer,"LaTurner, Jake  ",Republican,382,
JOHNSON,Overland Park Ward 5 Precinct 15,State Treasurer,"LaTurner, Jake  ",Republican,320,
JOHNSON,Overland Park Ward 5 Precinct 16,State Treasurer,"LaTurner, Jake  ",Republican,242,
JOHNSON,Overland Park Ward 5 Precinct 17,State Treasurer,"LaTurner, Jake  ",Republican,149,
JOHNSON,Overland Park Ward 5 Precinct 18,State Treasurer,"LaTurner, Jake  ",Republican,445,
JOHNSON,Overland Park Ward 6 Precinct 01,State Treasurer,"LaTurner, Jake  ",Republican,497,
JOHNSON,Overland Park Ward 6 Precinct 02,State Treasurer,"LaTurner, Jake  ",Republican,413,
JOHNSON,Overland Park Ward 6 Precinct 03,State Treasurer,"LaTurner, Jake  ",Republican,383,
JOHNSON,Overland Park Ward 6 Precinct 04,State Treasurer,"LaTurner, Jake  ",Republican,507,
JOHNSON,Overland Park Ward 6 Precinct 05,State Treasurer,"LaTurner, Jake  ",Republican,484,
JOHNSON,Overland Park Ward 6 Precinct 06,State Treasurer,"LaTurner, Jake  ",Republican,1,
JOHNSON,Overland Park Ward 6 Precinct 07,State Treasurer,"LaTurner, Jake  ",Republican,183,
JOHNSON,Overland Park Ward 6 Precinct 08,State Treasurer,"LaTurner, Jake  ",Republican,1461,
JOHNSON,Overland Park Ward 6 Precinct 09,State Treasurer,"LaTurner, Jake  ",Republican,691,
JOHNSON,Overland Park Ward 6 Precinct 10,State Treasurer,"LaTurner, Jake  ",Republican,434,
JOHNSON,Overland Park Ward 6 Precinct 11,State Treasurer,"LaTurner, Jake  ",Republican,387,
JOHNSON,Overland Park Ward 6 Precinct 12,State Treasurer,"LaTurner, Jake  ",Republican,216,
JOHNSON,Overland Park Ward 6 Precinct 13,State Treasurer,"LaTurner, Jake  ",Republican,752,
JOHNSON,Overland Park Ward 6 Precinct 14,State Treasurer,"LaTurner, Jake  ",Republican,0,
JOHNSON,Overland Park Ward 6 Precinct 15,State Treasurer,"LaTurner, Jake  ",Republican,564,
JOHNSON,Overland Park Ward 6 Precinct 16,State Treasurer,"LaTurner, Jake  ",Republican,315,
JOHNSON,Overland Park Ward 6 Precinct 17,State Treasurer,"LaTurner, Jake  ",Republican,96,
JOHNSON,Overland Park Ward 6 Precinct 18,State Treasurer,"LaTurner, Jake  ",Republican,5,
JOHNSON,Overland Park Ward 6 Precinct 19,State Treasurer,"LaTurner, Jake  ",Republican,463,
JOHNSON,Overland Park Ward 6 Precinct 20,State Treasurer,"LaTurner, Jake  ",Republican,360,
JOHNSON,Overland Park Ward 6 Precinct 21,State Treasurer,"LaTurner, Jake  ",Republican,1052,
JOHNSON,Prairie Village Ward 1 Precinct 01,State Treasurer,"LaTurner, Jake  ",Republican,303,
JOHNSON,Prairie Village Ward 1 Precinct 02,State Treasurer,"LaTurner, Jake  ",Republican,225,
JOHNSON,Prairie Village Ward 1 Precinct 03,State Treasurer,"LaTurner, Jake  ",Republican,351,
JOHNSON,Prairie Village Ward 2 Precinct 01,State Treasurer,"LaTurner, Jake  ",Republican,248,
JOHNSON,Prairie Village Ward 2 Precinct 02,State Treasurer,"LaTurner, Jake  ",Republican,147,
JOHNSON,Prairie Village Ward 2 Precinct 03,State Treasurer,"LaTurner, Jake  ",Republican,218,
JOHNSON,Prairie Village Ward 3 Precinct 01,State Treasurer,"LaTurner, Jake  ",Republican,226,
JOHNSON,Prairie Village Ward 3 Precinct 02,State Treasurer,"LaTurner, Jake  ",Republican,262,
JOHNSON,Prairie Village Ward 3 Precinct 03,State Treasurer,"LaTurner, Jake  ",Republican,279,
JOHNSON,Prairie Village Ward 4 Precinct 01,State Treasurer,"LaTurner, Jake  ",Republican,366,
JOHNSON,Prairie Village Ward 4 Precinct 02,State Treasurer,"LaTurner, Jake  ",Republican,214,
JOHNSON,Prairie Village Ward 4 Precinct 03,State Treasurer,"LaTurner, Jake  ",Republican,334,
JOHNSON,Prairie Village Ward 5 Precinct 01,State Treasurer,"LaTurner, Jake  ",Republican,344,
JOHNSON,Prairie Village Ward 5 Precinct 02,State Treasurer,"LaTurner, Jake  ",Republican,422,
JOHNSON,Prairie Village Ward 5 Precinct 03,State Treasurer,"LaTurner, Jake  ",Republican,320,
