COUNTY NUMBER,PRECINCT CODE,PRECINCT NAME,REGISTERED VOTERS TOTAL,BALLOTS CAST TOTAL,BALLOTS CAST BLANK,For Unified Government Commissioner At-Large District 1,For Unified Government Commissioner At-Large District 1,For Unified Government Commissioner At-Large District 1,For Unified Government Commissioner At-Large District 1,For Unified Government Commissioner At-Large District 1,For Unified Government Commissioner District 2,For Unified Government Commissioner District 2,For Unified Government Commissioner District 2,For Unified Government Commissioner District 2,For Unified Government Commissioner District 2,For Unified Government Commissioner District 3,For Unified Government Commissioner District 3,For Unified Government Commissioner District 3,For Unified Government Commissioner District 3,For Unified Government Commissioner District 3,For Unified Government Commissioner District 4,For Unified Government Commissioner District 4,For Unified Government Commissioner District 4,For Unified Government Commissioner District 4,For Unified Government Commissioner District 4,For Unified Government Commissioner District 6,For Unified Government Commissioner District 6,For Unified Government Commissioner District 6,For Unified Government Commissioner District 6,For Unified Government Commissioner District 6,For Register of Deeds,For Register of Deeds,For Register of Deeds,For Register of Deeds,For Register of Deeds,For Board of Public Utilities At-Large Position 3,For Board of Public Utilities At-Large Position 3,For Board of Public Utilities At-Large Position 3,For Board of Public Utilities At-Large Position 3,For Board of Public Utilities At-Large Position 3,For Board of Public Utilities District 1,For Board of Public Utilities District 1,For Board of Public Utilities District 1,For Board of Public Utilities District 1,For Board of Public Utilities District 1,For Board of Public Utilities District 3,For Board of Public Utilities District 3,For Board of Public Utilities District 3,For Board of Public Utilities District 3,For Board of Public Utilities District 3,For Kansas City Kansas Community College Board of Trustee Members,For Kansas City Kansas Community College Board of Trustee Members,For Kansas City Kansas Community College Board of Trustee Members,For Kansas City Kansas Community College Board of Trustee Members,For Kansas City Kansas Community College Board of Trustee Members,For Kansas City Kansas Community College Board of Trustee Members,For Kansas City Kansas Community College Board of Trustee Members,For Kansas City Kansas Community College Board of Trustee Members,For Kansas City Kansas Community College Board of Trustee Members,For Kansas City Kansas Community College Board of Trustee Members,For Kansas City Kansas Community College Board of Trustee Members,For Kansas City Kansas Community College Board of Trustee Members,For Kansas City Kansas Community College Board of Trustee Members,For Kansas City Kansas Community College Board of Trustee Members,For Unified School District No. 202 Board Members,For Unified School District No. 202 Board Members,For Unified School District No. 202 Board Members,For Unified School District No. 202 Board Members,For Unified School District No. 202 Board Members,For Unified School District No. 202 Board Members,For Unified School District No. 202 Board Members,For Unified School District No. 202 Board Members,For Unified School District No. 203 Board Members,For Unified School District No. 203 Board Members,For Unified School District No. 203 Board Members,For Unified School District No. 203 Board Members,For Unified School District No. 203 Board Members,For Unified School District No. 203 Board Members,For Unified School District No. 203 Board Members,For Unified School District No. 203 Board Members,For Unified School District No. 203 Board Members,For Unified School District No. 203 Board Members,For Unified School District No. 203 Board Members,For Unified School District No. 203 Board Members,For Unified School District No. 204 Board Members,For Unified School District No. 204 Board Members,For Unified School District No. 204 Board Members,For Unified School District No. 204 Board Members,For Unified School District No. 204 Board Members,For Unified School District No. 204 Board Members,For Unified School District No. 204 Board Members,For Unified School District No. 204 Board Members,For Unified School District No. 204 Board Members,For Unified School District No. 500 Board Members,For Unified School District No. 500 Board Members,For Unified School District No. 500 Board Members,For Unified School District No. 500 Board Members,For Unified School District No. 500 Board Members,For Unified School District No. 500 Board Members,For Unified School District No. 500 Board Members,For Unified School District No. 500 Board Members,For Unified School District No. 500 Board Members,For Unified School District No. 500 Board Members,For Unified School District No. 500 Board Members,For Unified School District No. 500 Board Members,For Unified School District No. 500 Board Members,For Unified School District No. 500 Board Members,For Unified School District No. 204 Board Members (Unexpired Term),For Unified School District No. 204 Board Members (Unexpired Term),For Unified School District No. 204 Board Members (Unexpired Term),For Unified School District No. 204 Board Members (Unexpired Term),For Bonner Springs Mayor,For Bonner Springs Mayor,For Bonner Springs Mayor,For Bonner Springs Mayor,For Bonner Springs Mayor,For Bonner Springs City Council Ward 1,For Bonner Springs City Council Ward 1,For Bonner Springs City Council Ward 1,For Bonner Springs City Council Ward 1,For Bonner Springs City Council Ward 2,For Bonner Springs City Council Ward 2,For Bonner Springs City Council Ward 2,For Bonner Springs City Council Ward 2,For Bonner Springs City Council Ward 2,For Bonner Springs City Council Ward 2,For Bonner Springs City Council Ward 3,For Bonner Springs City Council Ward 3,For Bonner Springs City Council Ward 3,For Bonner Springs City Council Ward 3,For Bonner Springs City Council Ward 4,For Bonner Springs City Council Ward 4,For Bonner Springs City Council Ward 4,For Bonner Springs City Council Ward 4,For Edwardsville City Council,For Edwardsville City Council,For Edwardsville City Council,For Edwardsville City Council,For Edwardsville City Council,For Edwardsville City Council,For Edwardsville City Council,For Edwardsville City Council,For Lake Quivira Mayor,For Lake Quivira Mayor,For Lake Quivira Mayor,For Lake Quivira Mayor,For Lake Quivira Council At-Large,For Lake Quivira Council At-Large,For Lake Quivira Council At-Large,For Lake Quivira Council At-Large,For Water District No. 1 Board Member Position 1,For Water District No. 1 Board Member Position 1,For Water District No. 1 Board Member Position 1,For Water District No. 1 Board Member Position 1,For Water District No. 1 Board Member Position 1,For Water District No. 1 Board Member Position 1,For Water District No. 1 Board Member Position 2,For Water District No. 1 Board Member Position 2,For Water District No. 1 Board Member Position 2,For Water District No. 1 Board Member Position 2,For Water District No. 1 Board Member Position 2,For Water District No. 1 Board Member Position 6,For Water District No. 1 Board Member Position 6,For Water District No. 1 Board Member Position 6,For Water District No. 1 Board Member Position 6,For Water District No. 1 Board Member Position 6,For Water District No. 1 Board Member Position 7,For Water District No. 1 Board Member Position 7,For Water District No. 1 Board Member Position 7,For Water District No. 1 Board Member Position 7,For Water District No. 1 Board Member Position 7,Edwardsville Sales Tax Question,Edwardsville Sales Tax Question,Edwardsville Sales Tax Question,Edwardsville Sales Tax Question
,0064,KC09-12,953,130,0,80,37,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,59,2,1,16,72,47,0,0,11,0,0,0,0,0,59,65,2,0,4,40,60,29,20,33,55,24,35,47,31,21,7,16,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,8,9,9,8,0,0,50,33,26,18,25,22,40,28,31,13,22,31,4,8,127,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0065,KC09-13,655,61,0,35,22,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,34,0,0,4,19,37,0,0,5,33,22,0,0,6,0,0,0,0,0,27,30,0,0,4,20,27,16,10,16,28,16,11,11,21,10,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,14,7,14,24,16,18,12,9,6,18,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0066,KC09-14,820,141,1,85,45,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,69,1,0,9,36,89,1,0,15,90,41,1,0,9,0,0,0,0,0,56,71,0,0,14,41,50,33,21,35,51,26,31,37,34,35,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,23,21,16,17,23,0,0,114,17,12,19,18,18,30,17,18,19,11,32,0,0,117,39,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0067,KC09-15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0068,KC09-16,2148,252,0,165,68,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,137,0,0,35,141,89,5,0,17,0,0,0,0,0,0,0,0,0,0,86,113,44,48,46,82,41,99,63,66,44,5,12,259,0,0,0,0,0,0,0,0,34,41,44,42,16,42,30,23,37,1,4,74,68,67,62,59,59,72,4,0,245,0,0,0,0,0,1,1,0,0,1,1,0,0,12,106,5,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0069,KC09-17,9,1,0,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted
,0070,KC09-18,173,24,1,16,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,0,0,3,15,5,0,0,4,0,0,0,0,0,0,0,0,0,0,3,13,7,3,6,15,6,7,5,8,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,3,7,4,11,11,8,0,4,9,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0071,KC09-19,43,5,0,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted
,0072,KC09-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0073,KC09-21,71,2,0,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted
,0074,KC09-22,130,29,0,23,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,19,0,0,2,7,19,0,0,3,20,4,0,1,4,0,0,0,0,0,7,17,1,0,4,7,15,4,4,6,12,11,1,5,10,3,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,3,9,4,11,7,9,1,5,9,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0075,KC09-23,76,6,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,2,3,0,0,1,5,1,0,0,0,0,0,0,0,0,4,2,0,0,0,0,2,2,2,0,3,2,0,1,1,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,1,1,2,0,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0076,KC09-24,39,1,0,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted,Redacted
,0077,KC09-25,1115,151,0,98,50,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,74,0,0,11,73,67,2,0,9,0,0,0,0,0,0,0,0,0,0,48,56,43,32,25,70,24,60,48,54,26,2,4,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,53,15,30,61,70,61,41,20,55,49,0,4,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0078,KC10-01,877,99,1,49,48,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,24,0,0,8,44,51,0,0,4,18,78,0,0,3,0,0,0,0,0,32,25,13,22,2,28,4,36,47,44,17,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,31,16,9,37,26,56,27,9,41,20,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0079,KC10-02,829,118,0,72,43,1,0,2,0,0,0,0,0,0,0,0,0,0,56,59,0,0,3,0,0,0,0,0,67,41,1,0,9,50,59,0,0,9,29,84,0,0,5,0,0,0,0,0,43,35,20,30,8,28,7,55,47,46,18,7,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,33,22,12,44,51,56,19,12,57,17,6,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0080,KC10-03,62,6,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5,1,0,0,0,2,3,0,0,1,2,4,0,0,0,0,0,0,0,0,0,2,2,1,0,2,0,1,3,2,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,3,4,2,0,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0081,KC10-04,602,77,0,49,28,0,0,0,0,0,0,0,0,0,0,0,0,0,45,30,0,0,2,0,0,0,0,0,34,42,0,0,1,42,34,0,0,1,27,49,0,0,1,0,0,0,0,0,30,18,14,22,7,30,7,25,29,29,12,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,13,17,27,32,32,26,6,35,22,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0082,KC10-05,974,153,0,110,35,1,0,7,0,0,0,0,0,0,0,0,0,0,109,40,0,0,4,0,0,0,0,0,50,91,1,0,11,96,48,3,0,6,61,80,1,0,11,0,0,0,0,0,57,52,28,37,23,43,22,51,48,52,40,4,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,56,25,52,41,62,69,30,25,54,36,0,4,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0083,KC10-06,337,43,0,21,20,0,0,2,0,0,0,0,0,0,0,0,0,0,24,14,3,0,2,0,0,0,0,0,28,14,0,0,1,16,20,3,0,4,12,27,1,0,3,0,0,0,0,0,22,10,9,11,7,15,12,12,9,18,6,0,4,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,6,9,15,15,20,2,7,21,7,0,8,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0084,KC10-07,226,28,0,18,9,1,0,0,0,0,0,0,0,0,0,0,0,0,15,13,0,0,0,0,0,0,0,0,12,13,1,0,2,12,14,0,0,2,11,16,0,0,1,0,0,0,0,0,13,10,5,8,2,4,2,12,11,17,5,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,3,5,12,12,8,8,4,16,4,0,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0085,KC11-01,921,118,0,53,62,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,46,0,0,6,41,70,1,0,6,36,80,0,0,2,0,0,0,0,0,51,32,18,29,10,40,6,43,48,52,16,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,31,21,21,38,37,50,29,18,48,25,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0086,KC11-02,821,112,0,57,52,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,37,0,0,13,43,59,0,0,10,31,75,0,0,6,0,0,0,0,0,52,27,17,21,7,23,11,39,43,45,19,4,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,12,16,34,39,61,27,17,49,32,2,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0087,KC11-03,1043,185,0,85,93,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,79,4,0,10,72,101,5,0,7,63,119,1,0,2,0,0,0,0,0,85,60,26,41,14,60,33,71,72,75,35,7,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,49,35,38,59,55,72,49,22,79,59,8,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0088,KC11-04,940,108,0,52,46,0,0,10,0,0,0,0,0,0,0,0,0,0,58,46,0,0,4,0,0,0,0,0,49,49,1,0,9,56,44,0,1,7,35,65,1,0,7,0,0,0,0,0,41,36,28,30,13,29,20,41,27,39,25,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,36,19,16,37,34,49,28,18,48,32,1,8,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
