COUNTY,PRECINCT,RACE,DISTRICT,CANDIDATE,FIRST,MIDDLE,LAST,SUFFIX,PARTY,VOTES,VTD
LABETTE,Richland Township H7,Kansas Senate,13,"Garman, Gene  ",Gene,,Garman,,Democratic,24,120050
LABETTE,Richland Township H7,Kansas Senate,13,"LaTurner, Jacob  ",Jacob,,LaTurner,,Republican,47,120050
LABETTE,Oswego City Ward 1 Exclave,Kansas Senate,15,"King, Jeff  ",Jeff,,King,,Republican,0,900010
LANE,Alamota Township,Kansas Senate,33,"Holmes, Mitch  ",Mitch,,Holmes,,Republican,33,000010
LANE,Dighton Township 2,Kansas Senate,33,"Holmes, Mitch  ",Mitch,,Holmes,,Republican,57,000020
LANE,Dighton Township 3,Kansas Senate,33,"Holmes, Mitch  ",Mitch,,Holmes,,Republican,28,000030
LANE,Cheyenne Township,Kansas Senate,33,"Holmes, Mitch  ",Mitch,,Holmes,,Republican,106,000040
LANE,Dighton Township 1,Kansas Senate,33,"Holmes, Mitch  ",Mitch,,Holmes,,Republican,29,000050
LANE,Dighton City Precinct 1,Kansas Senate,33,"Holmes, Mitch  ",Mitch,,Holmes,,Republican,165,000060
LANE,Dighton City Precinct 2,Kansas Senate,33,"Holmes, Mitch  ",Mitch,,Holmes,,Republican,213,000070
LANE,Dighton City Precinct 3,Kansas Senate,33,"Holmes, Mitch  ",Mitch,,Holmes,,Republican,73,000080
LANE,White Rock Township,Kansas Senate,33,"Holmes, Mitch  ",Mitch,,Holmes,,Republican,11,000100
LANE,Wilson Township,Kansas Senate,33,"Holmes, Mitch  ",Mitch,,Holmes,,Republican,29,000110
LEAVENWORTH,Alexandria Township,Kansas Senate,3,"Holland, Tom  ",Tom,,Holland,,Democratic,125,000010
LEAVENWORTH,Alexandria Township,Kansas Senate,3,"Brown, Anthony R. ",Anthony,R.,Brown,,Republican,266,000010
LEAVENWORTH,Basehor City,Kansas Senate,3,"Holland, Tom  ",Tom,,Holland,,Democratic,922,000020
LEAVENWORTH,Basehor City,Kansas Senate,3,"Brown, Anthony R. ",Anthony,R.,Brown,,Republican,1239,000020
LEAVENWORTH,Basehor Township Voting District,Kansas Senate,3,"Holland, Tom  ",Tom,,Holland,,Democratic,369,000030
LEAVENWORTH,Basehor Township Voting District,Kansas Senate,3,"Brown, Anthony R. ",Anthony,R.,Brown,,Republican,561,000030
LEAVENWORTH,Easton Township,Kansas Senate,3,"Holland, Tom  ",Tom,,Holland,,Democratic,225,000040
LEAVENWORTH,Easton Township,Kansas Senate,3,"Brown, Anthony R. ",Anthony,R.,Brown,,Republican,289,000040
LEAVENWORTH,Fairmount Township Voting District,Kansas Senate,3,"Holland, Tom  ",Tom,,Holland,,Democratic,525,000050
LEAVENWORTH,Fairmount Township Voting District,Kansas Senate,3,"Brown, Anthony R. ",Anthony,R.,Brown,,Republican,776,000050
LEAVENWORTH,High Prairie Township,Kansas Senate,3,"Holland, Tom  ",Tom,,Holland,,Democratic,408,000060
LEAVENWORTH,High Prairie Township,Kansas Senate,3,"Brown, Anthony R. ",Anthony,R.,Brown,,Republican,651,000060
LEAVENWORTH,Kickapoo Township,Kansas Senate,3,"Holland, Tom  ",Tom,,Holland,,Democratic,378,000070
LEAVENWORTH,Kickapoo Township,Kansas Senate,3,"Brown, Anthony R. ",Anthony,R.,Brown,,Republican,572,000070
LEAVENWORTH,Lansing Ward 1,Kansas Senate,5,"Kultala, Kelly  ",Kelly,,Kultala,,Democratic,247,000080
LEAVENWORTH,Lansing Ward 1,Kansas Senate,5,"Fitzgerald, Steve  ",Steve,,Fitzgerald,,Republican,325,000080
LEAVENWORTH,Lansing Ward 2 Precinct 1,Kansas Senate,5,"Kultala, Kelly  ",Kelly,,Kultala,,Democratic,466,000090
LEAVENWORTH,Lansing Ward 2 Precinct 1,Kansas Senate,5,"Fitzgerald, Steve  ",Steve,,Fitzgerald,,Republican,874,000090
LEAVENWORTH,Lansing Ward 3,Kansas Senate,5,"Kultala, Kelly  ",Kelly,,Kultala,,Democratic,303,000100
LEAVENWORTH,Lansing Ward 3,Kansas Senate,5,"Fitzgerald, Steve  ",Steve,,Fitzgerald,,Republican,456,000100
LEAVENWORTH,Lansing Ward 4,Kansas Senate,5,"Kultala, Kelly  ",Kelly,,Kultala,,Democratic,441,000110
LEAVENWORTH,Lansing Ward 4,Kansas Senate,5,"Fitzgerald, Steve  ",Steve,,Fitzgerald,,Republican,693,000110
LEAVENWORTH,Leavenworth Ward 1 Precinct 1,Kansas Senate,5,"Kultala, Kelly  ",Kelly,,Kultala,,Democratic,200,000120
LEAVENWORTH,Leavenworth Ward 1 Precinct 1,Kansas Senate,5,"Fitzgerald, Steve  ",Steve,,Fitzgerald,,Republican,121,000120
LEAVENWORTH,Leavenworth Ward 2 Precinct 1,Kansas Senate,5,"Kultala, Kelly  ",Kelly,,Kultala,,Democratic,136,000130
LEAVENWORTH,Leavenworth Ward 2 Precinct 1,Kansas Senate,5,"Fitzgerald, Steve  ",Steve,,Fitzgerald,,Republican,140,000130
LEAVENWORTH,Leavenworth Ward 2 Precinct 2,Kansas Senate,5,"Kultala, Kelly  ",Kelly,,Kultala,,Democratic,155,000140
LEAVENWORTH,Leavenworth Ward 2 Precinct 2,Kansas Senate,5,"Fitzgerald, Steve  ",Steve,,Fitzgerald,,Republican,153,000140
LEAVENWORTH,Leavenworth Ward 2 Precinct 3,Kansas Senate,5,"Kultala, Kelly  ",Kelly,,Kultala,,Democratic,247,000150
LEAVENWORTH,Leavenworth Ward 2 Precinct 3,Kansas Senate,5,"Fitzgerald, Steve  ",Steve,,Fitzgerald,,Republican,182,000150
LEAVENWORTH,Leavenworth Ward 3 Precinct 1,Kansas Senate,5,"Kultala, Kelly  ",Kelly,,Kultala,,Democratic,264,000160
LEAVENWORTH,Leavenworth Ward 3 Precinct 1,Kansas Senate,5,"Fitzgerald, Steve  ",Steve,,Fitzgerald,,Republican,264,000160
LEAVENWORTH,Leavenworth Ward 4 Precinct 1,Kansas Senate,5,"Kultala, Kelly  ",Kelly,,Kultala,,Democratic,166,00017A
LEAVENWORTH,Leavenworth Ward 4 Precinct 1,Kansas Senate,5,"Fitzgerald, Steve  ",Steve,,Fitzgerald,,Republican,212,00017A
LEAVENWORTH,Leavenworth Ward 5 Precinct 1,Kansas Senate,5,"Kultala, Kelly  ",Kelly,,Kultala,,Democratic,182,000180
LEAVENWORTH,Leavenworth Ward 5 Precinct 1,Kansas Senate,5,"Fitzgerald, Steve  ",Steve,,Fitzgerald,,Republican,177,000180
LEAVENWORTH,Leavenworth Ward 5 Precinct 2,Kansas Senate,5,"Kultala, Kelly  ",Kelly,,Kultala,,Democratic,171,00019A
LEAVENWORTH,Leavenworth Ward 5 Precinct 2,Kansas Senate,5,"Fitzgerald, Steve  ",Steve,,Fitzgerald,,Republican,198,00019A
LEAVENWORTH,Leavenworth Ward 4 Precinct 1 Fort A,Kansas Senate,5,"Kultala, Kelly  ",Kelly,,Kultala,,Democratic,0,00019B
LEAVENWORTH,Leavenworth Ward 4 Precinct 1 Fort A,Kansas Senate,5,"Fitzgerald, Steve  ",Steve,,Fitzgerald,,Republican,0,00019B
LEAVENWORTH,Leavenworth Ward 5 Precinct 3,Kansas Senate,5,"Kultala, Kelly  ",Kelly,,Kultala,,Democratic,256,000200
LEAVENWORTH,Leavenworth Ward 5 Precinct 3,Kansas Senate,5,"Fitzgerald, Steve  ",Steve,,Fitzgerald,,Republican,363,000200
LEAVENWORTH,Leavenworth Ward 5 Precinct 4,Kansas Senate,5,"Kultala, Kelly  ",Kelly,,Kultala,,Democratic,158,000210
LEAVENWORTH,Leavenworth Ward 5 Precinct 4,Kansas Senate,5,"Fitzgerald, Steve  ",Steve,,Fitzgerald,,Republican,245,000210
LEAVENWORTH,Leavenworth Ward 6 Precinct 1,Kansas Senate,5,"Kultala, Kelly  ",Kelly,,Kultala,,Democratic,250,000220
LEAVENWORTH,Leavenworth Ward 6 Precinct 1,Kansas Senate,5,"Fitzgerald, Steve  ",Steve,,Fitzgerald,,Republican,276,000220
LEAVENWORTH,Leavenworth Ward 6 Precinct 2,Kansas Senate,5,"Kultala, Kelly  ",Kelly,,Kultala,,Democratic,227,000230
LEAVENWORTH,Leavenworth Ward 6 Precinct 2,Kansas Senate,5,"Fitzgerald, Steve  ",Steve,,Fitzgerald,,Republican,174,000230
LEAVENWORTH,Leavenworth Ward 6 Precinct 3,Kansas Senate,5,"Kultala, Kelly  ",Kelly,,Kultala,,Democratic,204,000240
LEAVENWORTH,Leavenworth Ward 6 Precinct 3,Kansas Senate,5,"Fitzgerald, Steve  ",Steve,,Fitzgerald,,Republican,205,000240
LEAVENWORTH,Leavenworth Ward 6 Precinct 4,Kansas Senate,5,"Kultala, Kelly  ",Kelly,,Kultala,,Democratic,327,000250
LEAVENWORTH,Leavenworth Ward 6 Precinct 4,Kansas Senate,5,"Fitzgerald, Steve  ",Steve,,Fitzgerald,,Republican,453,000250
LEAVENWORTH,Leavenworth Ward 6 Precinct 5,Kansas Senate,5,"Kultala, Kelly  ",Kelly,,Kultala,,Democratic,380,000260
LEAVENWORTH,Leavenworth Ward 6 Precinct 5,Kansas Senate,5,"Fitzgerald, Steve  ",Steve,,Fitzgerald,,Republican,439,000260
LEAVENWORTH,Leavenworth Ward 7 Precinct 1,Kansas Senate,5,"Kultala, Kelly  ",Kelly,,Kultala,,Democratic,137,00027A
LEAVENWORTH,Leavenworth Ward 7 Precinct 1,Kansas Senate,5,"Fitzgerald, Steve  ",Steve,,Fitzgerald,,Republican,62,00027A
LEAVENWORTH,Leavenworth Ward 7 Precinct 2,Kansas Senate,5,"Kultala, Kelly  ",Kelly,,Kultala,,Democratic,597,000280
LEAVENWORTH,Leavenworth Ward 7 Precinct 2,Kansas Senate,5,"Fitzgerald, Steve  ",Steve,,Fitzgerald,,Republican,734,000280
LEAVENWORTH,Leavenworth Ward 7 Precinct 3,Kansas Senate,5,"Kultala, Kelly  ",Kelly,,Kultala,,Democratic,641,00029A
LEAVENWORTH,Leavenworth Ward 7 Precinct 3,Kansas Senate,5,"Fitzgerald, Steve  ",Steve,,Fitzgerald,,Republican,909,00029A
LEAVENWORTH,Leavenworth Ward 7 Precinct 3 Part B,Kansas Senate,5,"Kultala, Kelly  ",Kelly,,Kultala,,Democratic,0,00029C
LEAVENWORTH,Leavenworth Ward 7 Precinct 3 Part B,Kansas Senate,5,"Fitzgerald, Steve  ",Steve,,Fitzgerald,,Republican,0,00029C
LEAVENWORTH,Leavenworth Ward 7 Precinct 3 Part C,Kansas Senate,5,"Kultala, Kelly  ",Kelly,,Kultala,,Democratic,0,00029D
LEAVENWORTH,Leavenworth Ward 7 Precinct 3 Part C,Kansas Senate,5,"Fitzgerald, Steve  ",Steve,,Fitzgerald,,Republican,0,00029D
LEAVENWORTH,Sherman Township,Kansas Senate,3,"Holland, Tom  ",Tom,,Holland,,Democratic,470,000320
LEAVENWORTH,Sherman Township,Kansas Senate,3,"Brown, Anthony R. ",Anthony,R.,Brown,,Republican,795,000320
LEAVENWORTH,South Delaware 2,Kansas Senate,5,"Kultala, Kelly  ",Kelly,,Kultala,,Democratic,0,000340
LEAVENWORTH,South Delaware 2,Kansas Senate,5,"Fitzgerald, Steve  ",Steve,,Fitzgerald,,Republican,0,000340
LEAVENWORTH,Stranger Township Voting District,Kansas Senate,3,"Holland, Tom  ",Tom,,Holland,,Democratic,310,000350
LEAVENWORTH,Stranger Township Voting District,Kansas Senate,3,"Brown, Anthony R. ",Anthony,R.,Brown,,Republican,500,000350
LEAVENWORTH,Tonganoxie North Precinct,Kansas Senate,3,"Holland, Tom  ",Tom,,Holland,,Democratic,509,000360
LEAVENWORTH,Tonganoxie North Precinct,Kansas Senate,3,"Brown, Anthony R. ",Anthony,R.,Brown,,Republican,652,000360
LEAVENWORTH,Tonganoxie South Precinct,Kansas Senate,3,"Holland, Tom  ",Tom,,Holland,,Democratic,365,000370
LEAVENWORTH,Tonganoxie South Precinct,Kansas Senate,3,"Brown, Anthony R. ",Anthony,R.,Brown,,Republican,415,000370
LEAVENWORTH,Tonganoxie Township,Kansas Senate,3,"Holland, Tom  ",Tom,,Holland,,Democratic,475,000380
LEAVENWORTH,Tonganoxie Township,Kansas Senate,3,"Brown, Anthony R. ",Anthony,R.,Brown,,Republican,664,000380
LEAVENWORTH,Walnut Township Voting District,Kansas Senate,3,"Holland, Tom  ",Tom,,Holland,,Democratic,228,000390
LEAVENWORTH,Walnut Township Voting District,Kansas Senate,3,"Brown, Anthony R. ",Anthony,R.,Brown,,Republican,337,000390
LEAVENWORTH,Lansing Ward 2 Precinct 2 H38 A,Kansas Senate,5,"Kultala, Kelly  ",Kelly,,Kultala,,Democratic,0,12002A
LEAVENWORTH,Lansing Ward 2 Precinct 2 H38 A,Kansas Senate,5,"Fitzgerald, Steve  ",Steve,,Fitzgerald,,Republican,0,12002A
LEAVENWORTH,Lansing Ward 2 Precinct 2 H38,Kansas Senate,5,"Kultala, Kelly  ",Kelly,,Kultala,,Democratic,0,120020
LEAVENWORTH,Lansing Ward 2 Precinct 2 H38,Kansas Senate,5,"Fitzgerald, Steve  ",Steve,,Fitzgerald,,Republican,0,120020
LEAVENWORTH,Lansing Ward 2 Precinct 2 H40,Kansas Senate,5,"Kultala, Kelly  ",Kelly,,Kultala,,Democratic,0,120030
LEAVENWORTH,Lansing Ward 2 Precinct 2 H40,Kansas Senate,5,"Fitzgerald, Steve  ",Steve,,Fitzgerald,,Republican,0,120030
LEAVENWORTH,Leavenworth Ward 1 Precinct 1 Fort A H41 A,Kansas Senate,5,"Kultala, Kelly  ",Kelly,,Kultala,,Democratic,0,12004A
LEAVENWORTH,Leavenworth Ward 1 Precinct 1 Fort A H41 A,Kansas Senate,5,"Fitzgerald, Steve  ",Steve,,Fitzgerald,,Republican,0,12004A
LEAVENWORTH,Leavenworth Ward 1 Precinct 1 Fort A H41,Kansas Senate,5,"Kultala, Kelly  ",Kelly,,Kultala,,Democratic,25,120040
LEAVENWORTH,Leavenworth Ward 1 Precinct 1 Fort A H41,Kansas Senate,5,"Fitzgerald, Steve  ",Steve,,Fitzgerald,,Republican,68,120040
LEAVENWORTH,Leavenworth Ward 1 Precinct 1 Fort A H42,Kansas Senate,5,"Kultala, Kelly  ",Kelly,,Kultala,,Democratic,32,120050
LEAVENWORTH,Leavenworth Ward 1 Precinct 1 Fort A H42,Kansas Senate,5,"Fitzgerald, Steve  ",Steve,,Fitzgerald,,Republican,54,120050
LEAVENWORTH,Missouri River H41,Kansas Senate,3,"Holland, Tom  ",Tom,,Holland,,Democratic,0,120060
LEAVENWORTH,Missouri River H41,Kansas Senate,3,"Brown, Anthony R. ",Anthony,R.,Brown,,Republican,0,120060
LEAVENWORTH,Missouri River H42,Kansas Senate,3,"Holland, Tom  ",Tom,,Holland,,Democratic,0,120070
LEAVENWORTH,Missouri River H42,Kansas Senate,3,"Brown, Anthony R. ",Anthony,R.,Brown,,Republican,0,120070
LEAVENWORTH,Reno Township H38,Kansas Senate,3,"Holland, Tom  ",Tom,,Holland,,Democratic,53,120080
LEAVENWORTH,Reno Township H38,Kansas Senate,3,"Brown, Anthony R. ",Anthony,R.,Brown,,Republican,66,120080
LEAVENWORTH,Reno Township H42,Kansas Senate,3,"Holland, Tom  ",Tom,,Holland,,Democratic,275,120090
LEAVENWORTH,Reno Township H42,Kansas Senate,3,"Brown, Anthony R. ",Anthony,R.,Brown,,Republican,338,120090
LEAVENWORTH,South Delaware 1 S3 H38,Kansas Senate,3,"Holland, Tom  ",Tom,,Holland,,Democratic,46,120100
LEAVENWORTH,South Delaware 1 S3 H38,Kansas Senate,3,"Brown, Anthony R. ",Anthony,R.,Brown,,Republican,102,120100
LEAVENWORTH,South Delaware 1 S3 H40,Kansas Senate,3,"Holland, Tom  ",Tom,,Holland,,Democratic,38,120110
LEAVENWORTH,South Delaware 1 S3 H40,Kansas Senate,3,"Brown, Anthony R. ",Anthony,R.,Brown,,Republican,61,120110
LEAVENWORTH,South Delaware 1 S5 H38,Kansas Senate,5,"Kultala, Kelly  ",Kelly,,Kultala,,Democratic,2,120120
LEAVENWORTH,South Delaware 1 S5 H38,Kansas Senate,5,"Fitzgerald, Steve  ",Steve,,Fitzgerald,,Republican,2,120120
LEAVENWORTH,South Delaware 1 S5 H40 A,Kansas Senate,5,"Kultala, Kelly  ",Kelly,,Kultala,,Democratic,0,12013A
LEAVENWORTH,South Delaware 1 S5 H40 A,Kansas Senate,5,"Fitzgerald, Steve  ",Steve,,Fitzgerald,,Republican,0,12013A
LEAVENWORTH,South Delaware 1 S5 H40,Kansas Senate,5,"Kultala, Kelly  ",Kelly,,Kultala,,Democratic,104,120130
LEAVENWORTH,South Delaware 1 S5 H40,Kansas Senate,5,"Fitzgerald, Steve  ",Steve,,Fitzgerald,,Republican,173,120130
LEAVENWORTH,Lansing Ward 2 Precinct 1 B,Kansas Senate,5,"Kultala, Kelly  ",Kelly,,Kultala,,Democratic,0,800010
LEAVENWORTH,Lansing Ward 2 Precinct 1 B,Kansas Senate,5,"Fitzgerald, Steve  ",Steve,,Fitzgerald,,Republican,0,800010
LEAVENWORTH,Basehor City Exclave 1,Kansas Senate,3,"Holland, Tom  ",Tom,,Holland,,Democratic,0,900010
LEAVENWORTH,Basehor City Exclave 1,Kansas Senate,3,"Brown, Anthony R. ",Anthony,R.,Brown,,Republican,0,900010
LEAVENWORTH,Basehor City Exclave 2,Kansas Senate,3,"Holland, Tom  ",Tom,,Holland,,Democratic,0,900020
LEAVENWORTH,Basehor City Exclave 2,Kansas Senate,3,"Brown, Anthony R. ",Anthony,R.,Brown,,Republican,0,900020
LEAVENWORTH,Basehor City Exclave 3,Kansas Senate,3,"Holland, Tom  ",Tom,,Holland,,Democratic,0,900030
LEAVENWORTH,Basehor City Exclave 3,Kansas Senate,3,"Brown, Anthony R. ",Anthony,R.,Brown,,Republican,0,900030
LEAVENWORTH,Leavenworth Ward 7 Precinct 3 Part D,Kansas Senate,5,"Kultala, Kelly  ",Kelly,,Kultala,,Democratic,0,900040
LEAVENWORTH,Leavenworth Ward 7 Precinct 3 Part D,Kansas Senate,5,"Fitzgerald, Steve  ",Steve,,Fitzgerald,,Republican,0,900040
LEAVENWORTH,Leavenworth Ward 7 Precinct 3 Part E,Kansas Senate,5,"Kultala, Kelly  ",Kelly,,Kultala,,Democratic,0,900050
LEAVENWORTH,Leavenworth Ward 7 Precinct 3 Part E,Kansas Senate,5,"Fitzgerald, Steve  ",Steve,,Fitzgerald,,Republican,0,900050
LEAVENWORTH,South Delaware 1 Part B,Kansas Senate,5,"Kultala, Kelly  ",Kelly,,Kultala,,Democratic,0,900060
LEAVENWORTH,South Delaware 1 Part B,Kansas Senate,5,"Fitzgerald, Steve  ",Steve,,Fitzgerald,,Republican,0,900060
LEAVENWORTH,Tonganoxie South Exclave,Kansas Senate,3,"Holland, Tom  ",Tom,,Holland,,Democratic,0,900080
LEAVENWORTH,Tonganoxie South Exclave,Kansas Senate,3,"Brown, Anthony R. ",Anthony,R.,Brown,,Republican,0,900080
LINCOLN,Battle Creek Township,Kansas Senate,36,"Clark, Marquis  ",Marquis,,Clark,,Democratic,0,000010
LINCOLN,Battle Creek Township,Kansas Senate,36,"Bowers, Elaine S. ",Elaine,S.,Bowers,,Republican,25,000010
LINCOLN,Beaver Township,Kansas Senate,36,"Clark, Marquis  ",Marquis,,Clark,,Democratic,5,00002A
LINCOLN,Beaver Township,Kansas Senate,36,"Bowers, Elaine S. ",Elaine,S.,Bowers,,Republican,24,00002A
LINCOLN,Cedron Township,Kansas Senate,36,"Clark, Marquis  ",Marquis,,Clark,,Democratic,3,000030
LINCOLN,Cedron Township,Kansas Senate,36,"Bowers, Elaine S. ",Elaine,S.,Bowers,,Republican,11,000030
LINCOLN,Colorado Township,Kansas Senate,36,"Clark, Marquis  ",Marquis,,Clark,,Democratic,18,000040
LINCOLN,Colorado Township,Kansas Senate,36,"Bowers, Elaine S. ",Elaine,S.,Bowers,,Republican,86,000040
LINCOLN,Elkhorn Township Part A,Kansas Senate,36,"Clark, Marquis  ",Marquis,,Clark,,Democratic,4,00005A
LINCOLN,Elkhorn Township Part A,Kansas Senate,36,"Bowers, Elaine S. ",Elaine,S.,Bowers,,Republican,79,00005A
LINCOLN,Franklin Township,Kansas Senate,36,"Clark, Marquis  ",Marquis,,Clark,,Democratic,5,000060
LINCOLN,Franklin Township,Kansas Senate,36,"Bowers, Elaine S. ",Elaine,S.,Bowers,,Republican,48,000060
LINCOLN,Golden Belt Township,Kansas Senate,36,"Clark, Marquis  ",Marquis,,Clark,,Democratic,9,000070
LINCOLN,Golden Belt Township,Kansas Senate,36,"Bowers, Elaine S. ",Elaine,S.,Bowers,,Republican,15,000070
LINCOLN,Grant Township,Kansas Senate,36,"Clark, Marquis  ",Marquis,,Clark,,Democratic,3,000080
LINCOLN,Grant Township,Kansas Senate,36,"Bowers, Elaine S. ",Elaine,S.,Bowers,,Republican,32,000080
LINCOLN,Hanover Township,Kansas Senate,36,"Clark, Marquis  ",Marquis,,Clark,,Democratic,1,000090
LINCOLN,Hanover Township,Kansas Senate,36,"Bowers, Elaine S. ",Elaine,S.,Bowers,,Republican,20,000090
LINCOLN,Highland Township,Kansas Senate,36,"Clark, Marquis  ",Marquis,,Clark,,Democratic,8,000100
LINCOLN,Highland Township,Kansas Senate,36,"Bowers, Elaine S. ",Elaine,S.,Bowers,,Republican,27,000100
LINCOLN,Indiana Township,Kansas Senate,36,"Clark, Marquis  ",Marquis,,Clark,,Democratic,4,000110
LINCOLN,Indiana Township,Kansas Senate,36,"Bowers, Elaine S. ",Elaine,S.,Bowers,,Republican,42,000110
LINCOLN,Lincoln Precinct 1,Kansas Senate,36,"Clark, Marquis  ",Marquis,,Clark,,Democratic,31,000120
LINCOLN,Lincoln Precinct 1,Kansas Senate,36,"Bowers, Elaine S. ",Elaine,S.,Bowers,,Republican,189,000120
LINCOLN,Lincoln Precinct 2,Kansas Senate,36,"Clark, Marquis  ",Marquis,,Clark,,Democratic,37,00013A
LINCOLN,Lincoln Precinct 2,Kansas Senate,36,"Bowers, Elaine S. ",Elaine,S.,Bowers,,Republican,239,00013A
LINCOLN,Lincoln Precinct 2 Exclave,Kansas Senate,36,"Clark, Marquis  ",Marquis,,Clark,,Democratic,0,00013B
LINCOLN,Lincoln Precinct 2 Exclave,Kansas Senate,36,"Bowers, Elaine S. ",Elaine,S.,Bowers,,Republican,0,00013B
LINCOLN,Logan Township,Kansas Senate,36,"Clark, Marquis  ",Marquis,,Clark,,Democratic,4,000140
LINCOLN,Logan Township,Kansas Senate,36,"Bowers, Elaine S. ",Elaine,S.,Bowers,,Republican,30,000140
LINCOLN,Madison Township,Kansas Senate,36,"Clark, Marquis  ",Marquis,,Clark,,Democratic,8,000150
LINCOLN,Madison Township,Kansas Senate,36,"Bowers, Elaine S. ",Elaine,S.,Bowers,,Republican,33,000150
LINCOLN,Marion Township,Kansas Senate,36,"Clark, Marquis  ",Marquis,,Clark,,Democratic,1,000160
LINCOLN,Marion Township,Kansas Senate,36,"Bowers, Elaine S. ",Elaine,S.,Bowers,,Republican,18,000160
LINCOLN,Orange Township,Kansas Senate,36,"Clark, Marquis  ",Marquis,,Clark,,Democratic,1,000170
LINCOLN,Orange Township,Kansas Senate,36,"Bowers, Elaine S. ",Elaine,S.,Bowers,,Republican,31,000170
LINCOLN,Pleasant Township,Kansas Senate,36,"Clark, Marquis  ",Marquis,,Clark,,Democratic,34,000180
LINCOLN,Pleasant Township,Kansas Senate,36,"Bowers, Elaine S. ",Elaine,S.,Bowers,,Republican,156,000180
LINCOLN,Salt Creek Township,Kansas Senate,36,"Clark, Marquis  ",Marquis,,Clark,,Democratic,2,000190
LINCOLN,Salt Creek Township,Kansas Senate,36,"Bowers, Elaine S. ",Elaine,S.,Bowers,,Republican,25,000190
LINCOLN,Scott Township,Kansas Senate,36,"Clark, Marquis  ",Marquis,,Clark,,Democratic,7,000200
LINCOLN,Scott Township,Kansas Senate,36,"Bowers, Elaine S. ",Elaine,S.,Bowers,,Republican,47,000200
LINCOLN,Valley Township,Kansas Senate,36,"Clark, Marquis  ",Marquis,,Clark,,Democratic,2,000210
LINCOLN,Valley Township,Kansas Senate,36,"Bowers, Elaine S. ",Elaine,S.,Bowers,,Republican,16,000210
LINCOLN,Vesper Township,Kansas Senate,36,"Clark, Marquis  ",Marquis,,Clark,,Democratic,11,000220
LINCOLN,Vesper Township,Kansas Senate,36,"Bowers, Elaine S. ",Elaine,S.,Bowers,,Republican,40,000220
LINCOLN,Marion Township Enclave 1,Kansas Senate,36,"Clark, Marquis  ",Marquis,,Clark,,Democratic,0,900010
LINCOLN,Marion Township Enclave 1,Kansas Senate,36,"Bowers, Elaine S. ",Elaine,S.,Bowers,,Republican,0,900010
LINN,Blue Mound Township,Kansas Senate,12,"Cassells, Denise  ",Denise,,Cassells,,Democratic,66,000010
LINN,Blue Mound Township,Kansas Senate,12,"Tyson, Caryn  ",Caryn,,Tyson,,Republican,145,000010
LINN,Centerville Township,Kansas Senate,12,"Cassells, Denise  ",Denise,,Cassells,,Democratic,58,000020
LINN,Centerville Township,Kansas Senate,12,"Tyson, Caryn  ",Caryn,,Tyson,,Republican,147,000020
LINN,Liberty Township,Kansas Senate,12,"Cassells, Denise  ",Denise,,Cassells,,Democratic,105,000030
LINN,Liberty Township,Kansas Senate,12,"Tyson, Caryn  ",Caryn,,Tyson,,Republican,335,000030
LINN,Mound City Township,Kansas Senate,12,"Cassells, Denise  ",Denise,,Cassells,,Democratic,207,000040
LINN,Mound City Township,Kansas Senate,12,"Tyson, Caryn  ",Caryn,,Tyson,,Republican,435,000040
LINN,North Lincoln,Kansas Senate,12,"Cassells, Denise  ",Denise,,Cassells,,Democratic,244,000050
LINN,North Lincoln,Kansas Senate,12,"Tyson, Caryn  ",Caryn,,Tyson,,Republican,557,000050
LINN,North Potosi,Kansas Senate,12,"Cassells, Denise  ",Denise,,Cassells,,Democratic,151,000060
LINN,North Potosi,Kansas Senate,12,"Tyson, Caryn  ",Caryn,,Tyson,,Republican,265,000060
LINN,Paris Township,Kansas Senate,12,"Cassells, Denise  ",Denise,,Cassells,,Democratic,82,000070
LINN,Paris Township,Kansas Senate,12,"Tyson, Caryn  ",Caryn,,Tyson,,Republican,195,000070
LINN,Scott Township,Kansas Senate,12,"Cassells, Denise  ",Denise,,Cassells,,Democratic,109,000080
LINN,Scott Township,Kansas Senate,12,"Tyson, Caryn  ",Caryn,,Tyson,,Republican,237,000080
LINN,Sheridan Township,Kansas Senate,12,"Cassells, Denise  ",Denise,,Cassells,,Democratic,63,000090
LINN,Sheridan Township,Kansas Senate,12,"Tyson, Caryn  ",Caryn,,Tyson,,Republican,183,000090
LINN,South Lincoln,Kansas Senate,12,"Cassells, Denise  ",Denise,,Cassells,,Democratic,78,000100
LINN,South Lincoln,Kansas Senate,12,"Tyson, Caryn  ",Caryn,,Tyson,,Republican,185,000100
LINN,South Potosi,Kansas Senate,12,"Cassells, Denise  ",Denise,,Cassells,,Democratic,106,000110
LINN,South Potosi,Kansas Senate,12,"Tyson, Caryn  ",Caryn,,Tyson,,Republican,262,000110
LINN,Stanton Township,Kansas Senate,12,"Cassells, Denise  ",Denise,,Cassells,,Democratic,31,000120
LINN,Stanton Township,Kansas Senate,12,"Tyson, Caryn  ",Caryn,,Tyson,,Republican,63,000120
LINN,Valley Township,Kansas Senate,12,"Cassells, Denise  ",Denise,,Cassells,,Democratic,23,000130
LINN,Valley Township,Kansas Senate,12,"Tyson, Caryn  ",Caryn,,Tyson,,Republican,44,000130
LOGAN,Augustine Township,Kansas Senate,40,"Schmidt, Allen Clark ",Allen,Clark,Schmidt,,Democratic,0,000010
