County,Precinct,Race,Candidate,Party,Votes,VTD
Jackson,Cedar Township,Kansas House of Representatives 61,"Awerkamp, Francis",Republican,559,000030
Jackson,Douglas Township,Kansas House of Representatives 61,"Awerkamp, Francis",Republican,1014,000040
Jackson,Franklin Township,Kansas House of Representatives 61,"Awerkamp, Francis",Republican,433,000050
Jackson,Garfield Township,Kansas House of Representatives 61,"Awerkamp, Francis",Republican,272,000060
Jackson,Grant Township,Kansas House of Representatives 61,"Awerkamp, Francis",Republican,88,000070
Jackson,Holton Ward 1,Kansas House of Representatives 61,"Awerkamp, Francis",Republican,323,00008A
Jackson,Holton Ward 1 Exclave City Lake,Kansas House of Representatives 61,"Awerkamp, Francis",Republican,0,00008B
Jackson,Holton Ward 2,Kansas House of Representatives 61,"Awerkamp, Francis",Republican,449,000090
Jackson,Holton Ward 3,Kansas House of Representatives 61,"Awerkamp, Francis",Republican,335,00010A
Jackson,Holton Ward 3 Exclave Industrial Park,Kansas House of Representatives 61,"Awerkamp, Francis",Republican,0,00010B
Jackson,Jefferson Township,Kansas House of Representatives 61,"Awerkamp, Francis",Republican,254,000110
Jackson,Liberty Township,Kansas House of Representatives 61,"Awerkamp, Francis",Republican,261,000120
Jackson,Lincoln Township,Kansas House of Representatives 61,"Awerkamp, Francis",Republican,350,000130
Jackson,Netawaka Township,Kansas House of Representatives 62,"Garber, Randy",Republican,157,000140
Jackson,Soldier Township,Kansas House of Representatives 61,"Awerkamp, Francis",Republican,185,000150
Jackson,Straight Creek Township,Kansas House of Representatives 61,"Awerkamp, Francis",Republican,74,000160
Jackson,Washington Township,Kansas House of Representatives 61,"Awerkamp, Francis",Republican,240,000170
Jackson,Whiting Township,Kansas House of Representatives 62,"Garber, Randy",Republican,163,000180
Jefferson,Delaware Township,Kansas House of Representatives 47,"Caddell, Michael",Democratic,212,000010
Jefferson,Delaware Township,Kansas House of Representatives 47,"Ellis, Ronald B.",Republican,698,000010
Jefferson,East Fairview,Kansas House of Representatives 47,"Caddell, Michael",Democratic,162,000020
Jefferson,East Fairview,Kansas House of Representatives 47,"Ellis, Ronald B.",Republican,270,000020
Jefferson,Jefferson Township,Kansas House of Representatives 47,"Caddell, Michael",Democratic,136,000030
Jefferson,Jefferson Township,Kansas House of Representatives 47,"Ellis, Ronald B.",Republican,418,000030
Jefferson,Kaw Township,Kansas House of Representatives 47,"Caddell, Michael",Democratic,229,000040
Jefferson,Kaw Township,Kansas House of Representatives 47,"Ellis, Ronald B.",Republican,550,000040
Jefferson,Kentucky Township,Kansas House of Representatives 47,"Caddell, Michael",Democratic,257,000050
Jefferson,Kentucky Township,Kansas House of Representatives 47,"Ellis, Ronald B.",Republican,583,000050
Jefferson,Norton Township,Kansas House of Representatives 47,"Caddell, Michael",Democratic,113,000060
Jefferson,Norton Township,Kansas House of Representatives 47,"Ellis, Ronald B.",Republican,311,000060
Jefferson,Oskaloosa Township,Kansas House of Representatives 47,"Caddell, Michael",Democratic,242,000070
Jefferson,Oskaloosa Township,Kansas House of Representatives 47,"Ellis, Ronald B.",Republican,800,000070
Jefferson,Ozawkie Township,Kansas House of Representatives 47,"Caddell, Michael",Democratic,194,000080
Jefferson,Ozawkie Township,Kansas House of Representatives 47,"Ellis, Ronald B.",Republican,636,000080
Jefferson,Rock Creek Township,Kansas House of Representatives 47,"Caddell, Michael",Democratic,320,000090
Jefferson,Rock Creek Township,Kansas House of Representatives 47,"Ellis, Ronald B.",Republican,1142,000090
Jefferson,Rural Township,Kansas House of Representatives 47,"Caddell, Michael",Democratic,152,000100
Jefferson,Rural Township,Kansas House of Representatives 47,"Ellis, Ronald B.",Republican,271,000100
Jefferson,Sarcoxie Township,Kansas House of Representatives 47,"Caddell, Michael",Democratic,298,000110
Jefferson,Sarcoxie Township,Kansas House of Representatives 47,"Ellis, Ronald B.",Republican,305,000110
Jefferson,Union Township,Kansas House of Representatives 47,"Caddell, Michael",Democratic,247,000120
Jefferson,Union Township,Kansas House of Representatives 47,"Ellis, Ronald B.",Republican,639,000120
Jefferson,West Fairview,Kansas House of Representatives 47,"Caddell, Michael",Democratic,92,000130
Jefferson,West Fairview,Kansas House of Representatives 47,"Ellis, Ronald B.",Republican,338,000130
Jewell,Allen Township,Kansas House of Representatives 106,"Swim, James L",Democratic,1,000010
Jewell,Allen Township,Kansas House of Representatives 106,"Moser, Lisa M.",Republican,13,000010
Jewell,Athens Township,Kansas House of Representatives 109,"Waymaster, Troy L.",Republican,35,000020
Jewell,Browns Creek Township,Kansas House of Representatives 109,"Waymaster, Troy L.",Republican,32,000030
Jewell,Buffalo Township,Kansas House of Representatives 106,"Swim, James L",Democratic,16,000040
Jewell,Buffalo Township,Kansas House of Representatives 106,"Moser, Lisa M.",Republican,225,000040
Jewell,Burr Oak Township,Kansas House of Representatives 109,"Waymaster, Troy L.",Republican,101,000050
Jewell,Calvin Township,Kansas House of Representatives 109,"Waymaster, Troy L.",Republican,30,000060
Jewell,Center Township,Kansas House of Representatives 109,"Waymaster, Troy L.",Republican,462,000070
Jewell,Erving Township,Kansas House of Representatives 109,"Waymaster, Troy L.",Republican,22,000080
Jewell,Esbon Township,Kansas House of Representatives 109,"Waymaster, Troy L.",Republican,84,000090
Jewell,Grant Township,Kansas House of Representatives 106,"Swim, James L",Democratic,7,000100
Jewell,Grant Township,Kansas House of Representatives 106,"Moser, Lisa M.",Republican,69,000100
Jewell,Harrison Township,Kansas House of Representatives 109,"Waymaster, Troy L.",Republican,12,000110
Jewell,Highland Township,Kansas House of Representatives 109,"Waymaster, Troy L.",Republican,23,000120
Jewell,Holmwood Township,Kansas House of Representatives 109,"Waymaster, Troy L.",Republican,19,000130
Jewell,Ionia Township,Kansas House of Representatives 109,"Waymaster, Troy L.",Republican,31,000140
Jewell,Jackson Township,Kansas House of Representatives 106,"Swim, James L",Democratic,7,000150
Jewell,Jackson Township,Kansas House of Representatives 106,"Moser, Lisa M.",Republican,62,000150
Jewell,Limestone Township,Kansas House of Representatives 109,"Waymaster, Troy L.",Republican,29,000160
Jewell,Montana Township,Kansas House of Representatives 106,"Swim, James L",Democratic,8,000170
Jewell,Montana Township,Kansas House of Representatives 106,"Moser, Lisa M.",Republican,31,000170
Jewell,Odessa Township,Kansas House of Representatives 109,"Waymaster, Troy L.",Republican,8,000180
Jewell,Prairie Township,Kansas House of Representatives 106,"Swim, James L",Democratic,3,000190
Jewell,Prairie Township,Kansas House of Representatives 106,"Moser, Lisa M.",Republican,69,000190
Jewell,Richland Township,Kansas House of Representatives 106,"Swim, James L",Democratic,2,000200
Jewell,Richland Township,Kansas House of Representatives 106,"Moser, Lisa M.",Republican,19,000200
Jewell,Sinclair Township,Kansas House of Representatives 106,"Swim, James L",Democratic,5,000210
Jewell,Sinclair Township,Kansas House of Representatives 106,"Moser, Lisa M.",Republican,19,000210
Jewell,Vicksburg Township,Kansas House of Representatives 106,"Swim, James L",Democratic,0,000220
Jewell,Vicksburg Township,Kansas House of Representatives 106,"Moser, Lisa M.",Republican,18,000220
Jewell,Walnut Township,Kansas House of Representatives 109,"Waymaster, Troy L.",Republican,37,000230
Jewell,Washington Township,Kansas House of Representatives 106,"Swim, James L",Democratic,1,000240
Jewell,Washington Township,Kansas House of Representatives 106,"Moser, Lisa M.",Republican,31,000240
Jewell,White Mound Township,Kansas House of Representatives 109,"Waymaster, Troy L.",Republican,22,000250
Kearny,Deerfield Precinct,Kansas House of Representatives 122,"Jennings, J. Russell ""Russ""",Republican,253,000010
Kearny,East Hibbard Township,Kansas House of Representatives 122,"Jennings, J. Russell ""Russ""",Republican,48,000020
Kearny,Hartland Township,Kansas House of Representatives 122,"Jennings, J. Russell ""Russ""",Republican,59,000030
Kearny,Kendall Township,Kansas House of Representatives 122,"Jennings, J. Russell ""Russ""",Republican,31,000040
Kearny,Lakin Precinct 1,Kansas House of Representatives 122,"Jennings, J. Russell ""Russ""",Republican,396,000050
Kearny,Lakin Precinct 2,Kansas House of Representatives 122,"Jennings, J. Russell ""Russ""",Republican,338,000060
Kearny,Lakin Township,Kansas House of Representatives 122,"Jennings, J. Russell ""Russ""",Republican,94,000070
Kearny,Southside Township,Kansas House of Representatives 122,"Jennings, J. Russell ""Russ""",Republican,69,000080
Kearny,West Hibbard Township,Kansas House of Representatives 122,"Jennings, J. Russell ""Russ""",Republican,24,000090
Kingman,Allen Township,Kansas House of Representatives 114,"Stroberg, Jeff",Democratic,12,000010
Kingman,Allen Township,Kansas House of Representatives 114,"Murphy, Michael",Republican,48,000010
Kingman,Belmont Township,Kansas House of Representatives 114,"Stroberg, Jeff",Democratic,5,000020
Kingman,Belmont Township,Kansas House of Representatives 114,"Murphy, Michael",Republican,24,000020
Kingman,Bennett Township,Kansas House of Representatives 114,"Stroberg, Jeff",Democratic,94,000030
Kingman,Bennett Township,Kansas House of Representatives 114,"Murphy, Michael",Republican,249,000030
Kingman,Canton Township,Kansas House of Representatives 114,"Stroberg, Jeff",Democratic,4,000040
Kingman,Canton Township,Kansas House of Representatives 114,"Murphy, Michael",Republican,52,000040
Kingman,Chikaskia Township,Kansas House of Representatives 114,"Stroberg, Jeff",Democratic,13,000050
Kingman,Chikaskia Township,Kansas House of Representatives 114,"Murphy, Michael",Republican,31,000050
Kingman,Dale Township,Kansas House of Representatives 114,"Stroberg, Jeff",Democratic,14,000060
Kingman,Dale Township,Kansas House of Representatives 114,"Murphy, Michael",Republican,58,000060
Kingman,Dresden Township,Kansas House of Representatives 114,"Stroberg, Jeff",Democratic,44,000070
Kingman,Dresden Township,Kansas House of Representatives 114,"Murphy, Michael",Republican,128,000070
Kingman,Eagle Township,Kansas House of Representatives 114,"Stroberg, Jeff",Democratic,10,000080
Kingman,Eagle Township,Kansas House of Representatives 114,"Murphy, Michael",Republican,48,000080
Kingman,Eureka Township,Kansas House of Representatives 114,"Stroberg, Jeff",Democratic,11,000090
Kingman,Eureka Township,Kansas House of Representatives 114,"Murphy, Michael",Republican,51,000090
Kingman,Evan Township,Kansas House of Representatives 114,"Stroberg, Jeff",Democratic,51,000100
Kingman,Evan Township,Kansas House of Representatives 114,"Murphy, Michael",Republican,256,000100
Kingman,Galesburg Township,Kansas House of Representatives 114,"Stroberg, Jeff",Democratic,23,000110
Kingman,Galesburg Township,Kansas House of Representatives 114,"Murphy, Michael",Republican,104,000110
Kingman,Hoosier Township,Kansas House of Representatives 114,"Stroberg, Jeff",Democratic,16,000120
Kingman,Hoosier Township,Kansas House of Representatives 114,"Murphy, Michael",Republican,62,000120
Kingman,Kingman Township,Kansas House of Representatives 114,"Stroberg, Jeff",Democratic,16,000130
Kingman,Kingman Township,Kansas House of Representatives 114,"Murphy, Michael",Republican,43,000130
Kingman,Kingman Ward 1,Kansas House of Representatives 114,"Stroberg, Jeff",Democratic,123,00014A
Kingman,Kingman Ward 1,Kansas House of Representatives 114,"Murphy, Michael",Republican,300,00014A
Kingman,Kingman Ward 1 Exclave,Kansas House of Representatives 114,"Stroberg, Jeff",Democratic,0,00014B
Kingman,Kingman Ward 1 Exclave,Kansas House of Representatives 114,"Murphy, Michael",Republican,0,00014B
Kingman,Kingman Ward 2,Kansas House of Representatives 114,"Stroberg, Jeff",Democratic,149,000150
Kingman,Kingman Ward 2,Kansas House of Representatives 114,"Murphy, Michael",Republican,404,000150
Kingman,Kingman Ward 3,Kansas House of Representatives 114,"Stroberg, Jeff",Democratic,78,000160
Kingman,Kingman Ward 3,Kansas House of Representatives 114,"Murphy, Michael",Republican,121,000160
Kingman,Kingman Ward 4,Kansas House of Representatives 114,"Stroberg, Jeff",Democratic,57,000170
Kingman,Kingman Ward 4,Kansas House of Representatives 114,"Murphy, Michael",Republican,184,000170
Kingman,Liberty Township,Kansas House of Representatives 114,"Stroberg, Jeff",Democratic,19,000180
Kingman,Liberty Township,Kansas House of Representatives 114,"Murphy, Michael",Republican,51,000180
Kingman,Ninnescah Township,Kansas House of Representatives 114,"Stroberg, Jeff",Democratic,18,000190
Kingman,Ninnescah Township,Kansas House of Representatives 114,"Murphy, Michael",Republican,133,000190
Kingman,Peters Township,Kansas House of Representatives 114,"Stroberg, Jeff",Democratic,11,000200
Kingman,Peters Township,Kansas House of Representatives 114,"Murphy, Michael",Republican,49,000200
Kingman,Richland Township,Kansas House of Representatives 114,"Stroberg, Jeff",Democratic,4,000210
Kingman,Richland Township,Kansas House of Representatives 114,"Murphy, Michael",Republican,46,000210
Kingman,Rochester Township,Kansas House of Representatives 114,"Stroberg, Jeff",Democratic,20,000220
Kingman,Rochester Township,Kansas House of Representatives 114,"Murphy, Michael",Republican,59,000220
Kingman,Rural Township,Kansas House of Representatives 114,"Stroberg, Jeff",Democratic,35,000230
Kingman,Rural Township,Kansas House of Representatives 114,"Murphy, Michael",Republican,109,000230
Kingman,Union Township,Kansas House of Representatives 114,"Stroberg, Jeff",Democratic,9,000240
Kingman,Union Township,Kansas House of Representatives 114,"Murphy, Michael",Republican,34,000240
Kingman,Valley Township,Kansas House of Representatives 114,"Stroberg, Jeff",Democratic,16,000250
Kingman,Valley Township,Kansas House of Representatives 114,"Murphy, Michael",Republican,41,000250
Kingman,Vinita Township,Kansas House of Representatives 114,"Stroberg, Jeff",Democratic,31,000260
Kingman,Vinita Township,Kansas House of Representatives 114,"Murphy, Michael",Republican,96,000260
Kingman,White Township Part A,Kansas House of Representatives 114,"Stroberg, Jeff",Democratic,22,00027A
Kingman,White Township Part A,Kansas House of Representatives 114,"Murphy, Michael",Republican,90,00027A
Kingman,White Township Part A Enclave,Kansas House of Representatives 114,"Stroberg, Jeff",Democratic,0,00027B
Kingman,White Township Part A Enclave,Kansas House of Representatives 114,"Murphy, Michael",Republican,0,00027B
Kingman,White Township Part B,Kansas House of Representatives 114,"Stroberg, Jeff",Democratic,21,00027C
Kingman,White Township Part B,Kansas House of Representatives 114,"Murphy, Michael",Republican,60,00027C
Kiowa,Belvidere,Kansas House of Representatives 117,"Mastroni, Leonard A.",Republican,20,000010
Kiowa,Center I,Kansas House of Representatives 117,"Mastroni, Leonard A.",Republican,282,000020
Kiowa,Center I I,Kansas House of Representatives 117,"Mastroni, Leonard A.",Republican,155,000030
Kiowa,Haviland,Kansas House of Representatives 117,"Mastroni, Leonard A.",Republican,320,000040
Kiowa,Mullinville,Kansas House of Representatives 117,"Mastroni, Leonard A.",Republican,182,000050
Labette,Altamont City Part A,Kansas House of Representatives 7,"Proehl, Richard J.",Republican,0,00001A
Labette,Canada Township,Kansas House of Representatives 7,"Proehl, Richard J.",Republican,107,000020
Labette,Chetopa Ward 1,Kansas House of Representatives 1,"Houser, Michael",Republican,117,000030
Labette,Chetopa Ward 2,Kansas House of Representatives 1,"Houser, Michael",Republican,108,000040
Labette,Chetopa Ward 3,Kansas House of Representatives 1,"Houser, Michael",Republican,144,000050
Labette,Elm Grove Township,Kansas House of Representatives 7,"Proehl, Richard J.",Republican,358,000060
Labette,Fairview Township,Kansas House of Representatives 7,"Proehl, Richard J.",Republican,90,000070
Labette,Hackberry Township,Kansas House of Representatives 7,"Proehl, Richard J.",Republican,164,000080
Labette,Howard Township,Kansas House of Representatives 7,"Proehl, Richard J.",Republican,165,000090
Labette,Labette Township,Kansas House of Representatives 7,"Proehl, Richard J.",Republican,194,000100
Labette,Liberty Township,Kansas House of Representatives 7,"Proehl, Richard J.",Republican,193,000110
Labette,Montana Township,Kansas House of Representatives 7,"Proehl, Richard J.",Republican,72,000120
Labette,Mound Valley Township,Kansas House of Representatives 7,"Proehl, Richard J.",Republican,328,000130
Labette,Mount Pleasant Township,Kansas House of Representatives 7,"Proehl, Richard J.",Republican,547,000140
Labette,Neosho Township,Kansas House of Representatives 7,"Proehl, Richard J.",Republican,71,000150
Labette,North Township,Kansas House of Representatives 7,"Proehl, Richard J.",Republican,297,00016A
Labette,North Township Enclave,Kansas House of Representatives 7,"Proehl, Richard J.",Republican,0,00016B
Labette,Oswego City Ward 1,Kansas House of Representatives 7,"Proehl, Richard J.",Republican,238,000180
Labette,Oswego City Ward 2,Kansas House of Representatives 7,"Proehl, Richard J.",Republican,236,00019A
Labette,Oswego City Ward 3,Kansas House of Representatives 7,"Proehl, Richard J.",Republican,175,000200
Labette,Oswego Township,Kansas House of Representatives 7,"Proehl, Richard J.",Republican,122,000210
Labette,Parsons Ward 1 Precinct 1,Kansas House of Representatives 7,"Proehl, Richard J.",Republican,275,000220
Labette,Parsons Ward 1 Precinct 2,Kansas House of Representatives 7,"Proehl, Richard J.",Republican,138,000230
Labette,Parsons Ward 1 Precinct 3,Kansas House of Representatives 7,"Proehl, Richard J.",Republican,114,00024A
Labette,Parsons Ward 1 Precinct 3 Exclave,Kansas House of Representatives 7,"Proehl, Richard J.",Republican,0,00024B
Labette,Parsons Ward 2 Precinct 1,Kansas House of Representatives 7,"Proehl, Richard J.",Republican,84,000250
Labette,Parsons Ward 2 Precinct 2,Kansas House of Representatives 7,"Proehl, Richard J.",Republican,220,000260
Labette,Parsons Ward 2 Precinct 3,Kansas House of Representatives 7,"Proehl, Richard J.",Republican,263,00027A
Labette,Parsons Ward 2 Precinct 3 Exclave,Kansas House of Representatives 7,"Proehl, Richard J.",Republican,0,00027B
Labette,Parsons Ward 3 Precinct 1,Kansas House of Representatives 7,"Proehl, Richard J.",Republican,111,000280
Labette,Parsons Ward 3 Precinct 2,Kansas House of Representatives 7,"Proehl, Richard J.",Republican,308,00029A
Labette,Parsons Ward 3 Precinct 2 Exclave,Kansas House of Representatives 7,"Proehl, Richard J.",Republican,0,00029B
Labette,Parsons Ward 3 Precinct 3,Kansas House of Representatives 7,"Proehl, Richard J.",Republican,253,000300
Labette,Parsons Ward 3 Precinct 4,Kansas House of Representatives 7,"Proehl, Richard J.",Republican,353,000310
Labette,Parsons Ward 4 Precinct 1,Kansas House of Representatives 7,"Proehl, Richard J.",Republican,123,000320
Labette,Parsons Ward 4 Precinct 2,Kansas House of Representatives 7,"Proehl, Richard J.",Republican,195,000330
Labette,Parsons Ward 4 Precinct 3,Kansas House of Representatives 7,"Proehl, Richard J.",Republican,140,000340
Labette,Parsons Ward 4 Precinct 4,Kansas House of Representatives 7,"Proehl, Richard J.",Republican,269,000350
Labette,Walton Township,Kansas House of Representatives 7,"Proehl, Richard J.",Republican,356,000370
Labette,Osage Township S14,Kansas House of Representatives 7,"Proehl, Richard J.",Republican,0,120020
Labette,Osage Township S15,Kansas House of Representatives 7,"Proehl, Richard J.",Republican,285,120030
Labette,Richland Township H1,Kansas House of Representatives 1,"Houser, Michael",Republican,20,120040
Labette,Richland Township H1 A,Kansas House of Representatives 1,"Houser, Michael",Republican,31,12004A
Labette,Richland Township H1 B,Kansas House of Representatives 1,"Houser, Michael",Republican,0,12004B
Labette,Richland Township H7,Kansas House of Representatives 7,"Proehl, Richard J.",Republican,61,120050
Labette,Oswego City Ward 1 Exclave,Kansas House of Representatives 7,"Proehl, Richard J.",Republican,0,900010
Lane,Alamota Township,Kansas House of Representatives 118,"Minnix, Jim",Republican,32,000010
Lane,Dighton Township 2,Kansas House of Representatives 118,"Minnix, Jim",Republican,56,000020
Lane,Dighton Township 3,Kansas House of Representatives 118,"Minnix, Jim",Republican,27,000030
Lane,Cheyenne Township,Kansas House of Representatives 118,"Minnix, Jim",Republican,124,000040
Lane,Dighton Township 1,Kansas House of Representatives 118,"Minnix, Jim",Republican,37,000050
Lane,Dighton City Precinct 1,Kansas House of Representatives 118,"Minnix, Jim",Republican,180,000060
Lane,Dighton City Precinct 2,Kansas House of Representatives 118,"Minnix, Jim",Republican,240,000070
Lane,Dighton City Precinct 3,Kansas House of Representatives 118,"Minnix, Jim",Republican,75,000080
Lane,White Rock Township,Kansas House of Representatives 118,"Minnix, Jim",Republican,8,000100
Lane,Wilson Township,Kansas House of Representatives 118,"Minnix, Jim",Republican,33,000110
Leavenworth,Alexandria Township,Kansas House of Representatives 42,"Neelly, Lance W.",Republican,423,000010
Leavenworth,Alexandria Township,Kansas House of Representatives 42,"Karleskint (Write-In), Jim",,2,000010
Leavenworth,Basehor City,Kansas House of Representatives 38,"Grogan, Sherri D.",Democratic,1497,000020
Leavenworth,Basehor City,Kansas House of Representatives 38,"Johnson, Timothy H.",Republican,2207,000020
Leavenworth,Basehor Township Voting District,Kansas House of Representatives 38,"Grogan, Sherri D.",Democratic,424,000030
Leavenworth,Basehor Township Voting District,Kansas House of Representatives 38,"Johnson, Timothy H.",Republican,760,000030
Leavenworth,Easton Township,Kansas House of Representatives 42,"Neelly, Lance W.",Republican,523,000040
Leavenworth,Easton Township,Kansas House of Representatives 42,"Karleskint (Write-In), Jim",,4,000040
Leavenworth,GL / Fairmount Township Voting District,Kansas House of Representatives 38,"Grogan, Sherri D.",Democratic,592,000050
Leavenworth,GL / Fairmount Township Voting District,Kansas House of Representatives 38,"Johnson, Timothy H.",Republican,1026,000050
Leavenworth,High Prairie Township,Kansas House of Representatives 42,"Neelly, Lance W.",Republican,1100,000060
Leavenworth,High Prairie Township,Kansas House of Representatives 42,"Karleskint (Write-In), Jim",,14,000060
Leavenworth,Kickapoo Township,Kansas House of Representatives 42,"Neelly, Lance W.",Republican,953,000070
Leavenworth,Kickapoo Township,Kansas House of Representatives 42,"Karleskint (Write-In), Jim",,16,000070
Leavenworth,Lansing Ward 1,Kansas House of Representatives 40,"Scholtz, Joana",Democratic,374,000080
Leavenworth,Lansing Ward 1,Kansas House of Representatives 40,"French, David W.",Republican,587,000080
Leavenworth,Lansing Ward 2,Kansas House of Representatives 40,"Scholtz, Joana",Democratic,611,000090
Leavenworth,Lansing Ward 2,Kansas House of Representatives 40,"French, David W.",Republican,791,000090
Leavenworth,Lansing Ward 3,Kansas House of Representatives 40,"Scholtz, Joana",Democratic,513,000100
Leavenworth,Lansing Ward 3,Kansas House of Representatives 40,"French, David W.",Republican,671,000100
Leavenworth,Lansing Ward 4,Kansas House of Representatives 40,"Scholtz, Joana",Democratic,519,000110
Leavenworth,Lansing Ward 4,Kansas House of Representatives 40,"French, David W.",Republican,704,000110
Leavenworth,Leavenworth Ward 1 Precinct 1,Kansas House of Representatives 41,"Griswold, Mike",Democratic,231,000120
Leavenworth,Leavenworth Ward 1 Precinct 1,Kansas House of Representatives 41,"Proctor, Pat",Republican,161,000120
Leavenworth,Leavenworth Ward 2 Precinct 1,Kansas House of Representatives 41,"Griswold, Mike",Democratic,173,000130
Leavenworth,Leavenworth Ward 2 Precinct 1,Kansas House of Representatives 41,"Proctor, Pat",Republican,178,000130
Leavenworth,Leavenworth Ward 2 Precinct 2,Kansas House of Representatives 41,"Griswold, Mike",Democratic,196,000140
Leavenworth,Leavenworth Ward 2 Precinct 2,Kansas House of Representatives 41,"Proctor, Pat",Republican,172,000140
Leavenworth,Leavenworth Ward 2 Precinct 3,Kansas House of Representatives 40,"Scholtz, Joana",Democratic,275,000150
Leavenworth,Leavenworth Ward 2 Precinct 3,Kansas House of Representatives 40,"French, David W.",Republican,252,000150
Leavenworth,Leavenworth Ward 3 Precinct 1,Kansas House of Representatives 41,"Griswold, Mike",Democratic,286,000160
Leavenworth,Leavenworth Ward 3 Precinct 1,Kansas House of Representatives 41,"Proctor, Pat",Republican,281,000160
Leavenworth,Leavenworth Ward 4 Precinct 1,Kansas House of Representatives 41,"Griswold, Mike",Democratic,154,00017A
Leavenworth,Leavenworth Ward 4 Precinct 1,Kansas House of Representatives 41,"Proctor, Pat",Republican,169,00017A
Leavenworth,Leavenworth Ward 5 Precinct 1,Kansas House of Representatives 41,"Griswold, Mike",Democratic,252,000180
Leavenworth,Leavenworth Ward 5 Precinct 1,Kansas House of Representatives 41,"Proctor, Pat",Republican,227,000180
Leavenworth,Leavenworth Ward 5 Precinct 2,Kansas House of Representatives 41,"Griswold, Mike",Democratic,191,00019A
Leavenworth,Leavenworth Ward 5 Precinct 2,Kansas House of Representatives 41,"Proctor, Pat",Republican,211,00019A
Leavenworth,Leavenworth Ward 5 Precinct 3,Kansas House of Representatives 41,"Griswold, Mike",Democratic,314,000200
Leavenworth,Leavenworth Ward 5 Precinct 3,Kansas House of Representatives 41,"Proctor, Pat",Republican,408,000200
Leavenworth,Leavenworth Ward 5 Precinct 4,Kansas House of Representatives 41,"Griswold, Mike",Democratic,203,000210
Leavenworth,Leavenworth Ward 5 Precinct 4,Kansas House of Representatives 41,"Proctor, Pat",Republican,286,000210
Leavenworth,Leavenworth Ward 6 Precinct 1,Kansas House of Representatives 41,"Griswold, Mike",Democratic,278,000220
Leavenworth,Leavenworth Ward 6 Precinct 1,Kansas House of Representatives 41,"Proctor, Pat",Republican,344,000220
Leavenworth,Leavenworth Ward 6 Precinct 2,Kansas House of Representatives 41,"Griswold, Mike",Democratic,255,000230
Leavenworth,Leavenworth Ward 6 Precinct 2,Kansas House of Representatives 41,"Proctor, Pat",Republican,232,000230
Leavenworth,Leavenworth Ward 6 Precinct 3,Kansas House of Representatives 40,"Scholtz, Joana",Democratic,234,000240
Leavenworth,Leavenworth Ward 6 Precinct 3,Kansas House of Representatives 40,"French, David W.",Republican,222,000240
Leavenworth,Leavenworth Ward 6 Precinct 4,Kansas House of Representatives 41,"Griswold, Mike",Democratic,362,000250
Leavenworth,Leavenworth Ward 6 Precinct 4,Kansas House of Representatives 41,"Proctor, Pat",Republican,517,000250
Leavenworth,Leavenworth Ward 6 Precinct 5,Kansas House of Representatives 41,"Griswold, Mike",Democratic,403,000260
Leavenworth,Leavenworth Ward 6 Precinct 5,Kansas House of Representatives 41,"Proctor, Pat",Republican,490,000260
Leavenworth,Leavenworth Ward 7 Precinct 1,Kansas House of Representatives 40,"Scholtz, Joana",Democratic,127,00027A
Leavenworth,Leavenworth Ward 7 Precinct 1,Kansas House of Representatives 40,"French, David W.",Republican,45,00027A
Leavenworth,Leavenworth Ward 7 Precinct 2,Kansas House of Representatives 40,"Scholtz, Joana",Democratic,764,000280
Leavenworth,Leavenworth Ward 7 Precinct 2,Kansas House of Representatives 40,"French, David W.",Republican,766,000280
Leavenworth,Leavenworth Ward 7 Precinct 3,Kansas House of Representatives 40,"Scholtz, Joana",Democratic,954,00029A
Leavenworth,Leavenworth Ward 7 Precinct 3,Kansas House of Representatives 40,"French, David W.",Republican,1007,00029A
Leavenworth,Sherman Township,Kansas House of Representatives 38,"Grogan, Sherri D.",Democratic,588,000320
Leavenworth,Sherman Township,Kansas House of Representatives 38,"Johnson, Timothy H.",Republican,1071,000320
Leavenworth,South Delaware 2,Kansas House of Representatives 40,"Scholtz, Joana",Democratic,0,000340
Leavenworth,South Delaware 2,Kansas House of Representatives 40,"French, David W.",Republican,0,000340
Leavenworth,Stranger Township Voting District,Kansas House of Representatives 38,"Grogan, Sherri D.",Democratic,291,000350
Leavenworth,Stranger Township Voting District,Kansas House of Representatives 38,"Johnson, Timothy H.",Republican,637,000350
Leavenworth,Tonganoxie North Precinct,Kansas House of Representatives 42,"Neelly, Lance W.",Republican,1382,000360
Leavenworth,Tonganoxie North Precinct,Kansas House of Representatives 42,"Karleskint (Write-In), Jim",,42,000360
Leavenworth,Tonganoxie South Precinct,Kansas House of Representatives 42,"Neelly, Lance W.",Republican,745,000370
Leavenworth,Tonganoxie South Precinct,Kansas House of Representatives 42,"Karleskint (Write-In), Jim",,32,000370
Leavenworth,Tonganoxie Township,Kansas House of Representatives 42,"Neelly, Lance W.",Republican,1274,000380
Leavenworth,Tonganoxie Township,Kansas House of Representatives 42,"Karleskint (Write-In), Jim",,47,000380
Leavenworth,Walnut Township Voting District,Kansas House of Representatives 38,"Grogan, Sherri D.",Democratic,214,000390
Leavenworth,Walnut Township Voting District,Kansas House of Representatives 38,"Johnson, Timothy H.",Republican,501,000390
Leavenworth,Leavenworth Ward 1 Precinct 1 Fort A H41,Kansas House of Representatives 41,"Griswold, Mike",Democratic,113,120040
