PRECINCT NAME,State Senate 6,State Senate 6,State Senate 6,State Senate 6,State Senate 6,State Senate 7,State Senate 7,State Senate 7,State Senate 7,State Senate 7,State Senate 8,State Senate 8,State Senate 8,State Senate 8,State Senate 8,State Senate 9,State Senate 9,State Senate 9,State Senate 9,State Senate 9,State Senate 10,State Senate 10,State Senate 10,State Senate 10,State Senate 10,State Senate 11,State Senate 11,State Senate 11,State Senate 11,State Senate 11,State Senate 21,State Senate 21,State Senate 21,State Senate 21,State Senate 21,State Senate 23,State Senate 23,State Senate 23,State Senate 23,State Senate 23,State Senate 37,State Senate 37,State Senate 37,State Senate 37,State Senate 37
Overland Park Ward 3 Precinct 23,0,0,0,0,0,0,0,0,0,0,476,284,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 4 Precinct 01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464,457,2,0,25
Overland Park Ward 4 Precinct 02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688,613,2,0,27
Overland Park Ward 4 Precinct 03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562,802,1,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 4 Precinct 04,0,0,0,0,0,0,0,0,0,0,647,646,1,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 4 Precinct 05,0,0,0,0,0,0,0,0,0,0,525,482,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 4 Precinct 06,0,0,0,0,0,0,0,0,0,0,456,360,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 4 Precinct 07,0,0,0,0,0,0,0,0,0,0,382,299,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 4 Precinct 08,0,0,0,0,0,0,0,0,0,0,473,383,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 4 Precinct 09,0,0,0,0,0,0,0,0,0,0,326,490,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 4 Precinct 10,0,0,0,0,0,0,0,0,0,0,272,367,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 4 Precinct 11,0,0,0,0,0,0,0,0,0,0,621,491,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 4 Precinct 12,0,0,0,0,0,0,0,0,0,0,753,710,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 4 Precinct 13,0,0,0,0,0,0,0,0,0,0,388,531,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 4 Precinct 14,0,0,0,0,0,0,0,0,0,0,231,305,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 4 Precinct 15,0,0,0,0,0,0,0,0,0,0,669,652,1,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 4 Precinct 16,0,0,0,0,0,0,0,0,0,0,626,784,1,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 4 Precinct 17,0,0,0,0,0,0,0,0,0,0,675,656,1,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 4 Precinct 18,0,0,0,0,0,0,0,0,0,0,176,113,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 4 Precinct 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631,506,1,0,28
Overland Park Ward 5 Precinct 01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,533,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 5 Precinct 02,0,0,0,0,0,0,0,0,0,0,81,84,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 5 Precinct 03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486,506,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 5 Precinct 04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,1052,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 5 Precinct 05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635,639,3,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 5 Precinct 06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481,450,3,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 5 Precinct 07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,763,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 5 Precinct 08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,890,930,1,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 5 Precinct 09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587,642,2,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 5 Precinct 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531,514,4,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 5 Precinct 11,0,0,0,0,0,0,0,0,0,0,718,555,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 5 Precinct 12,0,0,0,0,0,0,0,0,0,0,325,284,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 5 Precinct 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725,474,1,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 5 Precinct 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,456,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 5 Precinct 15,0,0,0,0,0,0,0,0,0,0,608,459,1,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 5 Precinct 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,294,3,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 5 Precinct 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,207,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 6 Precinct 01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,543,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 6 Precinct 02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,531,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 6 Precinct 03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529,391,0,0,20
Overland Park Ward 6 Precinct 04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639,517,1,0,32
Overland Park Ward 6 Precinct 05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607,670,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 6 Precinct 06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 6 Precinct 07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,98,0,0,6
Overland Park Ward 6 Precinct 08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2423,1251,4,0,91
Overland Park Ward 6 Precinct 09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943,785,1,1,35
Overland Park Ward 6 Precinct 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614,611,3,0,31
Overland Park Ward 6 Precinct 11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418,826,2,0,41
Overland Park Ward 6 Precinct 12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,219,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 6 Precinct 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523,234,0,0,13
Overland Park Ward 6 Precinct 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 6 Precinct 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596,807,1,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overland Park Ward 6 Precinct 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,307,1,0,16
Overland Park Ward 6 Precinct 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,88,1,0,8
Overland Park Ward 6 Precinct 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,22,0,0,2
Overland Park Ward 6 Precinct 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,582,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prairie Village Ward 1 Precinct 01,0,0,0,0,0,600,414,2,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prairie Village Ward 1 Precinct 02,0,0,0,0,0,452,274,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prairie Village Ward 1 Precinct 03,0,0,0,0,0,615,423,2,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prairie Village Ward 2 Precinct 01,0,0,0,0,0,513,326,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prairie Village Ward 2 Precinct 02,0,0,0,0,0,322,199,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prairie Village Ward 2 Precinct 03,0,0,0,0,0,549,296,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prairie Village Ward 3 Precinct 01,0,0,0,0,0,356,258,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prairie Village Ward 3 Precinct 02,0,0,0,0,0,593,326,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prairie Village Ward 3 Precinct 03,0,0,0,0,0,519,331,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prairie Village Ward 4 Precinct 01,0,0,0,0,0,451,435,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prairie Village Ward 4 Precinct 02,0,0,0,0,0,381,280,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prairie Village Ward 4 Precinct 03,0,0,0,0,0,605,424,2,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prairie Village Ward 5 Precinct 01,0,0,0,0,0,513,432,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prairie Village Ward 5 Precinct 02,0,0,0,0,0,528,539,2,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prairie Village Ward 5 Precinct 03,0,0,0,0,0,511,497,2,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prairie Village Ward 6 Precinct 01,0,0,0,0,0,589,343,2,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prairie Village Ward 6 Precinct 02,0,0,0,0,0,531,279,6,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prairie Village Ward 6 Precinct 03,0,0,0,0,0,372,251,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roeland Park Ward 1 Precinct 01,0,0,0,0,0,366,159,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roeland Park Ward 1 Precinct 02,0,0,0,0,0,233,115,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roeland Park Ward 2 Precinct 01,0,0,0,0,0,313,158,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roeland Park Ward 2 Precinct 02,0,0,0,0,0,371,206,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roeland Park Ward 3 Precinct 01,0,0,0,0,0,276,106,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roeland Park Ward 3 Precinct 02,0,0,0,0,0,243,122,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roeland Park Ward 3 Precinct 03,0,0,0,0,0,191,114,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roeland Park Ward 4 Precinct 01,0,0,0,0,0,188,117,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roeland Park Ward 4 Precinct 02,0,0,0,0,0,290,159,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roeland Park Ward 4 Precinct 03,0,0,0,0,0,294,132,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shawnee Ward 1 Precinct 01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,502,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shawnee Ward 1 Precinct 02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,376,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shawnee Ward 1 Precinct 03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,380,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shawnee Ward 1 Precinct 04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531,653,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shawnee Ward 1 Precinct 05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686,700,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shawnee Ward 1 Precinct 06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,592,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shawnee Ward 1 Precinct 07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481,541,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shawnee Ward 1 Precinct 08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,835,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shawnee Ward 1 Precinct 09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,75,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shawnee Ward 1 Precinct 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,215,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shawnee Ward 1 Precinct 11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,441,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shawnee Ward 1 Precinct 12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shawnee Ward 2 Precinct 01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,272,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shawnee Ward 2 Precinct 02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,453,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shawnee Ward 2 Precinct 03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523,387,1,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shawnee Ward 2 Precinct 04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,517,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shawnee Ward 2 Precinct 05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,281,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shawnee Ward 2 Precinct 06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,368,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shawnee Ward 2 Precinct 07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,326,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shawnee Ward 2 Precinct 08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,306,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shawnee Ward 2 Precinct 09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,262,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shawnee Ward 2 Precinct 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,245,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shawnee Ward 2 Precinct 11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,390,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shawnee Ward 2 Precinct 12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,108,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shawnee Ward 2 Precinct 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,163,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shawnee Ward 3 Precinct 01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,461,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shawnee Ward 3 Precinct 02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735,884,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shawnee Ward 3 Precinct 03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584,638,2,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shawnee Ward 3 Precinct 04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,661,2,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shawnee Ward 3 Precinct 05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,863,2,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shawnee Ward 3 Precinct 06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526,632,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shawnee Ward 3 Precinct 07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667,1028,2,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shawnee Ward 3 Precinct 08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,655,1,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shawnee Ward 3 Precinct 09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,703,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shawnee Ward 4 Precinct 01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593,579,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shawnee Ward 4 Precinct 02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,349,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shawnee Ward 4 Precinct 03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,162,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shawnee Ward 4 Precinct 04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,179,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shawnee Ward 4 Precinct 05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,486,5,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shawnee Ward 4 Precinct 06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,440,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shawnee Ward 4 Precinct 07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631,558,2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shawnee Ward 4 Precinct 08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,209,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
