COUNTY NUMBER,PRECINCT CODE,PRECINCT NAME,REGISTERED VOTERS TOTAL,REGISTERED VOTERS - Democratic,REGISTERED VOTERS - Republican,REGISTERED VOTERS - Nonpartisan,BALLOTS CAST TOTAL,BALLOTS CAST - Democratic,BALLOTS CAST - Republican,BALLOTS CAST - Nonpartisan,BALLOTS CAST BLANK,DEM Democratic Presidential Preference,DEM Democratic Presidential Preference,DEM Democratic Presidential Preference,DEM Democratic Presidential Preference,DEM Democratic Presidential Preference,DEM Democratic Presidential Preference,DEM Democratic Presidential Preference,REP Republican Presidential Preference,REP Republican Presidential Preference,REP Republican Presidential Preference,REP Republican Presidential Preference,REP Republican Presidential Preference,REP Republican Presidential Preference,REP Republican Presidential Preference
91,389,Overland Park Ward 2 Precinct 16,737,298,266,173,91,46,45,0,0,0,0,0,45,1,0,0,33,9,0,0,3,0,0
91,390,Overland Park Ward 2 Precinct 17,1012,343,438,231,78,31,47,0,0,1,0,0,28,2,0,0,29,17,0,0,1,0,0
91,391,Overland Park Ward 2 Precinct 18,1558,595,522,441,119,60,59,0,0,1,0,4,49,6,0,0,43,9,2,1,4,0,0
91,392,Overland Park Ward 2 Precinct 19,703,272,289,142,71,34,37,0,0,0,0,1,31,2,0,0,26,5,2,0,4,0,0
91,393,Overland Park Ward 2 Precinct 20,607,245,239,123,68,34,34,0,0,1,0,1,32,0,0,0,21,7,2,0,4,0,0
91,394,Overland Park Ward 2 Precinct 21,711,313,260,138,65,31,34,0,0,0,1,0,30,0,0,0,17,12,1,0,4,0,0
91,395,Overland Park Ward 2 Precinct 22,892,393,268,231,63,35,28,0,0,1,1,0,30,3,0,0,10,14,2,0,2,0,0
91,396,Overland Park Ward 2 Precinct 23,801,296,361,144,66,27,39,0,0,0,0,0,26,1,0,0,25,11,1,0,2,0,0
91,397,Overland Park Ward 2 Precinct 24,856,316,374,166,64,27,37,0,0,0,0,0,25,2,0,0,14,11,5,0,7,0,0
91,398,Overland Park Ward 2 Precinct 25,670,248,278,144,34,9,25,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,16,7,0,0,2,0,0
91,399,Overland Park Ward 2 Precinct 26,850,325,253,272,39,24,15,0,0,1,0,0,20,3,0,0,12,1,0,0,2,0,0
91,400,Overland Park Ward 2 Precinct 27,549,225,188,136,41,20,21,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,11,4,1,0,5,0,0
91,401,Overland Park Ward 2 Precinct 28,556,214,211,131,60,25,35,0,0,1,1,0,23,0,0,0,23,8,1,0,3,0,0
91,402,Overland Park Ward 3 Precinct 01,1456,516,588,352,81,39,42,0,0,1,1,2,34,1,0,0,23,17,1,0,1,0,0
91,403,Overland Park Ward 3 Precinct 02,1108,400,444,264,94,32,62,0,0,2,0,0,29,1,0,0,35,19,0,0,8,0,0
91,404,Overland Park Ward 3 Precinct 03,737,264,326,147,57,21,36,0,0,0,0,0,20,1,0,0,20,8,1,0,7,0,0
91,405,Overland Park Ward 3 Precinct 04,1049,350,414,285,87,33,54,0,0,0,1,0,26,6,0,0,33,14,5,0,2,0,0
91,406,Overland Park Ward 3 Precinct 05,1184,437,434,313,73,35,38,0,0,1,0,0,33,1,0,0,24,10,1,0,3,0,0
91,407,Overland Park Ward 3 Precinct 06,987,350,429,208,90,35,55,0,0,1,0,0,31,3,0,0,35,15,1,2,2,0,0
91,408,Overland Park Ward 3 Precinct 07,1065,438,288,339,42,22,20,0,0,2,0,0,19,1,0,0,11,5,2,0,2,0,0
91,409,Overland Park Ward 3 Precinct 08,841,287,365,189,77,25,52,0,0,0,1,0,23,1,0,0,37,10,1,0,4,0,0
91,410,Overland Park Ward 3 Precinct 09,1315,446,558,311,124,54,70,0,0,2,0,0,44,8,0,0,55,9,0,0,6,0,0
91,411,Overland Park Ward 3 Precinct 10,669,201,307,161,54,22,32,0,0,1,0,0,21,0,0,0,26,5,0,0,1,0,0
91,412,Overland Park Ward 3 Precinct 11,1072,353,427,292,63,24,39,0,0,0,0,1,22,1,0,0,23,12,3,0,1,0,0
91,413,Overland Park Ward 3 Precinct 12,1012,405,265,342,47,26,21,0,0,2,0,0,23,1,0,0,16,4,0,1,0,0,0
91,414,Overland Park Ward 3 Precinct 13,1893,694,686,513,95,49,46,0,0,0,1,1,41,6,0,0,33,9,2,0,2,0,0
91,415,Overland Park Ward 3 Precinct 14,1388,495,512,381,113,45,68,0,0,2,0,0,42,1,0,0,49,15,1,0,3,0,0
91,416,Overland Park Ward 3 Precinct 15,835,274,350,211,76,22,54,0,0,2,0,0,19,1,0,0,40,12,0,0,2,0,0
91,417,Overland Park Ward 3 Precinct 16,920,339,389,192,62,20,42,0,0,0,0,0,17,3,0,0,23,9,0,0,10,0,0
91,418,Overland Park Ward 3 Precinct 17,1542,500,671,371,105,40,65,0,0,1,0,0,39,0,0,0,37,19,3,1,5,0,0
91,419,Overland Park Ward 3 Precinct 18,1849,663,625,561,82,45,37,0,0,2,0,0,40,3,0,0,22,10,3,0,2,0,0
91,420,Overland Park Ward 3 Precinct 19,1272,480,467,325,90,41,49,0,0,4,0,0,35,2,0,0,30,16,0,0,3,0,0
91,421,Overland Park Ward 3 Precinct 20,1112,380,497,235,99,49,50,0,0,0,0,0,46,3,0,0,29,12,4,0,5,0,0
91,422,Overland Park Ward 3 Precinct 21,151,50,63,38,10,1,9,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,5,3,0,0,1,0,0
91,423,Overland Park Ward 3 Precinct 22,691,237,236,218,44,17,27,0,0,0,0,0,16,1,0,0,10,11,1,0,5,0,0
91,424,Overland Park Ward 3 Precinct 23,996,392,276,328,69,35,34,0,0,0,0,0,31,4,0,0,27,4,1,0,2,0,0
91,425,Overland Park Ward 3 Precinct 24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,426,Overland Park Ward 3 Precinct 25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,427,Overland Park Ward 4 Precinct 01,1266,416,543,307,60,21,39,0,0,0,1,0,17,3,0,0,28,9,0,0,2,0,0
91,428,Overland Park Ward 4 Precinct 02,1158,333,463,362,52,21,31,0,0,1,0,0,20,0,0,0,20,7,2,1,1,0,0
91,429,Overland Park Ward 4 Precinct 03,1778,472,890,416,76,18,58,0,0,0,0,0,14,4,0,0,35,16,2,0,5,0,0
91,430,Overland Park Ward 4 Precinct 04,1517,459,696,362,114,35,79,0,0,1,0,1,29,4,0,0,59,17,1,1,1,0,0
91,431,Overland Park Ward 4 Precinct 05,1230,391,524,315,45,18,27,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,15,10,0,0,2,0,0
91,432,Overland Park Ward 4 Precinct 06,978,328,421,229,70,31,39,0,0,1,1,0,27,2,0,0,21,13,0,0,5,0,0
91,433,Overland Park Ward 4 Precinct 07,881,329,329,223,80,27,53,0,0,0,0,0,26,1,0,0,37,12,0,0,4,0,0
91,434,Overland Park Ward 4 Precinct 08,1040,316,502,222,106,33,73,0,0,0,0,3,28,2,0,0,42,19,1,0,11,0,0
91,435,Overland Park Ward 4 Precinct 09,943,219,555,169,62,12,50,0,0,0,1,0,11,0,0,0,38,10,0,0,2,0,0
91,436,Overland Park Ward 4 Precinct 10,739,194,382,163,52,13,39,0,0,0,0,0,10,3,0,0,29,9,0,0,1,0,0
91,437,Overland Park Ward 4 Precinct 11,1443,521,573,349,75,28,47,0,0,0,0,0,26,2,0,0,26,15,1,2,3,0,0
91,438,Overland Park Ward 4 Precinct 12,1787,561,790,436,105,30,75,0,0,1,0,0,25,4,0,0,49,17,5,0,4,0,0
91,439,Overland Park Ward 4 Precinct 13,1060,279,553,228,60,12,48,0,0,0,0,0,10,2,0,0,31,11,0,0,6,0,0
91,440,Overland Park Ward 4 Precinct 14,649,149,343,157,34,8,26,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,22,2,1,0,1,0,0
91,441,Overland Park Ward 4 Precinct 15,746,221,367,158,36,7,29,0,0,0,0,0,6,1,0,0,17,7,1,1,3,0,0
91,442,Overland Park Ward 4 Precinct 16,2150,617,966,567,83,32,51,0,0,1,0,1,27,3,0,0,40,9,1,0,1,0,0
91,443,Overland Park Ward 4 Precinct 17,1721,542,764,415,98,24,74,0,0,0,0,0,23,1,0,0,43,21,4,1,5,0,0
91,444,Overland Park Ward 4 Precinct 18,436,151,140,145,10,4,6,0,0,0,0,0,3,1,0,0,5,0,0,0,1,0,0
91,445,Overland Park Ward 4 Precinct 19,1434,387,657,390,62,17,45,0,0,0,1,0,14,2,0,0,35,6,1,0,3,0,0
91,446,Overland Park Ward 4 Precinct 20,530,135,259,136,20,5,15,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,10,5,0,0,0,0,0
91,447,Overland Park Ward 4 Precinct 21,829,256,377,196,42,15,27,0,0,1,0,0,12,2,0,0,16,6,2,0,3,0,0
91,448,Overland Park Ward 5 Precinct 01,1254,364,565,325,55,23,32,0,0,0,0,1,18,4,0,0,18,9,3,0,2,0,0
91,449,Overland Park Ward 5 Precinct 02,748,242,331,175,74,30,44,0,0,0,1,0,27,2,0,0,32,10,0,0,2,0,0
91,450,Overland Park Ward 5 Precinct 03,1222,360,552,310,77,34,43,0,0,1,0,0,28,5,0,0,36,5,0,1,1,0,0
91,451,Overland Park Ward 5 Precinct 04,1425,409,635,381,65,25,40,0,0,0,2,1,17,5,0,0,24,10,2,0,4,0,0
91,452,Overland Park Ward 5 Precinct 05,2096,663,889,544,208,83,125,0,0,2,0,1,76,4,0,0,65,41,4,1,14,0,0
91,453,Overland Park Ward 5 Precinct 06,1307,450,462,395,55,25,30,0,0,2,0,0,21,2,0,0,23,3,2,0,2,0,0
91,454,Overland Park Ward 5 Precinct 07,1556,414,798,344,86,25,61,0,0,1,0,0,22,2,0,0,48,12,0,0,1,0,0
91,455,Overland Park Ward 5 Precinct 08,2102,646,804,652,77,29,48,0,0,0,1,0,25,3,0,0,37,8,1,0,2,0,0
91,456,Overland Park Ward 5 Precinct 09,1544,444,757,343,89,23,66,0,0,1,0,0,22,0,0,0,45,17,1,0,3,0,0
91,457,Overland Park Ward 5 Precinct 10,470,165,133,172,11,6,5,0,0,0,0,0,5,1,0,0,3,2,0,0,0,0,0
91,458,Overland Park Ward 5 Precinct 11,1630,584,571,475,107,58,49,0,0,0,0,0,53,5,0,0,32,14,2,0,1,0,0
91,459,Overland Park Ward 5 Precinct 12,583,194,271,118,27,7,20,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,14,5,0,0,1,0,0
91,460,Overland Park Ward 5 Precinct 13,1198,491,462,245,136,70,66,0,1,1,0,0,68,0,0,1,31,24,1,1,9,0,0
91,461,Overland Park Ward 5 Precinct 14,1328,484,528,316,99,51,48,0,0,2,0,0,45,4,0,0,33,11,1,0,3,0,0
91,462,Overland Park Ward 5 Precinct 15,1815,649,633,533,71,36,35,0,0,0,0,1,27,8,0,0,27,4,2,0,2,0,0
91,463,Overland Park Ward 5 Precinct 16,749,213,338,198,49,15,34,0,0,0,0,0,14,1,0,0,18,11,3,0,2,0,0
91,464,Overland Park Ward 5 Precinct 17,511,194,189,128,24,8,16,0,0,0,0,0,7,1,0,0,13,3,0,0,0,0,0
91,465,Overland Park Ward 5 Precinct 18,1173,405,521,247,107,50,57,0,1,0,0,0,49,1,0,0,37,15,0,0,4,0,1
91,466,Overland Park Ward 5 Precinct 19,412,139,189,84,45,16,29,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,10,13,2,0,4,0,0
91,467,Overland Park Ward 5 Precinct 20,103,14,71,18,12,0,12,0,0,0,0,0,0,0,0,0,10,1,1,0,0,0,0
91,468,Overland Park Ward 5 Precinct 21,1158,268,575,315,57,18,39,0,0,0,0,1,16,1,0,0,26,8,3,0,2,0,0
91,469,Overland Park Ward 6 Precinct 01,1295,342,674,279,89,26,63,0,0,2,0,0,21,3,0,0,37,16,3,0,7,0,0
91,470,Overland Park Ward 6 Precinct 02,1112,327,507,278,60,16,44,0,0,0,0,0,15,1,0,0,37,2,3,0,2,0,0
91,471,Overland Park Ward 6 Precinct 03,1137,273,555,309,55,16,39,0,0,0,0,0,15,1,0,0,28,5,1,0,5,0,0
91,472,Overland Park Ward 6 Precinct 04,1484,391,702,391,61,23,38,0,0,0,0,0,18,5,0,0,28,8,0,0,2,0,0
91,473,Overland Park Ward 6 Precinct 05,1597,465,705,427,66,21,45,0,0,0,0,0,15,6,0,0,35,9,1,0,0,0,0
91,474,Overland Park Ward 6 Precinct 06,229,54,121,54,5,2,3,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0
91,475,Overland Park Ward 6 Precinct 07,441,87,272,82,33,4,29,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,16,8,0,1,4,0,0
91,476,Overland Park Ward 6 Precinct 08,1141,236,653,252,90,23,67,0,0,0,0,0,16,7,0,0,49,10,3,0,5,0,0
91,477,Overland Park Ward 6 Precinct 09,711,169,316,226,37,9,28,0,0,0,0,0,8,1,0,0,22,3,0,0,3,0,0
91,478,Overland Park Ward 6 Precinct 10,350,117,123,110,5,3,2,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0
91,479,Overland Park Ward 6 Precinct 11,1348,285,760,303,53,12,41,0,0,0,0,0,7,5,0,0,26,13,2,0,0,0,0
91,480,Overland Park Ward 6 Precinct 12,564,178,262,124,43,15,28,0,0,0,1,1,12,1,0,0,24,4,0,0,0,0,0
91,481,Overland Park Ward 6 Precinct 13,1266,259,700,307,68,24,44,0,0,2,0,0,18,4,0,0,32,7,3,0,2,0,0
91,482,Overland Park Ward 6 Precinct 14,1343,412,603,328,84,33,51,0,0,0,1,0,30,2,0,0,38,10,0,0,3,0,0
91,483,Overland Park Ward 6 Precinct 15,1781,476,849,456,88,31,57,0,0,0,0,0,29,2,0,0,34,15,2,0,6,0,0
91,484,Overland Park Ward 6 Precinct 16,845,236,380,229,37,17,20,0,0,1,0,0,12,4,0,0,13,6,0,0,1,0,0
91,485,Overland Park Ward 6 Precinct 17,260,66,129,65,11,4,7,0,0,0,0,0,3,1,0,0,5,0,1,0,1,0,0
91,486,Overland Park Ward 6 Precinct 18,1498,342,805,351,58,25,33,0,0,1,0,1,7,16,0,0,28,0,1,1,3,0,0
91,487,Overland Park Ward 6 Precinct 19,915,177,495,243,34,7,27,0,0,0,0,0,5,2,0,0,23,4,0,0,0,0,0
91,488,Overland Park Ward 6 Precinct 20,690,173,326,191,43,5,38,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,26,7,1,0,4,0,0
91,489,Overland Park Ward 6 Precinct 21,818,261,324,233,80,26,54,0,0,0,0,0,22,4,0,0,39,10,0,0,5,0,0
91,490,Overland Park Ward 6 Precinct 22,1412,453,554,405,82,39,43,0,0,0,0,0,29,10,0,0,29,11,1,0,2,0,0
91,491,Overland Park Ward 6 Precinct 23,2035,411,1070,554,41,17,24,0,0,0,0,0,10,7,0,0,22,2,0,0,0,0,0
91,492,Overland Park Ward 6 Precinct 24,1381,334,691,356,66,12,54,0,0,0,0,0,8,4,0,0,39,12,3,0,0,0,0
91,493,Overland Park Ward 6 Precinct 25,30,4,22,4,3,1,2,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0
91,494,Prairie Village Ward 1 Precinct 01,1393,586,534,273,124,66,58,0,0,1,0,0,63,2,0,0,29,22,0,1,6,0,0
91,495,Prairie Village Ward 1 Precinct 02,519,218,183,118,32,19,13,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,7,6,0,0,0,0,0
91,496,Prairie Village Ward 1 Precinct 03,1081,479,371,231,64,38,26,0,0,1,1,0,33,3,0,0,15,8,2,0,1,0,0
91,497,Prairie Village Ward 2 Precinct 01,1394,583,432,379,74,43,31,0,0,1,0,0,42,0,0,0,6,21,0,1,3,0,0
91,498,Prairie Village Ward 2 Precinct 02,714,321,201,192,37,13,24,0,0,0,0,1,12,0,0,0,14,9,0,0,1,0,0
91,499,Prairie Village Ward 2 Precinct 03,1070,476,323,271,54,29,25,0,0,1,0,0,27,1,0,0,18,6,1,0,0,0,0
91,500,Prairie Village Ward 3 Precinct 01,834,320,309,205,38,15,23,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,10,10,2,0,1,0,0
91,501,Prairie Village Ward 3 Precinct 02,1402,567,520,315,85,50,35,0,0,1,0,0,42,7,0,0,23,7,1,0,4,0,0
91,502,Prairie Village Ward 3 Precinct 03,868,405,262,201,61,32,29,0,0,0,0,0,31,1,0,0,22,7,0,0,0,0,0
91,503,Prairie Village Ward 4 Precinct 01,1071,413,466,192,86,36,50,0,0,1,0,0,34,1,0,0,30,15,0,1,4,0,0
91,504,Prairie Village Ward 4 Precinct 02,794,311,316,167,63,22,41,0,1,Redacted,Redacted,Redacted,Redacted,0,0,0,23,11,0,0,6,0,1
91,505,Prairie Village Ward 4 Precinct 03,1657,633,681,343,116,53,63,0,0,0,0,1,48,4,0,0,38,16,0,0,9,0,0
91,506,Prairie Village Ward 5 Precinct 01,928,357,386,185,45,24,21,0,1,0,0,0,23,1,0,0,5,13,1,0,1,0,1
91,507,Prairie Village Ward 5 Precinct 02,1124,333,571,220,88,40,48,0,0,1,0,1,34,4,0,0,22,17,2,1,6,0,0
91,508,Prairie Village Ward 5 Precinct 03,1552,497,693,362,97,48,49,0,0,2,0,0,42,4,0,0,24,19,0,0,6,0,0
91,509,Prairie Village Ward 6 Precinct 01,874,352,321,201,58,24,34,0,0,1,0,0,22,1,0,0,14,17,0,0,3,0,0
91,510,Prairie Village Ward 6 Precinct 02,1369,612,402,355,94,58,36,0,0,0,0,0,51,7,0,0,18,11,0,0,7,0,0
91,511,Prairie Village Ward 6 Precinct 03,878,374,261,243,32,24,8,0,0,1,1,0,16,6,0,0,4,3,0,0,1,0,0
91,512,Roeland Park Ward 1 Precinct 01,830,403,144,283,33,26,7,0,1,2,0,0,20,3,0,1,5,1,1,0,0,0,0
91,513,Roeland Park Ward 1 Precinct 02,490,234,126,130,25,15,10,0,0,1,0,0,13,1,0,0,5,3,0,0,2,0,0
91,514,Roeland Park Ward 2 Precinct 01,675,283,195,197,49,18,31,0,0,2,0,0,16,0,0,0,19,11,0,0,1,0,0
91,515,Roeland Park Ward 2 Precinct 02,771,360,200,211,53,32,21,0,0,0,1,0,30,1,0,0,16,4,1,0,0,0,0
91,516,Roeland Park Ward 3 Precinct 01,474,254,117,103,40,20,20,0,0,2,0,0,15,3,0,0,13,5,2,0,0,0,0
91,517,Roeland Park Ward 3 Precinct 02,447,198,127,122,47,31,16,0,0,0,0,0,27,4,0,0,10,4,1,0,1,0,0
91,518,Roeland Park Ward 3 Precinct 03,393,180,114,99,18,10,8,0,0,0,0,0,8,2,0,0,6,1,0,0,1,0,0
91,519,Roeland Park Ward 4 Precinct 01,384,154,123,107,21,14,7,0,0,0,0,0,11,3,0,0,5,0,0,0,2,0,0
91,520,Roeland Park Ward 4 Precinct 02,545,234,174,137,34,24,10,0,0,1,0,0,20,3,0,0,6,2,0,0,2,0,0
91,521,Roeland Park Ward 4 Precinct 03,572,282,170,120,24,16,8,0,0,0,0,0,15,1,0,0,3,2,1,0,2,0,0
91,522,Shawnee Ward 1 Precinct 01,1204,388,494,322,99,36,63,0,0,2,0,0,31,3,0,0,43,12,1,1,6,0,0
91,523,Shawnee Ward 1 Precinct 02,857,313,332,212,76,29,47,0,0,0,1,0,28,0,0,0,29,11,3,1,3,0,0
91,524,Shawnee Ward 1 Precinct 03,929,333,352,244,70,25,45,0,0,0,1,0,22,2,0,0,35,7,1,0,2,0,0
91,525,Shawnee Ward 1 Precinct 04,767,210,353,204,73,30,43,0,0,0,0,0,24,6,0,0,24,17,0,2,0,0,0
91,526,Shawnee Ward 1 Precinct 05,1543,549,629,365,182,76,106,0,0,2,0,1,67,6,0,0,70,27,1,4,4,0,0
91,527,Shawnee Ward 1 Precinct 06,1218,345,598,275,128,47,81,0,0,1,0,0,46,0,0,0,51,20,1,0,9,0,0
91,528,Shawnee Ward 1 Precinct 07,1359,449,556,354,106,39,67,0,0,0,0,0,36,3,0,0,46,14,3,1,3,0,0
91,529,Shawnee Ward 1 Precinct 08,2158,699,899,560,131,47,84,0,0,2,2,0,40,3,0,0,64,12,2,0,6,0,0
91,530,Shawnee Ward 1 Precinct 09,346,159,89,98,15,10,5,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,2,2,1,0,0,0,0
91,531,Shawnee Ward 1 Precinct 10,443,115,215,113,33,5,28,0,0,1,0,0,4,0,0,0,25,3,0,0,0,0,0
91,532,Shawnee Ward 1 Precinct 11,1122,350,463,309,44,17,27,0,0,0,0,0,15,2,0,0,17,8,1,0,1,0,0
91,533,Shawnee Ward 1 Precinct 12,12,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,534,Shawnee Ward 1 Precinct 13,860,263,383,214,68,24,44,0,0,0,0,1,23,0,0,0,35,7,1,0,1,0,0
91,535,Shawnee Ward 2 Precinct 01,771,261,240,270,41,19,22,0,0,1,0,1,16,1,0,0,16,4,0,0,2,0,0
91,536,Shawnee Ward 2 Precinct 02,1145,424,398,323,96,46,50,0,1,1,0,2,38,4,0,1,28,15,1,1,5,0,0
91,537,Shawnee Ward 2 Precinct 03,1332,533,360,439,71,36,35,0,0,4,0,0,29,3,0,0,24,7,3,0,1,0,0
91,538,Shawnee Ward 2 Precinct 04,1293,443,488,362,105,57,48,0,0,1,0,1,52,3,0,0,37,6,1,0,4,0,0
91,539,Shawnee Ward 2 Precinct 05,674,251,250,173,39,12,27,0,0,1,0,0,8,3,0,0,16,6,0,0,5,0,0
91,540,Shawnee Ward 2 Precinct 06,825,250,339,236,70,13,57,0,0,0,0,0,11,2,0,0,37,15,2,0,3,0,0
91,541,Shawnee Ward 2 Precinct 07,837,284,287,266,55,25,30,0,0,1,0,0,22,2,0,0,25,3,1,1,0,0,0
91,542,Shawnee Ward 2 Precinct 08,800,278,282,240,61,26,35,0,0,3,0,0,21,2,0,0,26,7,0,0,2,0,0
91,543,Shawnee Ward 2 Precinct 09,699,262,228,209,53,21,32,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,26,3,0,0,3,0,0
91,544,Shawnee Ward 2 Precinct 10,714,267,229,218,47,19,28,0,0,0,0,1,16,2,0,0,21,6,1,0,0,0,0
91,545,Shawnee Ward 2 Precinct 11,872,306,369,197,93,37,56,0,0,1,0,1,32,3,0,0,41,9,1,2,3,0,0
91,546,Shawnee Ward 2 Precinct 12,524,220,118,186,21,11,10,0,0,1,0,0,7,3,0,0,9,1,0,0,0,0,0
91,547,Shawnee Ward 2 Precinct 13,503,213,155,135,33,19,14,0,0,1,2,0,15,1,0,0,9,1,0,0,4,0,0
91,548,Shawnee Ward 3 Precinct 01,938,244,447,247,52,22,30,0,0,1,0,0,20,1,0,0,21,4,2,0,3,0,0
91,549,Shawnee Ward 3 Precinct 02,1040,330,438,272,47,17,30,0,0,2,0,0,15,0,0,0,19,4,2,0,5,0,0
91,550,Shawnee Ward 3 Precinct 03,1544,482,614,448,74,38,36,0,0,0,0,0,35,3,0,0,25,9,0,0,2,0,0
91,551,Shawnee Ward 3 Precinct 04,1492,411,707,374,61,18,43,0,0,0,0,0,17,1,0,0,30,5,3,0,5,0,0
91,552,Shawnee Ward 3 Precinct 05,131,21,87,23,7,0,7,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0
91,553,Shawnee Ward 3 Precinct 06,1513,485,604,424,56,24,32,0,0,1,0,1,16,6,0,0,25,4,1,0,2,0,0
91,554,Shawnee Ward 3 Precinct 07,1844,546,787,511,137,30,107,0,0,1,0,2,25,2,0,0,85,15,3,0,4,0,0
91,555,Shawnee Ward 3 Precinct 08,1352,404,611,337,82,34,48,0,0,0,0,1,30,3,0,0,35,9,2,0,2,0,0
91,556,Shawnee Ward 3 Precinct 09,1510,395,703,412,77,36,41,0,0,3,1,1,29,2,0,0,32,8,1,0,0,0,0
91,557,Shawnee Ward 3 Precinct 10,914,255,455,204,38,10,28,0,0,0,0,0,8,2,0,0,20,3,2,0,3,0,0
91,558,Shawnee Ward 3 Precinct 11,1626,374,876,376,149,37,112,0,0,0,0,0,35,2,0,0,84,24,0,1,3,0,0
91,559,Shawnee Ward 3 Precinct 12,604,112,362,130,31,5,26,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,21,3,1,1,0,0,0
91,560,Shawnee Ward 4 Precinct 01,1329,465,542,322,107,29,78,0,0,0,1,0,27,1,0,0,48,21,0,1,8,0,0
91,561,Shawnee Ward 4 Precinct 02,887,295,308,284,62,15,47,0,0,1,0,1,13,0,0,0,34,9,1,1,2,0,0
91,562,Shawnee Ward 4 Precinct 03,619,238,171,210,47,22,25,0,0,1,0,0,17,4,0,0,22,2,0,0,1,0,0
91,563,Shawnee Ward 4 Precinct 04,904,358,180,366,23,8,15,0,0,1,0,0,7,0,0,0,11,2,1,0,1,0,0
91,564,Shawnee Ward 4 Precinct 05,1658,578,668,412,90,27,63,0,0,0,0,1,18,8,0,0,50,9,1,0,3,0,0
91,565,Shawnee Ward 4 Precinct 06,1098,378,438,282,78,29,49,0,0,2,0,0,25,2,0,0,30,12,5,0,2,0,0
91,566,Shawnee Ward 4 Precinct 07,1455,481,629,345,82,33,49,0,0,3,0,1,26,3,0,0,28,16,3,0,2,0,0
91,567,Shawnee Ward 4 Precinct 08,478,152,221,105,53,20,33,0,0,1,0,0,19,0,0,0,23,8,1,0,1,0,0
91,568,Shawnee Ward 4 Precinct 09,2043,608,935,500,185,78,107,0,0,2,2,1,72,1,0,0,85,13,4,0,5,0,0
91,569,Shawnee Ward 4 Precinct 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,570,Shawnee Ward 4 Precinct 11,982,372,262,348,36,14,22,0,0,1,0,0,10,3,0,0,18,4,0,0,0,0,0
91,571,Shawnee Ward 4 Precinct 12,242,74,109,59,22,7,15,0,0,0,1,0,5,1,0,0,11,2,1,0,1,0,0
91,572,Shawnee Ward 4 Precinct 13,269,68,150,51,19,6,13,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,11,0,1,1,0,0,0
91,573,Westwood Precinct 01,813,416,197,200,58,36,22,0,0,0,0,0,30,6,0,0,13,8,0,0,1,0,0
91,574,Westwood Precinct 02,653,302,192,159,29,19,10,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,2,5,1,0,2,0,0
91,575,Westwood Hills Precinct 01,327,138,110,79,22,11,11,0,0,0,0,0,9,2,0,0,4,6,1,0,0,0,0
91,576,Lake Quivira Precinct 01,918,212,530,176,79,28,51,0,0,1,1,0,26,0,0,0,22,22,1,1,5,0,0
91,577,Bonner Springs Ward 4 Precinct 01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,ZZZ,COUNTY TOTALS,453077,147236,187872,117969,28706,11367,17339,0,13,287,88,109,9944,933,0,6,11708,3831,536,95,1162,0,7
