County,Precinct,Race,Candidate,Party,Votes
Shawnee,Ward 11 Precinct 1,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,151
Shawnee,Ward 5 Precinct 5,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,152
Shawnee,Ward 7 Precinct 6,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,152
Shawnee,Ward 10 Precinct 11,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,152
Shawnee,Ward 2 Precinct 11,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,153
Shawnee,Ward 11 Precinct 3,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,153
Shawnee,Ward 12 Precinct 20,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,153
Shawnee,Ward 14 Precinct 3,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,154
Shawnee,59 NC Monmouth,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,155
Shawnee,85 Aldersgate,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,157
Shawnee,Ward 5 Precinct 4,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,157
Shawnee,10 West Silver Lake,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,157
Shawnee,Ward 12 Precinct 2,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,158
Shawnee,Ward 12 Precinct 31,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,158
Shawnee,1 East Rossville,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,159
Shawnee,46 East Peck,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,159
Shawnee,Ward 1 Precinct 5,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,159
Shawnee,15 Messhoss Creek,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,161
Shawnee,Ward 8 Precinct 5,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,162
Shawnee,64 Cullen,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,163
Shawnee,49 Ponca,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,164
Shawnee,Ward 4 Precinct 9,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,164
Shawnee,Ward 8 Precinct 6,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,164
Shawnee,Ward 1 Precinct 4,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,165
Shawnee,Ward 7 Precinct 2,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,165
Shawnee,Ward 7 Precinct 7,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,166
Shawnee,Ward 3 Precinct 1,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,167
Shawnee,28 West Wichita,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,167
Shawnee,42 South Tecumseh,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,167
Shawnee,22 Little Muddy Creek,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,168
Shawnee,Ward 9 Precinct 9,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,169
Shawnee,92 Sherwood,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,169
Shawnee,Ward 7 Precinct 10,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,170
Shawnee,Ward 8 Precinct 7,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,170
Shawnee,Ward 2 Precinct 1,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,171
Shawnee,Ward 15 Precinct 1,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,171
Shawnee,Ward 10 Precinct 8,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,172
Shawnee,Ward 14 Precinct 5,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,172
Shawnee,45 Peck,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,173
Shawnee,Ward 4 Precinct 2,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,173
Shawnee,56 NW Monmouth,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,175
Shawnee,72 City Of Auburn,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,175
Shawnee,Ward 10 Precinct 4,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,176
Shawnee,Ward 11 Precinct 8,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,176
Shawnee,56 NW Monmouth,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,176
Shawnee,94 Indian Hills,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,176
Shawnee,Ward 6 Precinct 5,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,177
Shawnee,92 Sherwood,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,179
Shawnee,37 Whitfield,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,179
Shawnee,41 North Tecumseh,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,180
Shawnee,38 Sioux,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,181
Shawnee,Ward 3 Precinct 9,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,182
Shawnee,Ward 11 Precinct 2,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,182
Shawnee,48 Cheyenne,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,183
Shawnee,Ward 2 Precinct 9,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,184
Shawnee,Ward 7 Precinct 4,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,184
Shawnee,74 Buffalo,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,186
Shawnee,Ward 4 Precinct 10,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,187
Shawnee,Ward 8 Precinct 2,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,187
Shawnee,Ward 8 Precinct 10,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,187
Shawnee,Ward 10 Precinct 2,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,187
Shawnee,Ward 6 Precinct 8,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,189
Shawnee,90 South Mission,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,190
Shawnee,Ward 10 Precinct 5,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,191
Shawnee,10 West Silver Lake,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,192
Shawnee,65 Wakarusa,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,192
Shawnee,Ward 10 Precinct 7,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,192
Shawnee,Ward 11 Precinct 7,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,192
Shawnee,Ward 14 Precinct 5,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,193
Shawnee,37 Whitfield,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,196
Shawnee,Ward 3 Precinct 2,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,196
Shawnee,Ward 14 Precinct 3,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,196
Shawnee,82 Willard,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,196
Shawnee,Ward 8 Precinct 8,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,197
Shawnee,15 Messhoss Creek,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,197
Shawnee,93 South Sherwood,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,198
Shawnee,Ward 11 Precinct 9,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,199
Shawnee,12 Grove,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,199
Shawnee,Ward 1 Precinct 6,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,200
Shawnee,Ward 11 Precinct 5,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,201
Shawnee,Ward 10 Precinct 1,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,202
Shawnee,Ward 10 Precinct 3,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,203
Shawnee,Ward 12 Precinct 9,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,203
Shawnee,Ward 6 Precinct 4,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,204
Shawnee,Ward 7 Precinct 3,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,204
Shawnee,35 Rochester,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,204
Shawnee,Ward 12 Precinct 13,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,204
Shawnee,Ward 1 Precinct 5,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,205
Shawnee,Ward 12 Precinct 3,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,205
Shawnee,Ward 15 Precinct 2,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,205
Shawnee,Ward 12 Precinct 11,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,205
Shawnee,Ward 12 Precinct 1,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,206
Shawnee,Ward 12 Precinct 14,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,206
Shawnee,Ward 9 Precinct 5,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,208
Shawnee,2 West Rossville,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,208
Shawnee,Ward 14 Precinct 1,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,210
Shawnee,Ward 2 Precinct 10,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,211
Shawnee,42 South Tecumseh,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,212
Shawnee,44 Kaw,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,213
Shawnee,28 West Wichita,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,214
Shawnee,1 East Rossville,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,214
Shawnee,38 Sioux,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,215
Shawnee,93 South Sherwood,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,215
Shawnee,Ward 9 Precinct 6,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,215
Shawnee,26 Iroquois,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,215
Shawnee,36 East Soldier,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,215
Shawnee,32 Fox,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,216
Shawnee,35 Rochester,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,216
Shawnee,72 City Of Auburn,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,216
Shawnee,30 Apache,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,216
Shawnee,95 York,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,216
Shawnee,Ward 12 Precinct 16,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,217
Shawnee,Ward 14 Precinct 2,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,217
Shawnee,41 North Tecumseh,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,218
Shawnee,Ward 8 Precinct 4,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,218
Shawnee,Ward 11 Precinct 6,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,218
Shawnee,44 Kaw,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,219
Shawnee,Ward 10 Precinct 10,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,220
Shawnee,81 Dover,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,222
Shawnee,29 Indianola,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,223
Shawnee,Ward 12 Precinct 15,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,223
Shawnee,Ward 10 Precinct 14,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,225
Shawnee,25 Sherman,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,226
Shawnee,87 Washburn,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,226
Shawnee,95 York,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,227
Shawnee,57 NE Monmouth,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,229
Shawnee,14 Kiro,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,231
Shawnee,39 Pottawatomie,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,231
Shawnee,9 East Silver Lake,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,232
Shawnee,Ward 9 Precinct 11,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,233
Shawnee,Ward 6 Precinct 3,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,234
Shawnee,25 Sherman,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,236
Shawnee,30 Apache,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,238
Shawnee,Ward 5 Precinct 9,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,238
Shawnee,Ward 8 Precinct 9,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,238
Shawnee,Ward 12 Precinct 13,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,239
Shawnee,24 Sac,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,239
Shawnee,91 Central Mission,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,243
Shawnee,24 Sac,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,245
Shawnee,Ward 11 Precinct 4,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,245
Shawnee,94 Indian Hills,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,246
Shawnee,Ward 7 Precinct 1,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,246
Shawnee,74 Buffalo,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,248
Shawnee,29 Indianola,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,249
Shawnee,87 Washburn,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,249
Shawnee,Ward 12 Precinct 5,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,251
Shawnee,Ward 12 Precinct 8,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,252
Shawnee,48 Cheyenne,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,254
Shawnee,Ward 1 Precinct 6,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,255
Shawnee,Ward 9 Precinct 4,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,256
Shawnee,73 Meadowlark,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,257
Shawnee,80 Gaillardia,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,257
Shawnee,Ward 8 Precinct 11,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,258
Shawnee,Ward 13 Precinct 12,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,259
Shawnee,Ward 8 Precinct 3,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,260
Shawnee,Ward 9 Precinct 8,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,261
Shawnee,57 NE Monmouth,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,263
Shawnee,Ward 12 Precinct 4,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,263
Shawnee,80 Gaillardia,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,264
Shawnee,Ward 6 Precinct 9,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,264
Shawnee,14 Kiro,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,266
Shawnee,47 Kiowa,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,266
Shawnee,43 Pawnee,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,268
Shawnee,43 Pawnee,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,269
Shawnee,Ward 7 Precinct 11,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,270
Shawnee,Ward 15 Precinct 1,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,270
Shawnee,65 Wakarusa,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,272
Shawnee,9 East Silver Lake,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,275
Shawnee,Ward 12 Precinct 6,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,276
Shawnee,Ward 12 Precinct 7,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,276
Shawnee,Ward 5 Precinct 11,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,277
Shawnee,Ward 12 Precinct 20,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,278
Shawnee,36 East Soldier,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,282
Shawnee,91 Central Mission,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,285
Shawnee,39 Pottawatomie,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,288
Shawnee,Ward 10 Precinct 11,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,291
Shawnee,Ward 9 Precinct 3,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,295
Shawnee,31 East Wichita,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,295
Shawnee,Ward 5 Precinct 10,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,297
Shawnee,58 South Monmouth,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,307
Shawnee,32 Fox,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,308
Shawnee,Ward 14 Precinct 2,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,313
Shawnee,26 Iroquois,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,322
Shawnee,33 Elmont,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,323
Shawnee,Ward 8 Precinct 5,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,336
Shawnee,Ward 10 Precinct 3,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,340
Shawnee,Ward 14 Precinct 4,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,343
Shawnee,58 South Monmouth,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,347
Shawnee,Ward 14 Precinct 1,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,348
Shawnee,31 East Wichita,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,354
Shawnee,73 Meadowlark,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,361
Shawnee,33 Elmont,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,365
Shawnee,86 Sunflower,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,373
Shawnee,Ward 12 Precinct 15,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,381
Shawnee,Ward 13 Precinct 12,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,383
Shawnee,86 Sunflower,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,383
Shawnee,Ward 12 Precinct 11,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,386
Shawnee,Ward 9 Precinct 10,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,391
Shawnee,47 Kiowa,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,401
Shawnee,Ward 12 Precinct 16,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,402
Shawnee,Ward 12 Precinct 9,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,403
Shawnee,Ward 14 Precinct 4,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,403
Shawnee,Ward 6 Precinct 9,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,411
Sheridan,Adell Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Sheridan,Adell Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Sheridan,Bloomfield Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,0
Sheridan,Bloomfield Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Sheridan,Bow Creek Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Sheridan,Bow Creek Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Sheridan,East Saline,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Sheridan,Logan Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Sheridan,Parnell Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Sheridan,Prairie Dog Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Sheridan,Prairie Dog Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Sheridan,Springbrook Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Sheridan,Union Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,0
Sheridan,Union Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Sheridan,Union Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Sheridan,Valley Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Sheridan,Valley Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Sheridan,West Saline,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,0
Sheridan,West Saline,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Sheridan,West Saline,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Sheridan,Bloomfield Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,1
Sheridan,East Saline,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,1
Sheridan,Parnell Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,1
Sheridan,Solomon Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,1
Sheridan,East Saline,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,2
Sheridan,Parnell Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,2
Sheridan,Sheridan Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,2
Sheridan,Springbrook Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,2
Sheridan,Adell Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,3
Sheridan,East Kenneth,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,3
Sheridan,Logan Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,3
Sheridan,Prairie Dog Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,3
Sheridan,Solomon Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,3
Sheridan,Bow Creek Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,4
Sheridan,Logan Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,4
Sheridan,Springbrook Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,5
Sheridan,West Kenneth,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,5
Sheridan,Adell Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,6
Sheridan,Sheridan Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,7
Sheridan,Solomon Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,7
Sheridan,West Kenneth,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,10
Sheridan,East Kenneth,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,13
Sheridan,Valley Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,13
Sheridan,Bloomfield Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,14
Sheridan,Bow Creek Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,14
Sheridan,Union Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,15
Sheridan,Sheridan Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,16
Sheridan,East Saline,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,19
Sheridan,Prairie Dog Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,20
Sheridan,West Saline,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,27
Sheridan,Springbrook Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,30
Sheridan,Logan Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,33
Sheridan,Valley Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,38
Sheridan,Parnell Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,42
Sheridan,West Kenneth,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,58
Sheridan,Solomon Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,77
Sheridan,East Kenneth,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,80
Sheridan,Sheridan Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,93
Sheridan,West Kenneth,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,173
Sheridan,East Kenneth,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,262
Sherman,Goodland Ward 4 Aitrport,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,0
Sherman,Goodland Ward 4 Aitrport,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,0
Sherman,Goodland Ward 4 Aitrport,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Sherman,Goodland Ward 4 Aitrport,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Sherman,Grant Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Sherman,Iowa Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Sherman,Itasca Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Sherman,Kanorado City,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Sherman,Kanorado City,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Sherman,Lincoln Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Sherman,Llanos Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Sherman,McPherson Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Sherman,McPherson Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Sherman,Shermanville Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Sherman,Smoky Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
