County,Precinct,Race,District,Candidate,Party,Votes,VTD
MARION,Milton Township,Kansas Senate,35,"Morris, Levi  ",Democratic,21,000240
MARION,Milton Township,Kansas Senate,35,"Wilborn, Richard  ",Republican,80,000240
MARION,Moore Township,Kansas Senate,35,"Morris, Levi  ",Democratic,7,000250
MARION,Moore Township,Kansas Senate,35,"Wilborn, Richard  ",Republican,25,000250
MARION,Peabody East,Kansas Senate,35,"Morris, Levi  ",Democratic,70,000260
MARION,Peabody East,Kansas Senate,35,"Wilborn, Richard  ",Republican,117,000260
MARION,Peabody West,Kansas Senate,35,"Morris, Levi  ",Democratic,87,000270
MARION,Peabody West,Kansas Senate,35,"Wilborn, Richard  ",Republican,169,000270
MARION,Risley Township,Kansas Senate,35,"Morris, Levi  ",Democratic,17,000280
MARION,Risley Township,Kansas Senate,35,"Wilborn, Richard  ",Republican,115,000280
MARION,Summit Township,Kansas Senate,35,"Morris, Levi  ",Democratic,10,000290
MARION,Summit Township,Kansas Senate,35,"Wilborn, Richard  ",Republican,28,000290
MARION,West Branch Township,Kansas Senate,35,"Morris, Levi  ",Democratic,138,000300
MARION,West Branch Township,Kansas Senate,35,"Wilborn, Richard  ",Republican,310,000300
MARION,Wilson Township,Kansas Senate,35,"Morris, Levi  ",Democratic,18,000310
MARION,Wilson Township,Kansas Senate,35,"Wilborn, Richard  ",Republican,81,000310
MARION,Hillsboro Ward 2,Kansas Senate,35,"Morris, Levi  ",Democratic,127,900010
MARION,Hillsboro Ward 2,Kansas Senate,35,"Wilborn, Richard  ",Republican,502,900010
MARION,Hillsboro Ward 2 Exclave A,Kansas Senate,35,"Morris, Levi  ",Democratic,0,900020
MARION,Hillsboro Ward 2 Exclave A,Kansas Senate,35,"Wilborn, Richard  ",Republican,0,900020
MARSHALL,Balderson Township,Kansas Senate,1,"Henry, Jerry  ",Democratic,7,000010
MARSHALL,Balderson Township,Kansas Senate,1,"Pyle, Dennis D. ",Republican,32,000010
MARSHALL,Bigelow Township,Kansas Senate,1,"Henry, Jerry  ",Democratic,8,000020
MARSHALL,Bigelow Township,Kansas Senate,1,"Pyle, Dennis D. ",Republican,12,000020
MARSHALL,Blue Rapids City,Kansas Senate,36,"Angevine, Brian G. ",Democratic,8,000030
MARSHALL,Blue Rapids City,Kansas Senate,36,"Bowers, Elaine S. ",Republican,27,000030
MARSHALL,Blue Rapids Township,Kansas Senate,36,"Angevine, Brian G. ",Democratic,93,000040
MARSHALL,Blue Rapids Township,Kansas Senate,36,"Bowers, Elaine S. ",Republican,269,000040
MARSHALL,Center Township,Kansas Senate,1,"Henry, Jerry  ",Democratic,13,000050
MARSHALL,Center Township,Kansas Senate,1,"Pyle, Dennis D. ",Republican,49,000050
MARSHALL,Clear Fork Township,Kansas Senate,1,"Henry, Jerry  ",Democratic,7,000060
MARSHALL,Clear Fork Township,Kansas Senate,1,"Pyle, Dennis D. ",Republican,10,000060
MARSHALL,Cleveland Township,Kansas Senate,1,"Henry, Jerry  ",Democratic,21,000070
MARSHALL,Cleveland Township,Kansas Senate,1,"Pyle, Dennis D. ",Republican,31,000070
MARSHALL,Cottage Hill Township,Kansas Senate,36,"Angevine, Brian G. ",Democratic,8,000080
MARSHALL,Cottage Hill Township,Kansas Senate,36,"Bowers, Elaine S. ",Republican,50,000080
MARSHALL,East Vermillion Township,Kansas Senate,1,"Henry, Jerry  ",Democratic,94,000090
MARSHALL,East Vermillion Township,Kansas Senate,1,"Pyle, Dennis D. ",Republican,146,000090
MARSHALL,Elm Creek Township,Kansas Senate,36,"Angevine, Brian G. ",Democratic,25,000100
MARSHALL,Elm Creek Township,Kansas Senate,36,"Bowers, Elaine S. ",Republican,62,000100
MARSHALL,Herkimer Township,Kansas Senate,36,"Angevine, Brian G. ",Democratic,19,000130
MARSHALL,Herkimer Township,Kansas Senate,36,"Bowers, Elaine S. ",Republican,100,000130
MARSHALL,Lincoln Township,Kansas Senate,1,"Henry, Jerry  ",Democratic,21,000140
MARSHALL,Lincoln Township,Kansas Senate,1,"Pyle, Dennis D. ",Republican,58,000140
MARSHALL,Logan Township,Kansas Senate,36,"Angevine, Brian G. ",Democratic,32,000150
MARSHALL,Logan Township,Kansas Senate,36,"Bowers, Elaine S. ",Republican,108,000150
MARSHALL,Marysville City Ward 1,Kansas Senate,36,"Angevine, Brian G. ",Democratic,109,000160
MARSHALL,Marysville City Ward 1,Kansas Senate,36,"Bowers, Elaine S. ",Republican,310,000160
MARSHALL,Marysville City Ward 2,Kansas Senate,36,"Angevine, Brian G. ",Democratic,77,00017A
MARSHALL,Marysville City Ward 2,Kansas Senate,36,"Bowers, Elaine S. ",Republican,259,00017A
MARSHALL,Marysville City Ward 2 Exclave,Kansas Senate,36,"Angevine, Brian G. ",Democratic,0,00017B
MARSHALL,Marysville City Ward 2 Exclave,Kansas Senate,36,"Bowers, Elaine S. ",Republican,0,00017B
MARSHALL,Marysville City Ward 3,Kansas Senate,36,"Angevine, Brian G. ",Democratic,58,00018A
MARSHALL,Marysville City Ward 3,Kansas Senate,36,"Bowers, Elaine S. ",Republican,151,00018A
MARSHALL,Marysville City Ward 3 Exclave,Kansas Senate,36,"Angevine, Brian G. ",Democratic,0,00018B
MARSHALL,Marysville City Ward 3 Exclave,Kansas Senate,36,"Bowers, Elaine S. ",Republican,0,00018B
MARSHALL,Marysville City Ward 4 Part A,Kansas Senate,36,"Angevine, Brian G. ",Democratic,87,00019A
MARSHALL,Marysville City Ward 4 Part A,Kansas Senate,36,"Bowers, Elaine S. ",Republican,289,00019A
MARSHALL,Marysville City Ward 4 Part B,Kansas Senate,36,"Angevine, Brian G. ",Democratic,0,00019B
MARSHALL,Marysville City Ward 4 Part B,Kansas Senate,36,"Bowers, Elaine S. ",Republican,0,00019B
MARSHALL,Marysville City Ward 4 Part B Exclave,Kansas Senate,36,"Angevine, Brian G. ",Democratic,0,00019C
MARSHALL,Marysville City Ward 4 Part B Exclave,Kansas Senate,36,"Bowers, Elaine S. ",Republican,0,00019C
MARSHALL,Marysville Township,Kansas Senate,36,"Angevine, Brian G. ",Democratic,28,000200
MARSHALL,Marysville Township,Kansas Senate,36,"Bowers, Elaine S. ",Republican,111,000200
MARSHALL,Murray Township,Kansas Senate,1,"Henry, Jerry  ",Democratic,107,000210
MARSHALL,Murray Township,Kansas Senate,1,"Pyle, Dennis D. ",Republican,189,000210
MARSHALL,Noble Township,Kansas Senate,1,"Henry, Jerry  ",Democratic,26,000220
MARSHALL,Noble Township,Kansas Senate,1,"Pyle, Dennis D. ",Republican,72,000220
MARSHALL,Oketo Township,Kansas Senate,36,"Angevine, Brian G. ",Democratic,29,000230
MARSHALL,Oketo Township,Kansas Senate,36,"Bowers, Elaine S. ",Republican,63,000230
MARSHALL,Richland Township,Kansas Senate,1,"Henry, Jerry  ",Democratic,26,000240
MARSHALL,Richland Township,Kansas Senate,1,"Pyle, Dennis D. ",Republican,60,000240
MARSHALL,Rock Township,Kansas Senate,1,"Henry, Jerry  ",Democratic,24,000250
MARSHALL,Rock Township,Kansas Senate,1,"Pyle, Dennis D. ",Republican,49,000250
MARSHALL,St. Bridget Township,Kansas Senate,1,"Henry, Jerry  ",Democratic,30,000260
MARSHALL,St. Bridget Township,Kansas Senate,1,"Pyle, Dennis D. ",Republican,57,000260
MARSHALL,Walnut Township,Kansas Senate,36,"Angevine, Brian G. ",Democratic,9,000270
MARSHALL,Walnut Township,Kansas Senate,36,"Bowers, Elaine S. ",Republican,50,000270
MARSHALL,Waterville Township,Kansas Senate,36,"Angevine, Brian G. ",Democratic,77,000280
MARSHALL,Waterville Township,Kansas Senate,36,"Bowers, Elaine S. ",Republican,237,000280
MARSHALL,Wells Township,Kansas Senate,1,"Henry, Jerry  ",Democratic,28,000290
MARSHALL,Wells Township,Kansas Senate,1,"Pyle, Dennis D. ",Republican,43,000290
MARSHALL,West Vermillion Township,Kansas Senate,1,"Henry, Jerry  ",Democratic,81,000300
MARSHALL,West Vermillion Township,Kansas Senate,1,"Pyle, Dennis D. ",Republican,113,000300
MARSHALL,Franklin Township C1,Kansas Senate,1,"Henry, Jerry  ",Democratic,39,120020
MARSHALL,Franklin Township C1,Kansas Senate,1,"Pyle, Dennis D. ",Republican,107,120020
MARSHALL,Franklin Township C2,Kansas Senate,1,"Henry, Jerry  ",Democratic,0,120030
MARSHALL,Franklin Township C2,Kansas Senate,1,"Pyle, Dennis D. ",Republican,0,120030
MARSHALL,Guittard Township C1,Kansas Senate,1,"Henry, Jerry  ",Democratic,51,120040
MARSHALL,Guittard Township C1,Kansas Senate,1,"Pyle, Dennis D. ",Republican,128,120040
MARSHALL,Guittard Township C2,Kansas Senate,1,"Henry, Jerry  ",Democratic,0,120050
MARSHALL,Guittard Township C2,Kansas Senate,1,"Pyle, Dennis D. ",Republican,0,120050
MCPHERSON,Battle Hill Township,Kansas Senate,35,"Morris, Levi  ",Democratic,13,000010
MCPHERSON,Battle Hill Township,Kansas Senate,35,"Wilborn, Richard  ",Republican,39,000010
MCPHERSON,Bonaville Township,Kansas Senate,35,"Morris, Levi  ",Democratic,3,000020
MCPHERSON,Bonaville Township,Kansas Senate,35,"Wilborn, Richard  ",Republican,41,000020
MCPHERSON,Canton Township,Kansas Senate,35,"Morris, Levi  ",Democratic,81,000030
MCPHERSON,Canton Township,Kansas Senate,35,"Wilborn, Richard  ",Republican,296,000030
MCPHERSON,Castle Township,Kansas Senate,35,"Morris, Levi  ",Democratic,23,000040
MCPHERSON,Castle Township,Kansas Senate,35,"Wilborn, Richard  ",Republican,57,000040
MCPHERSON,Delmore Township,Kansas Senate,35,"Morris, Levi  ",Democratic,16,000050
MCPHERSON,Delmore Township,Kansas Senate,35,"Wilborn, Richard  ",Republican,66,000050
MCPHERSON,Empire Township,Kansas Senate,35,"Morris, Levi  ",Democratic,89,000060
MCPHERSON,Empire Township,Kansas Senate,35,"Wilborn, Richard  ",Republican,409,000060
MCPHERSON,Groveland Township,Kansas Senate,35,"Morris, Levi  ",Democratic,17,000070
MCPHERSON,Groveland Township,Kansas Senate,35,"Wilborn, Richard  ",Republican,80,000070
MCPHERSON,Gypsum Creek Township,Kansas Senate,35,"Morris, Levi  ",Democratic,19,000080
MCPHERSON,Gypsum Creek Township,Kansas Senate,35,"Wilborn, Richard  ",Republican,73,000080
MCPHERSON,Harper Township,Kansas Senate,35,"Morris, Levi  ",Democratic,11,000090
MCPHERSON,Harper Township,Kansas Senate,35,"Wilborn, Richard  ",Republican,69,000090
MCPHERSON,Hayes Township,Kansas Senate,35,"Morris, Levi  ",Democratic,28,000100
MCPHERSON,Hayes Township,Kansas Senate,35,"Wilborn, Richard  ",Republican,88,000100
MCPHERSON,Jackson Township,Kansas Senate,35,"Morris, Levi  ",Democratic,29,000110
MCPHERSON,Jackson Township,Kansas Senate,35,"Wilborn, Richard  ",Republican,72,000110
MCPHERSON,King City Township,Kansas Senate,35,"Morris, Levi  ",Democratic,56,000120
MCPHERSON,King City Township,Kansas Senate,35,"Wilborn, Richard  ",Republican,217,000120
MCPHERSON,Lindsborg Ward 1,Kansas Senate,35,"Morris, Levi  ",Democratic,130,000130
MCPHERSON,Lindsborg Ward 1,Kansas Senate,35,"Wilborn, Richard  ",Republican,209,000130
MCPHERSON,Lindsborg Ward 2,Kansas Senate,35,"Morris, Levi  ",Democratic,208,000140
MCPHERSON,Lindsborg Ward 2,Kansas Senate,35,"Wilborn, Richard  ",Republican,278,000140
MCPHERSON,Lindsborg Ward 3,Kansas Senate,35,"Morris, Levi  ",Democratic,145,000150
MCPHERSON,Lindsborg Ward 3,Kansas Senate,35,"Wilborn, Richard  ",Republican,231,000150
MCPHERSON,Lindsborg Ward 4,Kansas Senate,35,"Morris, Levi  ",Democratic,152,000160
MCPHERSON,Lindsborg Ward 4,Kansas Senate,35,"Wilborn, Richard  ",Republican,233,000160
MCPHERSON,Little Valley Township,Kansas Senate,35,"Morris, Levi  ",Democratic,29,000170
MCPHERSON,Little Valley Township,Kansas Senate,35,"Wilborn, Richard  ",Republican,178,000170
MCPHERSON,Lone Tree Township,Kansas Senate,35,"Morris, Levi  ",Democratic,23,000180
MCPHERSON,Lone Tree Township,Kansas Senate,35,"Wilborn, Richard  ",Republican,73,000180
MCPHERSON,Marquette Township,Kansas Senate,35,"Morris, Levi  ",Democratic,103,000190
MCPHERSON,Marquette Township,Kansas Senate,35,"Wilborn, Richard  ",Republican,258,000190
MCPHERSON,McPherson Township,Kansas Senate,35,"Morris, Levi  ",Democratic,72,000200
MCPHERSON,McPherson Township,Kansas Senate,35,"Wilborn, Richard  ",Republican,211,000200
MCPHERSON,Meridian Township,Kansas Senate,35,"Morris, Levi  ",Democratic,20,000290
MCPHERSON,Meridian Township,Kansas Senate,35,"Wilborn, Richard  ",Republican,104,000290
MCPHERSON,Mound Township,Kansas Senate,35,"Morris, Levi  ",Democratic,242,000300
MCPHERSON,Mound Township,Kansas Senate,35,"Wilborn, Richard  ",Republican,579,000300
MCPHERSON,New Gottland Township,Kansas Senate,35,"Morris, Levi  ",Democratic,35,000310
MCPHERSON,New Gottland Township,Kansas Senate,35,"Wilborn, Richard  ",Republican,223,000310
MCPHERSON,Smoky Hill Township,Kansas Senate,35,"Morris, Levi  ",Democratic,46,000320
MCPHERSON,Smoky Hill Township,Kansas Senate,35,"Wilborn, Richard  ",Republican,134,000320
MCPHERSON,South Sharps Creek Township,Kansas Senate,35,"Morris, Levi  ",Democratic,6,000330
MCPHERSON,South Sharps Creek Township,Kansas Senate,35,"Wilborn, Richard  ",Republican,39,000330
MCPHERSON,Spring Valley Township,Kansas Senate,35,"Morris, Levi  ",Democratic,25,000340
MCPHERSON,Spring Valley Township,Kansas Senate,35,"Wilborn, Richard  ",Republican,122,000340
MCPHERSON,Superior Township,Kansas Senate,35,"Morris, Levi  ",Democratic,121,000350
MCPHERSON,Superior Township,Kansas Senate,35,"Wilborn, Richard  ",Republican,620,000350
MCPHERSON,Turkey Creek Township,Kansas Senate,35,"Morris, Levi  ",Democratic,30,000360
MCPHERSON,Turkey Creek Township,Kansas Senate,35,"Wilborn, Richard  ",Republican,110,000360
MCPHERSON,Union Township,Kansas Senate,35,"Morris, Levi  ",Democratic,21,000370
MCPHERSON,Union Township,Kansas Senate,35,"Wilborn, Richard  ",Republican,75,000370
MCPHERSON,McPherson Ward 2,Kansas Senate,35,"Morris, Levi  ",Democratic,235,900020
MCPHERSON,McPherson Ward 2,Kansas Senate,35,"Wilborn, Richard  ",Republican,695,900020
MCPHERSON,McPherson Ward 3 Part A,Kansas Senate,35,"Morris, Levi  ",Democratic,135,900030
MCPHERSON,McPherson Ward 3 Part A,Kansas Senate,35,"Wilborn, Richard  ",Republican,398,900030
MCPHERSON,McPherson Ward 4 Precinct 1 Part A,Kansas Senate,35,"Morris, Levi  ",Democratic,284,900040
MCPHERSON,McPherson Ward 4 Precinct 1 Part A,Kansas Senate,35,"Wilborn, Richard  ",Republican,889,900040
MCPHERSON,McPherson Ward 1 Exclave,Kansas Senate,35,"Morris, Levi  ",Democratic,822,900050
MCPHERSON,McPherson Ward 1 Exclave,Kansas Senate,35,"Wilborn, Richard  ",Republican,2153,900050
MEADE,Cimarron Township,Kansas Senate,38,"Rodriguez, Miguel Angel ",Democratic,7,000010
MEADE,Cimarron Township,Kansas Senate,38,"Estes, Bud  ",Republican,24,000010
MEADE,Crooked Creek Township,Kansas Senate,38,"Rodriguez, Miguel Angel ",Democratic,4,000020
MEADE,Crooked Creek Township,Kansas Senate,38,"Estes, Bud  ",Republican,47,000020
MEADE,Fowler Township,Kansas Senate,38,"Rodriguez, Miguel Angel ",Democratic,36,000030
MEADE,Fowler Township,Kansas Senate,38,"Estes, Bud  ",Republican,220,000030
MEADE,Logan Township,Kansas Senate,38,"Rodriguez, Miguel Angel ",Democratic,8,000040
MEADE,Logan Township,Kansas Senate,38,"Estes, Bud  ",Republican,49,000040
MEADE,Meade Center Township,Kansas Senate,38,"Rodriguez, Miguel Angel ",Democratic,102,000050
MEADE,Meade Center Township,Kansas Senate,38,"Estes, Bud  ",Republican,740,000050
MEADE,Mertilla Township,Kansas Senate,38,"Rodriguez, Miguel Angel ",Democratic,3,000060
MEADE,Mertilla Township,Kansas Senate,38,"Estes, Bud  ",Republican,46,000060
MEADE,Odee Township,Kansas Senate,38,"Rodriguez, Miguel Angel ",Democratic,1,000070
MEADE,Odee Township,Kansas Senate,38,"Estes, Bud  ",Republican,14,000070
MEADE,Sand Creek Township,Kansas Senate,38,"Rodriguez, Miguel Angel ",Democratic,0,000080
MEADE,Sand Creek Township,Kansas Senate,38,"Estes, Bud  ",Republican,20,000080
MEADE,West Plains Township,Kansas Senate,38,"Rodriguez, Miguel Angel ",Democratic,72,000090
MEADE,West Plains Township,Kansas Senate,38,"Estes, Bud  ",Republican,291,000090
MIAMI,East Valley Township,Kansas Senate,12,"Johnston, Christopher B. ",Democratic,60,000020
MIAMI,East Valley Township,Kansas Senate,12,"Tyson, Caryn  ",Republican,162,000020
MIAMI,Miami Township,Kansas Senate,12,"Johnston, Christopher B. ",Democratic,74,000050
MIAMI,Miami Township,Kansas Senate,12,"Tyson, Caryn  ",Republican,186,000050
MIAMI,Mound Township,Kansas Senate,12,"Johnston, Christopher B. ",Democratic,93,000060
MIAMI,Mound Township,Kansas Senate,12,"Tyson, Caryn  ",Republican,217,000060
MIAMI,North Wea Township,Kansas Senate,37,"King, Kevin  ",Democratic,76,000080
MIAMI,North Wea Township,Kansas Senate,37,"Baumgardner, Molly  ",Republican,288,000080
MIAMI,Osage Township,Kansas Senate,12,"Johnston, Christopher B. ",Democratic,86,000090
MIAMI,Osage Township,Kansas Senate,12,"Tyson, Caryn  ",Republican,186,000090
MIAMI,Osawatomie Township,Kansas Senate,12,"Johnston, Christopher B. ",Democratic,79,000100
MIAMI,Osawatomie Township,Kansas Senate,12,"Tyson, Caryn  ",Republican,224,000100
MIAMI,Osawatomie Ward 2,Kansas Senate,12,"Johnston, Christopher B. ",Democratic,103,00012A
MIAMI,Osawatomie Ward 2,Kansas Senate,12,"Tyson, Caryn  ",Republican,232,00012A
MIAMI,Osawatomie Ward 3,Kansas Senate,12,"Johnston, Christopher B. ",Democratic,124,00013A
MIAMI,Osawatomie Ward 3,Kansas Senate,12,"Tyson, Caryn  ",Republican,207,00013A
MIAMI,Osawatomie Ward 4,Kansas Senate,12,"Johnston, Christopher B. ",Democratic,80,000140
MIAMI,Osawatomie Ward 4,Kansas Senate,12,"Tyson, Caryn  ",Republican,148,000140
MIAMI,Paola Ward 1,Kansas Senate,37,"King, Kevin  ",Democratic,178,00016A
MIAMI,Paola Ward 1,Kansas Senate,37,"Baumgardner, Molly  ",Republican,379,00016A
MIAMI,Paola Ward 2,Kansas Senate,37,"King, Kevin  ",Democratic,162,000170
MIAMI,Paola Ward 2,Kansas Senate,37,"Baumgardner, Molly  ",Republican,315,000170
MIAMI,Paola Ward 3,Kansas Senate,37,"King, Kevin  ",Democratic,159,00018A
MIAMI,Paola Ward 3,Kansas Senate,37,"Baumgardner, Molly  ",Republican,359,00018A
MIAMI,Paola Ward 4,Kansas Senate,37,"King, Kevin  ",Democratic,215,00019A
MIAMI,Paola Ward 4,Kansas Senate,37,"Baumgardner, Molly  ",Republican,428,00019A
MIAMI,Richland Township,Kansas Senate,37,"King, Kevin  ",Democratic,267,000200
MIAMI,Richland Township,Kansas Senate,37,"Baumgardner, Molly  ",Republican,814,000200
MIAMI,South Wea Township,Kansas Senate,37,"King, Kevin  ",Democratic,125,000220
MIAMI,South Wea Township,Kansas Senate,37,"Baumgardner, Molly  ",Republican,627,000220
MIAMI,Spring Hill City Precinct 01,Kansas Senate,37,"King, Kevin  ",Democratic,214,00023A
MIAMI,Spring Hill City Precinct 01,Kansas Senate,37,"Baumgardner, Molly  ",Republican,551,00023A
MIAMI,Spring Hill City Exclave B,Kansas Senate,37,"King, Kevin  ",Democratic,64,00023C
MIAMI,Spring Hill City Exclave B,Kansas Senate,37,"Baumgardner, Molly  ",Republican,130,00023C
MIAMI,Spring Hill City Exclave C,Kansas Senate,37,"King, Kevin  ",Democratic,154,00023D
MIAMI,Spring Hill City Exclave C,Kansas Senate,37,"Baumgardner, Molly  ",Republican,335,00023D
MIAMI,Stanton Township,Kansas Senate,37,"King, Kevin  ",Democratic,118,000240
MIAMI,Stanton Township,Kansas Senate,37,"Baumgardner, Molly  ",Republican,316,000240
MIAMI,Sugar Creek Township,Kansas Senate,12,"Johnston, Christopher B. ",Democratic,46,000250
MIAMI,Sugar Creek Township,Kansas Senate,12,"Tyson, Caryn  ",Republican,188,000250
MIAMI,Ten Mile Township,Kansas Senate,37,"King, Kevin  ",Democratic,184,000260
MIAMI,Ten Mile Township,Kansas Senate,37,"Baumgardner, Molly  ",Republican,606,000260
MIAMI,West Middle Creek Township,Kansas Senate,37,"King, Kevin  ",Democratic,88,000270
MIAMI,West Middle Creek Township,Kansas Senate,37,"Baumgardner, Molly  ",Republican,314,000270
MIAMI,East Middle Creek Township C2,Kansas Senate,37,"King, Kevin  ",Democratic,34,120020
MIAMI,East Middle Creek Township C2,Kansas Senate,37,"Baumgardner, Molly  ",Republican,99,120020
MIAMI,East Middle Creek Township C3,Kansas Senate,37,"King, Kevin  ",Democratic,109,120030
MIAMI,East Middle Creek Township C3,Kansas Senate,37,"Baumgardner, Molly  ",Republican,363,120030
MIAMI,North Marysville Township C2,Kansas Senate,37,"King, Kevin  ",Democratic,32,120040
MIAMI,North Marysville Township C2,Kansas Senate,37,"Baumgardner, Molly  ",Republican,116,120040
MIAMI,Osawatomie Ward 1 H5,Kansas Senate,12,"Johnston, Christopher B. ",Democratic,78,120060
MIAMI,Osawatomie Ward 1 H5,Kansas Senate,12,"Tyson, Caryn  ",Republican,142,120060
MIAMI,South Marysville Township C2,Kansas Senate,37,"King, Kevin  ",Democratic,185,120080
MIAMI,South Marysville Township C2,Kansas Senate,37,"Baumgardner, Molly  ",Republican,519,120080
MIAMI,South Marysville Township C3,Kansas Senate,37,"King, Kevin  ",Democratic,5,120090
MIAMI,South Marysville Township C3,Kansas Senate,37,"Baumgardner, Molly  ",Republican,10,120090
MIAMI,West Valley Township H5,Kansas Senate,37,"King, Kevin  ",Democratic,33,120100
MIAMI,West Valley Township H5,Kansas Senate,37,"Baumgardner, Molly  ",Republican,94,120100
MIAMI,West Valley Township H6,Kansas Senate,37,"King, Kevin  ",Democratic,45,120110
MIAMI,West Valley Township H6,Kansas Senate,37,"Baumgardner, Molly  ",Republican,90,120110
MIAMI,Louisburg Ward 1,Kansas Senate,37,"King, Kevin  ",Democratic,109,140010
MIAMI,Louisburg Ward 1,Kansas Senate,37,"Baumgardner, Molly  ",Republican,258,140010
MIAMI,Louisburg Ward 2,Kansas Senate,37,"King, Kevin  ",Democratic,140,140020
MIAMI,Louisburg Ward 2,Kansas Senate,37,"Baumgardner, Molly  ",Republican,374,140020
MIAMI,Louisburg Ward 3,Kansas Senate,37,"King, Kevin  ",Democratic,134,140030
MIAMI,Louisburg Ward 3,Kansas Senate,37,"Baumgardner, Molly  ",Republican,391,140030
MIAMI,Louisburg Ward 4,Kansas Senate,37,"King, Kevin  ",Democratic,107,140040
MIAMI,Louisburg Ward 4,Kansas Senate,37,"Baumgardner, Molly  ",Republican,388,140040
MIAMI,North Paola Township,Kansas Senate,37,"King, Kevin  ",Democratic,58,200010
MIAMI,North Paola Township,Kansas Senate,37,"Baumgardner, Molly  ",Republican,170,200010
MIAMI,South Paola Township,Kansas Senate,37,"King, Kevin  ",Democratic,31,200020
MIAMI,South Paola Township,Kansas Senate,37,"Baumgardner, Molly  ",Republican,102,200020
MIAMI,West Valley Township Exclave,Kansas Senate,12,"Johnston, Christopher B. ",Democratic,70,900120
MIAMI,West Valley Township Exclave,Kansas Senate,12,"Tyson, Caryn  ",Republican,144,900120
MIAMI,North Paola Township Part 1,Kansas Senate,37,"King, Kevin  ",Democratic,0,900140
MIAMI,North Paola Township Part 1,Kansas Senate,37,"Baumgardner, Molly  ",Republican,13,900140
MIAMI,North Paola Township Part 2,Kansas Senate,37,"King, Kevin  ",Democratic,18,900150
MIAMI,North Paola Township Part 2,Kansas Senate,37,"Baumgardner, Molly  ",Republican,69,900150
MIAMI,South Paola Township Part 2,Kansas Senate,37,"King, Kevin  ",Democratic,30,900180
MIAMI,South Paola Township Part 2,Kansas Senate,37,"Baumgardner, Molly  ",Republican,66,900180
MITCHELL,Asherville Township,Kansas Senate,36,"Angevine, Brian G. ",Democratic,6,000010
MITCHELL,Asherville Township,Kansas Senate,36,"Bowers, Elaine S. ",Republican,44,000010
MITCHELL,Beloit City Ward 1,Kansas Senate,36,"Angevine, Brian G. ",Democratic,26,000020
MITCHELL,Beloit City Ward 1,Kansas Senate,36,"Bowers, Elaine S. ",Republican,238,000020
MITCHELL,Beloit City Ward 2,Kansas Senate,36,"Angevine, Brian G. ",Democratic,51,000030
MITCHELL,Beloit City Ward 2,Kansas Senate,36,"Bowers, Elaine S. ",Republican,413,000030
MITCHELL,Beloit City Ward 3,Kansas Senate,36,"Angevine, Brian G. ",Democratic,48,000040
MITCHELL,Beloit City Ward 3,Kansas Senate,36,"Bowers, Elaine S. ",Republican,406,000040
MITCHELL,Beloit City Ward 4,Kansas Senate,36,"Angevine, Brian G. ",Democratic,38,000050
MITCHELL,Beloit City Ward 4,Kansas Senate,36,"Bowers, Elaine S. ",Republican,346,000050
MITCHELL,Beloit Township,Kansas Senate,36,"Angevine, Brian G. ",Democratic,6,00006A
MITCHELL,Beloit Township,Kansas Senate,36,"Bowers, Elaine S. ",Republican,111,00006A
MITCHELL,Beloit Township Enclave A,Kansas Senate,36,"Angevine, Brian G. ",Democratic,0,00006B
MITCHELL,Beloit Township Enclave A,Kansas Senate,36,"Bowers, Elaine S. ",Republican,0,00006B
MITCHELL,Beloit Township Enclave B,Kansas Senate,36,"Angevine, Brian G. ",Democratic,0,00006C
MITCHELL,Beloit Township Enclave B,Kansas Senate,36,"Bowers, Elaine S. ",Republican,0,00006C
MITCHELL,Beloit Township Enclave C,Kansas Senate,36,"Angevine, Brian G. ",Democratic,0,00006D
MITCHELL,Beloit Township Enclave C,Kansas Senate,36,"Bowers, Elaine S. ",Republican,0,00006D
MITCHELL,Bloomfield Township,Kansas Senate,36,"Angevine, Brian G. ",Democratic,6,000070
MITCHELL,Bloomfield Township,Kansas Senate,36,"Bowers, Elaine S. ",Republican,36,000070
MITCHELL,Blue Hill Township,Kansas Senate,36,"Angevine, Brian G. ",Democratic,2,000080
MITCHELL,Blue Hill Township,Kansas Senate,36,"Bowers, Elaine S. ",Republican,19,000080
MITCHELL,Carr Creek Township,Kansas Senate,36,"Angevine, Brian G. ",Democratic,0,000090
MITCHELL,Carr Creek Township,Kansas Senate,36,"Bowers, Elaine S. ",Republican,13,000090
MITCHELL,Cawker City,Kansas Senate,36,"Angevine, Brian G. ",Democratic,0,000100
MITCHELL,Cawker City,Kansas Senate,36,"Bowers, Elaine S. ",Republican,0,000100
MITCHELL,Cawker Township,Kansas Senate,36,"Angevine, Brian G. ",Democratic,26,000110
MITCHELL,Cawker Township,Kansas Senate,36,"Bowers, Elaine S. ",Republican,214,000110
MITCHELL,Center Township,Kansas Senate,36,"Angevine, Brian G. ",Democratic,0,000120
MITCHELL,Center Township,Kansas Senate,36,"Bowers, Elaine S. ",Republican,16,000120
MITCHELL,Custer Township,Kansas Senate,36,"Angevine, Brian G. ",Democratic,10,000130
MITCHELL,Custer Township,Kansas Senate,36,"Bowers, Elaine S. ",Republican,56,000130
MITCHELL,Eureka Township,Kansas Senate,36,"Angevine, Brian G. ",Democratic,2,000140
MITCHELL,Eureka Township,Kansas Senate,36,"Bowers, Elaine S. ",Republican,13,000140
