County,Precinct,Race,District,Candidate,Party,Votes,VTD
BROWN,Hiawatha City Ward 2,Kansas House of Representatives,62,"Garber, Randy  ",Republican,465,000030
BROWN,Hiawatha City Ward 3,Kansas House of Representatives,62,"Garber, Randy  ",Republican,404,00004A
BROWN,Hiawatha City Ward 3 Exclave,Kansas House of Representatives,62,"Garber, Randy  ",Republican,0,00004B
BROWN,Hiawatha City Ward 4,Kansas House of Representatives,62,"Garber, Randy  ",Republican,67,00005A
BROWN,Hiawatha City Ward 4 Exclave Club,Kansas House of Representatives,62,"Garber, Randy  ",Republican,0,00005B
BROWN,Hiawatha Township,Kansas House of Representatives,62,"Garber, Randy  ",Republican,289,000060
BROWN,Horton Ward 1,Kansas House of Representatives,62,"Garber, Randy  ",Republican,209,000070
BROWN,Horton Ward 2,Kansas House of Representatives,62,"Garber, Randy  ",Republican,163,000080
BROWN,Horton Ward 3,Kansas House of Representatives,62,"Garber, Randy  ",Republican,110,00009A
BROWN,Horton Ward 3 Exclave A,Kansas House of Representatives,62,"Garber, Randy  ",Republican,0,00009B
BROWN,Horton Ward 3 Exclave B,Kansas House of Representatives,62,"Garber, Randy  ",Republican,0,00009C
BROWN,Irving Township,Kansas House of Representatives,62,"Garber, Randy  ",Republican,120,000100
BROWN,Mission Township,Kansas House of Representatives,62,"Garber, Randy  ",Republican,271,000110
BROWN,Morrill Township,Kansas House of Representatives,62,"Garber, Randy  ",Republican,192,000120
BROWN,Padonia Township,Kansas House of Representatives,62,"Garber, Randy  ",Republican,83,000130
BROWN,Powhattan Township,Kansas House of Representatives,62,"Garber, Randy  ",Republican,199,000140
BROWN,Reserve Township,Kansas House of Representatives,62,"Garber, Randy  ",Republican,57,000150
BROWN,Robinson Township,Kansas House of Representatives,62,"Garber, Randy  ",Republican,165,000160
BROWN,Sabetha Ward 1 Part A,Kansas House of Representatives,62,"Garber, Randy  ",Republican,0,00017A
BROWN,Sabetha Ward 1 Part B,Kansas House of Representatives,62,"Garber, Randy  ",Republican,0,00017B
BROWN,Sabetha Ward 4 Part A,Kansas House of Representatives,62,"Garber, Randy  ",Republican,0,00018A
BROWN,Sabetha Ward 4 Part B,Kansas House of Representatives,62,"Garber, Randy  ",Republican,0,00018B
BROWN,Sabetha Ward 5,Kansas House of Representatives,62,"Garber, Randy  ",Republican,0,000190
BROWN,Walnut Township,Kansas House of Representatives,62,"Garber, Randy  ",Republican,237,000200
BROWN,Washington Township,Kansas House of Representatives,62,"Garber, Randy  ",Republican,208,000210
BROWN,Sabetha Ward 1 Part 1 Exclave,Kansas House of Representatives,62,"Garber, Randy  ",Republican,0,900010
BUTLER,Andover Ward 01,Kansas House of Representatives,99,"Humphries, Susan  ",Republican,2237,00001A
BUTLER,Andover Exclave A,Kansas House of Representatives,99,"Humphries, Susan  ",Republican,0,00001L
BUTLER,Andover Exclave C,Kansas House of Representatives,99,"Humphries, Susan  ",Republican,0,00001N
BUTLER,Andover Exclave D Sewage Plant,Kansas House of Representatives,99,"Humphries, Susan  ",Republican,0,00001O
BUTLER,Augusta City Ward 1,Kansas House of Representatives,77,"Williams, Kristey S. ",Republican,696,00002A
BUTLER,Augusta City Ward 1 Exclave A,Kansas House of Representatives,77,"Williams, Kristey S. ",Republican,0,00002B
BUTLER,Augusta City Ward 1 Exclave B,Kansas House of Representatives,77,"Williams, Kristey S. ",Republican,0,00002C
BUTLER,Augusta City Ward 2,Kansas House of Representatives,77,"Williams, Kristey S. ",Republican,540,000030
BUTLER,Augusta City Ward 3,Kansas House of Representatives,77,"Williams, Kristey S. ",Republican,976,00004A
BUTLER,Augusta City Ward 3 Exclave,Kansas House of Representatives,77,"Williams, Kristey S. ",Republican,0,00004B
BUTLER,Augusta City Ward 4,Kansas House of Representatives,77,"Williams, Kristey S. ",Republican,922,000050
BUTLER,Benton Township / City,Kansas House of Representatives,85,"Beamer, Patty  ",Democratic,328,000070
BUTLER,Benton Township / City,Kansas House of Representatives,85,"Weber, Chuck  ",Republican,860,000070
BUTLER,Bloomington Township,Kansas House of Representatives,12,"Schodorf, Jean Kurtis ",Democratic,68,000080
BUTLER,Bloomington Township,Kansas House of Representatives,12,"Blex, Doug  ",Republican,167,000080
BUTLER,Bruno Township Enclave B,Kansas House of Representatives,99,"Humphries, Susan  ",Republican,0,00009C
BUTLER,Bruno Township Enclave D Part A,Kansas House of Representatives,99,"Humphries, Susan  ",Republican,0,00009E
BUTLER,Bruno Township Enclave D Part B,Kansas House of Representatives,99,"Humphries, Susan  ",Republican,0,00009F
BUTLER,Bruno Township Enclave D Part C,Kansas House of Representatives,99,"Humphries, Susan  ",Republican,0,00009G
BUTLER,Bruno Township Enclave D Part D,Kansas House of Representatives,99,"Humphries, Susan  ",Republican,0,00009H
BUTLER,Bruno Township Enclave D Part E,Kansas House of Representatives,99,"Humphries, Susan  ",Republican,0,00009I
BUTLER,Bruno Township Enclave C,Kansas House of Representatives,99,"Humphries, Susan  ",Republican,0,000090
BUTLER,Sycamore/Cassoday,Kansas House of Representatives,75,"Good, Mary Martha ",Republican,141,000100
BUTLER,Clay Township,Kansas House of Representatives,12,"Schodorf, Jean Kurtis ",Democratic,11,000110
BUTLER,Clay Township,Kansas House of Representatives,12,"Blex, Doug  ",Republican,30,000110
BUTLER,Clifford Township,Kansas House of Representatives,75,"Good, Mary Martha ",Republican,99,000120
BUTLER,Douglass Township/City,Kansas House of Representatives,77,"Williams, Kristey S. ",Republican,717,000130
BUTLER,El Dorado Ward 1 Precinct 1,Kansas House of Representatives,75,"Good, Mary Martha ",Republican,1425,00014A
BUTLER,El Dorado Ward 1 Precinct 2,Kansas House of Representatives,75,"Good, Mary Martha ",Republican,0,00015A
BUTLER,El Dorado Ward 2 Precinct 1,Kansas House of Representatives,75,"Good, Mary Martha ",Republican,1220,00016A
BUTLER,El Dorado Ward 2 Precinct 1 Exclave A,Kansas House of Representatives,75,"Good, Mary Martha ",Republican,0,00016B
BUTLER,El Dorado Ward 2 Precinct 1 Exclave B,Kansas House of Representatives,75,"Good, Mary Martha ",Republican,0,00016C
BUTLER,El Dorado Ward 2 Precinct 2,Kansas House of Representatives,75,"Good, Mary Martha ",Republican,0,000170
BUTLER,El Dorado Ward 2 Precinct 3,Kansas House of Representatives,75,"Good, Mary Martha ",Republican,0,000180
BUTLER,El Dorado Ward 3 Precinct 1,Kansas House of Representatives,75,"Good, Mary Martha ",Republican,893,000190
BUTLER,El Dorado Ward 3 Precinct 2,Kansas House of Representatives,75,"Good, Mary Martha ",Republican,0,000200
BUTLER,El Dorado Ward 3 Precinct 3,Kansas House of Representatives,75,"Good, Mary Martha ",Republican,0,000210
BUTLER,El Dorado Ward 4 Precinct 1,Kansas House of Representatives,75,"Good, Mary Martha ",Republican,712,000220
BUTLER,El Dorado Ward 4 Precinct 2,Kansas House of Representatives,75,"Good, Mary Martha ",Republican,0,00023A
BUTLER,El Dorado Ward 4 Precinct 3,Kansas House of Representatives,75,"Good, Mary Martha ",Republican,0,00023B
BUTLER,Fairmount Township/Elbing,Kansas House of Representatives,75,"Good, Mary Martha ",Republican,253,000240
BUTLER,Fairview Township,Kansas House of Representatives,75,"Good, Mary Martha ",Republican,234,000250
BUTLER,Glencoe Township,Kansas House of Representatives,12,"Schodorf, Jean Kurtis ",Democratic,34,000260
BUTLER,Glencoe Township,Kansas House of Representatives,12,"Blex, Doug  ",Republican,57,000260
BUTLER,Hickory Township,Kansas House of Representatives,12,"Schodorf, Jean Kurtis ",Democratic,12,000270
BUTLER,Hickory Township,Kansas House of Representatives,12,"Blex, Doug  ",Republican,33,000270
BUTLER,Lincoln Township,Kansas House of Representatives,75,"Good, Mary Martha ",Republican,111,000280
BUTLER,Little Walnut Township/Leon,Kansas House of Representatives,12,"Schodorf, Jean Kurtis ",Democratic,146,000290
BUTLER,Little Walnut Township/Leon,Kansas House of Representatives,12,"Blex, Doug  ",Republican,223,000290
BUTLER,El Dorado Ward 4 Precinct 3 Exclave A,Kansas House of Representatives,75,"Good, Mary Martha ",Republican,0,00030A
BUTLER,Logan Township,Kansas House of Representatives,12,"Schodorf, Jean Kurtis ",Democratic,22,000300
BUTLER,Logan Township,Kansas House of Representatives,12,"Blex, Doug  ",Republican,34,000300
BUTLER,Murdock Township,Kansas House of Representatives,75,"Good, Mary Martha ",Republican,191,000320
BUTLER,El Dorado Township West,Kansas House of Representatives,75,"Good, Mary Martha ",Republican,234,000330
BUTLER,Pleasant Township,Kansas House of Representatives,77,"Williams, Kristey S. ",Republican,1927,000340
BUTLER,Plum Grove Township/Potwin,Kansas House of Representatives,75,"Good, Mary Martha ",Republican,201,000350
BUTLER,Prospect Township,Kansas House of Representatives,75,"Good, Mary Martha ",Republican,492,000360
BUTLER,Rock Creek Township,Kansas House of Representatives,12,"Schodorf, Jean Kurtis ",Democratic,33,000380
BUTLER,Rock Creek Township,Kansas House of Representatives,12,"Blex, Doug  ",Republican,102,000380
BUTLER,Rosalia Township,Kansas House of Representatives,12,"Schodorf, Jean Kurtis ",Democratic,67,000390
BUTLER,Rosalia Township,Kansas House of Representatives,12,"Blex, Doug  ",Republican,189,000390
BUTLER,Spring Township,Kansas House of Representatives,12,"Schodorf, Jean Kurtis ",Democratic,244,000410
BUTLER,Spring Township,Kansas House of Representatives,12,"Blex, Doug  ",Republican,457,000410
BUTLER,Towanda Township/City,Kansas House of Representatives,75,"Good, Mary Martha ",Republican,1089,000430
BUTLER,Union Township / Latham,Kansas House of Representatives,12,"Schodorf, Jean Kurtis ",Democratic,21,000440
BUTLER,Union Township / Latham,Kansas House of Representatives,12,"Blex, Doug  ",Republican,50,000440
BUTLER,Walnut Township,Kansas House of Representatives,77,"Williams, Kristey S. ",Republican,284,000450
BUTLER,Augusta Township S14,Kansas House of Representatives,77,"Williams, Kristey S. ",Republican,152,120040
BUTLER,Augusta Township S16,Kansas House of Representatives,77,"Williams, Kristey S. ",Republican,388,120050
BUTLER,Whitewater / Milton Township H72,Kansas House of Representatives,72,"Hodge, Tim  ",Democratic,91,120080
BUTLER,Whitewater / Milton Township H72,Kansas House of Representatives,72,"Rhoades, Marc  ",Republican,241,120080
BUTLER,Whitewater / Milton Township H75,Kansas House of Representatives,75,"Good, Mary Martha ",Republican,173,120090
BUTLER,Andover Ward 02,Kansas House of Representatives,99,"Humphries, Susan  ",Republican,1445,140010
BUTLER,Andover Ward 03,Kansas House of Representatives,99,"Humphries, Susan  ",Republican,838,140020
BUTLER,Andover Ward 04,Kansas House of Representatives,77,"Williams, Kristey S. ",Republican,110,140030
BUTLER,Bruno Township North H77,Kansas House of Representatives,77,"Williams, Kristey S. ",Republican,496,140040
BUTLER,Bruno Township North H99,Kansas House of Representatives,99,"Humphries, Susan  ",Republican,288,140050
BUTLER,Bruno Township South H77,Kansas House of Representatives,77,"Williams, Kristey S. ",Republican,111,140060
BUTLER,Bruno Township South H99,Kansas House of Representatives,99,"Humphries, Susan  ",Republican,132,140070
BUTLER,El Dorado Township East,Kansas House of Representatives,75,"Good, Mary Martha ",Republican,79,140080
BUTLER,Rose Hill City,Kansas House of Representatives,77,"Williams, Kristey S. ",Republican,0,200010
BUTLER,Richland Township,Kansas House of Representatives,77,"Williams, Kristey S. ",Republican,984,200020
BUTLER,Richland Township H77,Kansas House of Representatives,77,"Williams, Kristey S. ",Republican,0,800040
BUTLER,Chelsea Township,Kansas House of Representatives,75,"Good, Mary Martha ",Republican,103,800050
BUTLER,Andover Sewage Plant,Kansas House of Representatives,99,"Humphries, Susan  ",Republican,0,800060
BUTLER,Augusta City Ward 1 Exclave C,Kansas House of Representatives,77,"Williams, Kristey S. ",Republican,0,80010A
BUTLER,Augusta City Ward 1 Exclave D,Kansas House of Representatives,77,"Williams, Kristey S. ",Republican,0,80010B
BUTLER,El Dorado Ward 1 Precinct 2 Exclave A,Kansas House of Representatives,75,"Good, Mary Martha ",Republican,0,80020A
BUTLER,El Dorado City Ward 1 Precinct 2 Exclave B,Kansas House of Representatives,75,"Good, Mary Martha ",Republican,0,80020B
BUTLER,El Dorado City Ward 4 Precinct 3 375,Kansas House of Representatives,75,"Good, Mary Martha ",Republican,0,80030B
BUTLER,El Dorado Ward 4 Precinct 3 Exclave C,Kansas House of Representatives,75,"Good, Mary Martha ",Republican,0,80030C
BUTLER,El Dorado Ward 4 Precinct 3 Exclave D,Kansas House of Representatives,75,"Good, Mary Martha ",Republican,0,80030D
BUTLER,Richland Township H77 Exclave A,Kansas House of Representatives,77,"Williams, Kristey S. ",Republican,0,80040A
BUTLER,Richland Township H77 Exclave B,Kansas House of Representatives,77,"Williams, Kristey S. ",Republican,0,80040B
BUTLER,Rose Hill City Exclave A,Kansas House of Representatives,77,"Williams, Kristey S. ",Republican,0,80070A
BUTLER,Rose Hill City Exclave B,Kansas House of Representatives,77,"Williams, Kristey S. ",Republican,0,80070B
BUTLER,Rose Hill City Exclave C,Kansas House of Representatives,77,"Williams, Kristey S. ",Republican,0,80070C
BUTLER,Rose Hill City Exclave D,Kansas House of Representatives,77,"Williams, Kristey S. ",Republican,0,80070D
BUTLER,Rose Hill City Exclave E,Kansas House of Representatives,77,"Williams, Kristey S. ",Republican,0,80070E
BUTLER,Rose Hill City Exclave F,Kansas House of Representatives,77,"Williams, Kristey S. ",Republican,0,80070F
BUTLER,El Dorado Ward 4 Precinct 1 Exclave A,Kansas House of Representatives,75,"Good, Mary Martha ",Republican,0,90000A
CHASE,Bazaar Township,Kansas House of Representatives,68,"Blevins, Laura  ",Democratic,3,000010
CHASE,Bazaar Township,Kansas House of Representatives,68,"Baker, Dave  ",Republican,51,000010
CHASE,Cedar Township,Kansas House of Representatives,68,"Blevins, Laura  ",Democratic,14,000020
CHASE,Cedar Township,Kansas House of Representatives,68,"Baker, Dave  ",Republican,32,000020
CHASE,Cottonwood Township,Kansas House of Representatives,68,"Blevins, Laura  ",Democratic,22,000030
CHASE,Cottonwood Township,Kansas House of Representatives,68,"Baker, Dave  ",Republican,50,000030
CHASE,Diamond Township,Kansas House of Representatives,68,"Blevins, Laura  ",Democratic,21,000040
CHASE,Diamond Township,Kansas House of Representatives,68,"Baker, Dave  ",Republican,102,000040
CHASE,East Falls Township,Kansas House of Representatives,68,"Blevins, Laura  ",Democratic,30,000050
CHASE,East Falls Township,Kansas House of Representatives,68,"Baker, Dave  ",Republican,189,000050
CHASE,East Strong Township,Kansas House of Representatives,68,"Blevins, Laura  ",Democratic,54,000060
CHASE,East Strong Township,Kansas House of Representatives,68,"Baker, Dave  ",Republican,163,000060
CHASE,Homestead Township,Kansas House of Representatives,68,"Blevins, Laura  ",Democratic,10,000070
CHASE,Homestead Township,Kansas House of Representatives,68,"Baker, Dave  ",Republican,22,000070
CHASE,Matfield Township,Kansas House of Representatives,68,"Blevins, Laura  ",Democratic,21,000080
CHASE,Matfield Township,Kansas House of Representatives,68,"Baker, Dave  ",Republican,49,000080
CHASE,Toledo Township,Kansas House of Representatives,68,"Blevins, Laura  ",Democratic,42,000090
CHASE,Toledo Township,Kansas House of Representatives,68,"Baker, Dave  ",Republican,135,000090
CHASE,West Falls Township,Kansas House of Representatives,68,"Blevins, Laura  ",Democratic,61,000100
CHASE,West Falls Township,Kansas House of Representatives,68,"Baker, Dave  ",Republican,216,000100
CHASE,West Strong Township,Kansas House of Representatives,68,"Blevins, Laura  ",Democratic,18,000110
CHASE,West Strong Township,Kansas House of Representatives,68,"Baker, Dave  ",Republican,36,000110
CHAUTAUQUA,Caneyville Township,Kansas House of Representatives,12,"Schodorf, Jean Kurtis ",Democratic,10,000010
CHAUTAUQUA,Caneyville Township,Kansas House of Representatives,12,"Blex, Doug  ",Republican,36,000010
CHAUTAUQUA,Center Township,Kansas House of Representatives,12,"Schodorf, Jean Kurtis ",Democratic,1,000020
CHAUTAUQUA,Center Township,Kansas House of Representatives,12,"Blex, Doug  ",Republican,35,000020
CHAUTAUQUA,Chautauqua,Kansas House of Representatives,12,"Schodorf, Jean Kurtis ",Democratic,22,000030
CHAUTAUQUA,Chautauqua,Kansas House of Representatives,12,"Blex, Doug  ",Republican,85,000030
CHAUTAUQUA,Harrison Township,Kansas House of Representatives,12,"Schodorf, Jean Kurtis ",Democratic,8,000040
CHAUTAUQUA,Harrison Township,Kansas House of Representatives,12,"Blex, Doug  ",Republican,25,000040
CHAUTAUQUA,Hendricks Township,Kansas House of Representatives,12,"Schodorf, Jean Kurtis ",Democratic,21,000050
CHAUTAUQUA,Hendricks Township,Kansas House of Representatives,12,"Blex, Doug  ",Republican,22,000050
